index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Adjusted_Consumption_kWh,Day,Price (Kč/MWh),Price_kWh,Cost (Kč),Month,DayOfWeek,Fixed_Cost (Kč),Cost_Difference (Kč),Savings,Elasticity,Season
9093,2024-04-04 18:15:00,2024-04-04 18:30:00,332,332,19,18:15:00,2024-04-04,83.0,2024-04-04,1979.5,1.9795,657.194,4,3,207.5,-449.69399999999996,-338.806,8.501403723571443,Autumn
9094,2024-04-04 18:30:00,2024-04-04 18:45:00,332,332,19,18:30:00,2024-04-04,83.0,2024-04-04,1979.5,1.9795,657.194,4,3,207.5,-449.69399999999996,-338.806,8.501403723571443,Autumn
9095,2024-04-04 18:45:00,2024-04-04 19:00:00,331,331,19,18:45:00,2024-04-04,82.75,2024-04-04,1979.5,1.9795,655.2145,4,3,206.875,-448.33950000000004,-337.7855,8.4969860348035,Autumn
9096,2024-04-04 19:00:00,2024-04-04 19:15:00,324,324,20,19:00:00,2024-04-04,81.0,2024-04-04,2503.92,2.50392,811.27008,4,3,202.5,-608.77008,-160.72992000000002,6.298083843703268,Autumn
9097,2024-04-04 19:15:00,2024-04-04 19:30:00,328,328,20,19:15:00,2024-04-04,82.0,2024-04-04,2503.92,2.50392,821.28576,4,3,205.0,-616.28576,-162.71424000000002,6.3114520327090835,Autumn
9098,2024-04-04 19:30:00,2024-04-04 19:45:00,330,330,20,19:30:00,2024-04-04,82.5,2024-04-04,2503.92,2.50392,826.2936,4,3,206.25,-620.0436,-163.70640000000003,6.318075115323663,Autumn
9099,2024-04-04 19:45:00,2024-04-04 20:00:00,329,329,20,19:45:00,2024-04-04,82.25,2024-04-04,2503.92,2.50392,823.78968,4,3,205.625,-618.16468,-163.21032000000002,6.314768606761672,Autumn
9100,2024-04-04 20:00:00,2024-04-04 20:15:00,331,331,21,20:00:00,2024-04-04,82.75,2024-04-04,2031.63,2.0316300000000003,672.4695300000001,4,3,206.875,-465.5945300000001,-320.5304699999999,8.185389163851537,Autumn
9101,2024-04-04 20:15:00,2024-04-04 20:30:00,333,333,21,20:15:00,2024-04-04,83.25,2024-04-04,2031.63,2.0316300000000003,676.5327900000001,4,3,208.125,-468.4077900000001,-322.4672099999999,8.193887736132583,Autumn
9102,2024-04-04 20:30:00,2024-04-04 20:45:00,309,309,21,20:30:00,2024-04-04,77.25,2024-04-04,2031.63,2.0316300000000003,627.77367,4,3,193.125,-434.64867000000004,-299.2263299999999,8.088361271590177,Autumn
9103,2024-04-04 20:45:00,2024-04-04 21:00:00,303,303,21,20:45:00,2024-04-04,75.75,2024-04-04,2031.63,2.0316300000000003,615.5838900000001,4,3,189.375,-426.2088900000001,-293.41610999999995,8.060698449352138,Autumn
9104,2024-04-04 21:00:00,2024-04-04 21:15:00,297,297,22,21:00:00,2024-04-04,74.25,2024-04-04,1833.96,1.83396,544.68612,4,3,185.625,-359.06111999999996,-346.31388,9.388199140283875,Autumn
9105,2024-04-04 21:15:00,2024-04-04 21:30:00,302,302,22,21:15:00,2024-04-04,75.5,2024-04-04,1833.96,1.83396,553.85592,4,3,188.75,-365.10591999999997,-352.14408,9.415726751495201,Autumn
9106,2024-04-04 21:30:00,2024-04-04 21:45:00,293,293,22,21:30:00,2024-04-04,73.25,2024-04-04,1833.96,1.83396,537.35028,4,3,183.125,-354.22528,-341.64972,9.365841297875276,Autumn
9107,2024-04-04 21:45:00,2024-04-04 22:00:00,287,287,22,21:45:00,2024-04-04,71.75,2024-04-04,1833.96,1.83396,526.34652,4,3,179.375,-346.97152000000006,-334.65348,9.331725619888266,Autumn
9108,2024-04-04 22:00:00,2024-04-04 22:15:00,279,279,23,22:00:00,2024-04-04,69.75,2024-04-04,1782.33,1.78233,497.27007,4,3,174.375,-322.89507,-339.72993,9.743904336807818,Autumn
9109,2024-04-04 22:15:00,2024-04-04 22:30:00,259,259,23,22:15:00,2024-04-04,64.75,2024-04-04,1782.33,1.78233,461.62347,4,3,161.875,-299.74847,-315.37653,9.615195298475653,Autumn
9110,2024-04-04 22:30:00,2024-04-04 22:45:00,261,261,23,22:30:00,2024-04-04,65.25,2024-04-04,1782.33,1.78233,465.18813,4,3,163.125,-302.06313,-317.81187,9.62850566270661,Autumn
9111,2024-04-04 22:45:00,2024-04-04 23:00:00,274,274,23,22:45:00,2024-04-04,68.5,2024-04-04,1782.33,1.78233,488.35841999999997,4,3,171.25,-317.10841999999997,-333.64158000000003,9.712613451238793,Autumn
9112,2024-04-04 23:00:00,2024-04-04 23:15:00,275,275,24,23:00:00,2024-04-04,68.75,2024-04-04,1531.51,1.53151,421.16524999999996,4,3,171.875,-249.29024999999996,-403.83475000000004,13.177046474073117,Autumn
9113,2024-04-04 23:15:00,2024-04-04 23:30:00,259,259,24,23:15:00,2024-04-04,64.75,2024-04-04,1531.51,1.53151,396.66109,4,3,161.875,-234.78609,-380.33891,13.036419028695684,Autumn
9114,2024-04-04 23:30:00,2024-04-04 23:45:00,259,259,24,23:30:00,2024-04-04,64.75,2024-04-04,1531.51,1.53151,396.66109,4,3,161.875,-234.78609,-380.33891,13.036419028695684,Autumn
9115,2024-04-04 23:45:00,2024-04-05 00:00:00,261,261,24,23:45:00,2024-04-04,65.25,2024-04-04,1531.51,1.53151,399.72411,4,3,163.125,-236.59911,-383.27589,13.054465410506236,Autumn
9116,2024-04-05 00:00:00,2024-04-05 00:15:00,261,261,1,00:00:00,2024-04-05,65.25,2024-04-05,1510.83,1.51083,394.32662999999997,4,4,163.125,-231.20162999999997,-388.67337000000003,13.484543249115136,Autumn
9117,2024-04-05 00:15:00,2024-04-05 00:30:00,263,263,1,00:15:00,2024-04-05,65.75,2024-04-05,1510.83,1.51083,397.34828999999996,4,4,164.375,-232.97328999999996,-391.65171000000004,13.503041868397808,Autumn
9118,2024-04-05 00:30:00,2024-04-05 00:45:00,253,253,1,00:30:00,2024-04-05,63.25,2024-04-05,1510.83,1.51083,382.23999,4,4,158.125,-224.11498999999998,-376.76001,13.409103465009236,Autumn
9119,2024-04-05 00:45:00,2024-04-05 01:00:00,250,250,1,00:45:00,2024-04-05,62.5,2024-04-05,1510.83,1.51083,377.7075,4,4,156.25,-221.45749999999998,-372.2925,13.380196871456043,Autumn
9120,2024-04-05 01:00:00,2024-04-05 01:15:00,254,254,2,01:00:00,2024-04-05,63.5,2024-04-05,1416.24,1.41624,359.72496,4,4,158.75,-200.97496,-402.27504,15.911629861092507,Autumn
9121,2024-04-05 01:15:00,2024-04-05 01:30:00,251,251,2,01:15:00,2024-04-05,62.75,2024-04-05,1416.24,1.41624,355.47623999999996,4,4,156.875,-198.60123999999996,-397.52376000000004,15.877488651175252,Autumn
9122,2024-04-05 01:30:00,2024-04-05 01:45:00,258,258,2,01:30:00,2024-04-05,64.5,2024-04-05,1416.24,1.41624,365.38991999999996,4,4,161.25,-204.13991999999996,-408.61008000000004,15.956529493830335,Autumn
9123,2024-04-05 01:45:00,2024-04-05 02:00:00,258,258,2,01:45:00,2024-04-05,64.5,2024-04-05,1416.24,1.41624,365.38991999999996,4,4,161.25,-204.13991999999996,-408.61008000000004,15.956529493830335,Autumn
9124,2024-04-05 02:00:00,2024-04-05 02:15:00,252,252,3,02:00:00,2024-04-05,63.0,2024-04-05,1363.38,1.36338,343.57176,4,4,157.5,-186.07175999999998,-412.42824,17.838772133063166,Autumn
9125,2024-04-05 02:15:00,2024-04-05 02:30:00,248,248,3,02:15:00,2024-04-05,62.0,2024-04-05,1363.38,1.36338,338.11824,4,4,155.0,-183.11824000000001,-405.88176,17.787152618857796,Autumn
9126,2024-04-05 02:30:00,2024-04-05 02:45:00,248,248,3,02:30:00,2024-04-05,62.0,2024-04-05,1363.38,1.36338,338.11824,4,4,155.0,-183.11824000000001,-405.88176,17.787152618857796,Autumn
9127,2024-04-05 02:45:00,2024-04-05 03:00:00,264,264,3,02:45:00,2024-04-05,66.0,2024-04-05,1363.38,1.36338,359.93232,4,4,165.0,-194.93232,-432.06768,17.98885271921476,Autumn
9128,2024-04-05 03:00:00,2024-04-05 03:15:00,265,265,4,03:00:00,2024-04-05,66.25,2024-04-05,1394.49,1.39449,369.53985,4,4,165.625,-203.91485,-425.46015,16.779691103443096,Autumn
9129,2024-04-05 03:15:00,2024-04-05 03:30:00,258,258,4,03:15:00,2024-04-05,64.5,2024-04-05,1394.49,1.39449,359.77842,4,4,161.25,-198.52841999999998,-414.22158,16.699186062905692,Autumn
9130,2024-04-05 03:30:00,2024-04-05 03:45:00,277,277,4,03:30:00,2024-04-05,69.25,2024-04-05,1394.49,1.39449,386.27373,4,4,173.125,-213.14873,-444.72627,16.912875615352945,Autumn
9131,2024-04-05 03:45:00,2024-04-05 04:00:00,269,269,4,03:45:00,2024-04-05,67.25,2024-04-05,1394.49,1.39449,375.11781,4,4,168.125,-206.99281000000002,-431.88219,16.82474451100218,Autumn
9132,2024-04-05 04:00:00,2024-04-05 04:15:00,315,315,5,04:00:00,2024-04-05,78.75,2024-04-05,1308.76,1.30876,412.25939999999997,4,4,196.875,-215.38439999999997,-532.7406,21.378660572162495,Autumn
9133,2024-04-05 04:15:00,2024-04-05 04:30:00,328,328,5,04:15:00,2024-04-05,82.0,2024-04-05,1308.76,1.30876,429.27328,4,4,205.0,-224.27328,-554.72672,21.528953982725504,Autumn
9134,2024-04-05 04:30:00,2024-04-05 04:45:00,333,333,5,04:30:00,2024-04-05,83.25,2024-04-05,1308.76,1.30876,435.81708,4,4,208.125,-227.69207999999998,-563.1829200000001,21.585178431296704,Autumn
9135,2024-04-05 04:45:00,2024-04-05 05:00:00,333,333,5,04:45:00,2024-04-05,83.25,2024-04-05,1308.76,1.30876,435.81708,4,4,208.125,-227.69207999999998,-563.1829200000001,21.585178431296704,Autumn
9136,2024-04-05 05:00:00,2024-04-05 05:15:00,331,331,6,05:00:00,2024-04-05,82.75,2024-04-05,1512.09,1.51209,500.50178999999997,4,4,206.875,-293.62678999999997,-492.49821000000003,14.031969548800117,Autumn
9137,2024-04-05 05:15:00,2024-04-05 05:30:00,341,341,6,05:15:00,2024-04-05,85.25,2024-04-05,1512.09,1.51209,515.62269,4,4,213.125,-302.49769000000003,-507.37731,14.103951701624016,Autumn
9138,2024-04-05 05:30:00,2024-04-05 05:45:00,374,374,6,05:30:00,2024-04-05,93.5,2024-04-05,1512.09,1.51209,565.52166,4,4,233.75,-331.77166,-556.47834,14.327349352506266,Autumn
9139,2024-04-05 05:45:00,2024-04-05 06:00:00,378,378,6,05:45:00,2024-04-05,94.5,2024-04-05,1512.09,1.51209,571.57002,4,4,236.25,-335.32002,-562.42998,14.353077486612397,Autumn
9140,2024-04-05 06:00:00,2024-04-05 06:15:00,409,409,7,06:00:00,2024-04-05,102.25,2024-04-05,1887.39,1.8873900000000001,771.9425100000001,4,4,255.625,-516.3175100000001,-455.05749,9.467511381065334,Autumn
9141,2024-04-05 06:15:00,2024-04-05 06:30:00,423,423,7,06:15:00,2024-04-05,105.75,2024-04-05,1887.39,1.8873900000000001,798.3659700000001,4,4,264.375,-533.9909700000001,-470.63402999999994,9.520498301807331,Autumn
9142,2024-04-05 06:30:00,2024-04-05 06:45:00,724,724,7,06:30:00,2024-04-05,181.0,2024-04-05,1887.39,1.8873900000000001,1366.47036,4,4,452.5,-913.97036,-805.5296399999999,10.366568058467102,Autumn
9143,2024-04-05 06:45:00,2024-04-05 07:00:00,641,641,7,06:45:00,2024-04-05,160.25,2024-04-05,1887.39,1.8873900000000001,1209.81699,4,4,400.625,-809.19199,-713.18301,10.174875821657796,Autumn
9144,2024-04-05 07:00:00,2024-04-05 07:15:00,933,933,8,07:00:00,2024-04-05,233.25,2024-04-05,2086.93,2.0869299999999997,1947.1056899999996,4,4,583.125,-1363.9806899999996,-851.8943100000002,9.295174890937979,Autumn
9145,2024-04-05 07:15:00,2024-04-05 07:30:00,984,984,8,07:15:00,2024-04-05,246.0,2024-04-05,2086.93,2.0869299999999997,2053.53912,4,4,615.0,-1438.53912,-898.4608800000003,9.367515687441353,Autumn
9146,2024-04-05 07:30:00,2024-04-05 07:45:00,1112,1112,8,07:30:00,2024-04-05,278.0,2024-04-05,2086.93,2.0869299999999997,2320.6661599999998,4,4,695.0,-1625.6661599999998,-1015.3338400000004,9.533739094685671,Autumn
9147,2024-04-05 07:45:00,2024-04-05 08:00:00,1080,1080,8,07:45:00,2024-04-05,270.0,2024-04-05,2086.93,2.0869299999999997,2253.8844,4,4,675.0,-1578.8844,-986.1156000000003,9.494049833584487,Autumn
9148,2024-04-05 08:00:00,2024-04-05 08:15:00,954,954,9,08:00:00,2024-04-05,238.5,2024-04-05,1994.12,1.99412,1902.3904799999998,4,4,596.25,-1306.1404799999998,-959.6095200000001,9.940068588183236,Autumn
9149,2024-04-05 08:15:00,2024-04-05 08:30:00,793,793,9,08:15:00,2024-04-05,198.25,2024-04-05,1994.12,1.99412,1581.3371599999998,4,4,495.625,-1085.7121599999998,-797.6628400000001,9.672262609490161,Autumn
9150,2024-04-05 08:30:00,2024-04-05 08:45:00,931,931,9,08:30:00,2024-04-05,232.75,2024-04-05,1994.12,1.99412,1856.5257199999999,4,4,581.875,-1274.6507199999999,-936.4742800000001,9.904710295817948,Autumn
9151,2024-04-05 08:45:00,2024-04-05 09:00:00,972,972,9,08:45:00,2024-04-05,243.0,2024-04-05,1994.12,1.99412,1938.2846399999999,4,4,607.5,-1330.7846399999999,-977.7153600000001,9.967150674275501,Autumn
9152,2024-04-05 09:00:00,2024-04-05 09:15:00,991,991,10,09:00:00,2024-04-05,247.75,2024-04-05,1660.04,1.66004,1645.09964,4,4,619.375,-1025.72464,-1327.90036,13.611181864556741,Autumn
9153,2024-04-05 09:15:00,2024-04-05 09:30:00,814,814,10,09:15:00,2024-04-05,203.5,2024-04-05,1660.04,1.66004,1351.2725599999999,4,4,508.75,-842.5225599999999,-1090.7274400000001,13.222985374560276,Autumn
9154,2024-04-05 09:30:00,2024-04-05 09:45:00,854,854,10,09:30:00,2024-04-05,213.5,2024-04-05,1660.04,1.66004,1417.67416,4,4,533.75,-883.92416,-1144.32584,13.317631943560887,Autumn
9155,2024-04-05 09:45:00,2024-04-05 10:00:00,974,974,10,09:45:00,2024-04-05,243.5,2024-04-05,1660.04,1.66004,1616.87896,4,4,608.75,-1008.12896,-1305.12104,13.577042545041591,Autumn
9156,2024-04-05 10:00:00,2024-04-05 10:15:00,1014,1014,11,10:00:00,2024-04-05,253.5,2024-04-05,1229.85,1.2298499999999999,1247.0678999999998,4,4,633.75,-613.3178999999998,-1794.9321000000002,33.455383166868785,Autumn
9157,2024-04-05 10:15:00,2024-04-05 10:30:00,874,874,11,10:15:00,2024-04-05,218.5,2024-04-05,1229.85,1.2298499999999999,1074.8889,4,4,546.25,-528.6388999999999,-1547.1111,32.73724202480901,Autumn
9158,2024-04-05 10:30:00,2024-04-05 10:45:00,827,827,11,10:30:00,2024-04-05,206.75,2024-04-05,1229.85,1.2298499999999999,1017.0859499999999,4,4,516.875,-500.2109499999999,-1463.91405,32.47007062943698,Autumn
9159,2024-04-05 10:45:00,2024-04-05 11:00:00,908,908,11,10:45:00,2024-04-05,227.0,2024-04-05,1229.85,1.2298499999999999,1116.7038,4,4,567.5,-549.2038,-1607.2962,32.921705242691594,Autumn
9160,2024-04-05 11:00:00,2024-04-05 11:15:00,947,947,12,11:00:00,2024-04-05,236.75,2024-04-05,612.78,0.61278,580.30266,4,4,591.875,11.572340000000054,-2260.69734,-13.993484255877595,Autumn
9161,2024-04-05 11:15:00,2024-04-05 11:30:00,871,871,12,11:15:00,2024-04-05,217.75,2024-04-05,612.78,0.61278,533.73138,4,4,544.375,10.643620000000055,-2079.2686200000003,-13.822668051245591,Autumn
9162,2024-04-05 11:30:00,2024-04-05 11:45:00,883,883,12,11:30:00,2024-04-05,220.75,2024-04-05,612.78,0.61278,541.08474,4,4,551.875,10.79025999999999,-2107.91526,-13.850607292409899,Autumn
9163,2024-04-05 11:45:00,2024-04-05 12:00:00,981,981,12,11:45:00,2024-04-05,245.25,2024-04-05,612.78,0.61278,601.13718,4,4,613.125,11.987820000000056,-2341.8628200000003,-14.065507567624064,Autumn
9164,2024-04-05 12:00:00,2024-04-05 12:15:00,954,954,13,12:00:00,2024-04-05,238.5,2024-04-05,215.47,0.21547,205.55838,4,4,596.25,390.69162,-2656.44162,-4.469681108652638,Autumn
9165,2024-04-05 12:15:00,2024-04-05 12:30:00,961,961,13,12:15:00,2024-04-05,240.25,2024-04-05,215.47,0.21547,207.06667,4,4,600.625,393.55833,-2675.9333300000003,-4.474444010167314,Autumn
9166,2024-04-05 12:30:00,2024-04-05 12:45:00,1020,1020,13,12:30:00,2024-04-05,255.0,2024-04-05,215.47,0.21547,219.77939999999998,4,4,637.5,417.7206,-2840.2206,-4.513262300213138,Autumn
9167,2024-04-05 12:45:00,2024-04-05 13:00:00,1026,1026,13,12:45:00,2024-04-05,256.5,2024-04-05,215.47,0.21547,221.07222,4,4,641.25,420.17778,-2856.92778,-4.517083390252208,Autumn
9168,2024-04-05 13:00:00,2024-04-05 13:15:00,995,995,14,13:00:00,2024-04-05,248.75,2024-04-05,0.25,0.00025,0.24875,4,4,621.875,621.62625,-2984.7512500000003,-0.8322524022262399,Autumn
9169,2024-04-05 13:15:00,2024-04-05 13:30:00,969,969,14,13:15:00,2024-04-05,242.25,2024-04-05,0.25,0.00025,0.24225,4,4,605.625,605.38275,-2906.75775,-0.829059977968275,Autumn
9170,2024-04-05 13:30:00,2024-04-05 13:45:00,835,835,14,13:30:00,2024-04-05,208.75,2024-04-05,0.25,0.00025,0.20875,4,4,521.875,521.66625,-2504.79125,-0.8111154401974496,Autumn
9171,2024-04-05 13:45:00,2024-04-05 14:00:00,910,910,14,13:45:00,2024-04-05,227.5,2024-04-05,0.25,0.00025,0.2275,4,4,568.75,568.5225,-2729.7725,-0.8214858718191951,Autumn
9172,2024-04-05 14:00:00,2024-04-05 14:15:00,1018,1018,15,14:00:00,2024-04-05,254.5,2024-04-05,23.77,0.02377,24.19786,4,4,636.25,612.05214,-3029.8021400000002,-1.8520947200279705,Autumn
9173,2024-04-05 14:15:00,2024-04-05 14:30:00,998,998,15,14:15:00,2024-04-05,249.5,2024-04-05,23.77,0.02377,23.722459999999998,4,4,623.75,600.02754,-2970.27754,-1.8467884444370464,Autumn
9174,2024-04-05 14:30:00,2024-04-05 14:45:00,956,956,15,14:30:00,2024-04-05,239.0,2024-04-05,23.77,0.02377,22.72412,4,4,597.5,574.77588,-2845.27588,-1.8352903012431052,Autumn
9175,2024-04-05 14:45:00,2024-04-05 15:00:00,834,834,15,14:45:00,2024-04-05,208.5,2024-04-05,23.77,0.02377,19.82418,4,4,521.25,501.42582,-2482.17582,-1.798779890482487,Autumn
9176,2024-04-05 15:00:00,2024-04-05 15:15:00,915,915,16,15:00:00,2024-04-05,228.75,2024-04-05,328.52,0.32852,300.5958,4,4,571.875,271.2792,-2444.4042,-6.125749228708285,Autumn
9177,2024-04-05 15:15:00,2024-04-05 15:30:00,958,958,16,15:15:00,2024-04-05,239.5,2024-04-05,328.52,0.32852,314.72216,4,4,598.75,284.02784,-2559.2778399999997,-6.1670045858482,Autumn
9178,2024-04-05 15:30:00,2024-04-05 15:45:00,950,950,16,15:30:00,2024-04-05,237.5,2024-04-05,328.52,0.32852,312.094,4,4,593.75,281.656,-2537.906,-6.159471246744395,Autumn
9179,2024-04-05 15:45:00,2024-04-05 16:00:00,839,839,16,15:45:00,2024-04-05,209.75,2024-04-05,328.52,0.32852,275.62827999999996,4,4,524.375,248.74672000000004,-2241.37172,-6.047850679647778,Autumn
9180,2024-04-05 16:00:00,2024-04-05 16:15:00,764,764,17,16:00:00,2024-04-05,191.0,2024-04-05,574.59,0.57459,438.98676000000006,4,4,477.5,38.51323999999994,-1853.0132399999998,-11.980843402143586,Autumn
9181,2024-04-05 16:15:00,2024-04-05 16:30:00,701,701,17,16:15:00,2024-04-05,175.25,2024-04-05,574.59,0.57459,402.78759,4,4,438.125,35.33740999999998,-1700.2124099999999,-11.825528243303292,Autumn
9182,2024-04-05 16:30:00,2024-04-05 16:45:00,641,641,17,16:30:00,2024-04-05,160.25,2024-04-05,574.59,0.57459,368.31219000000004,4,4,400.625,32.312809999999956,-1554.68781,-11.664043553666776,Autumn
9183,2024-04-05 16:45:00,2024-04-05 17:00:00,583,583,17,16:45:00,2024-04-05,145.75,2024-04-05,574.59,0.57459,334.98597,4,4,364.375,29.38902999999999,-1414.0140299999998,-11.492878563311576,Autumn
9184,2024-04-05 17:00:00,2024-04-05 17:15:00,464,464,18,17:00:00,2024-04-05,116.0,2024-04-05,1261.72,1.26172,585.43808,4,4,290.0,-295.43808,-806.56192,26.41084671122505,Autumn
9185,2024-04-05 17:15:00,2024-04-05 17:30:00,517,517,18,17:15:00,2024-04-05,129.25,2024-04-05,1261.72,1.26172,652.3092399999999,4,4,323.125,-329.18423999999993,-898.6907600000001,26.876092082866773,Autumn
9186,2024-04-05 17:30:00,2024-04-05 17:45:00,530,530,18,17:30:00,2024-04-05,132.5,2024-04-05,1261.72,1.26172,668.7116,4,4,331.25,-337.4616,-921.2884,26.98291664102841,Autumn
9187,2024-04-05 17:45:00,2024-04-05 18:00:00,516,516,18,17:45:00,2024-04-05,129.0,2024-04-05,1261.72,1.26172,651.04752,4,4,322.5,-328.54751999999996,-896.95248,26.8677638678507,Autumn
9188,2024-04-05 18:00:00,2024-04-05 18:15:00,300,300,19,18:00:00,2024-04-05,75.0,2024-04-05,1686.84,1.68684,506.05199999999996,4,4,187.5,-318.55199999999996,-393.94800000000004,10.908877480870526,Autumn
9189,2024-04-05 18:15:00,2024-04-05 18:30:00,293,293,19,18:15:00,2024-04-05,73.25,2024-04-05,1686.84,1.68684,494.24411999999995,4,4,183.125,-311.11911999999995,-384.75588000000005,10.86372198401532,Autumn
9190,2024-04-05 18:30:00,2024-04-05 18:45:00,292,292,19,18:30:00,2024-04-05,73.0,2024-04-05,1686.84,1.68684,492.55728,4,4,182.5,-310.05728,-383.44272,10.857183280248304,Autumn
9191,2024-04-05 18:45:00,2024-04-05 19:00:00,303,303,19,18:45:00,2024-04-05,75.75,2024-04-05,1686.84,1.68684,511.11251999999996,4,4,189.375,-321.73751999999996,-397.88748000000004,10.927908175090309,Autumn
9192,2024-04-05 19:00:00,2024-04-05 19:15:00,301,301,20,19:00:00,2024-04-05,75.25,2024-04-05,2159.26,2.15926,649.93726,4,4,188.125,-461.81226000000004,-253.06273999999993,7.414088761782953,Autumn
9193,2024-04-05 19:15:00,2024-04-05 19:30:00,302,302,20,19:15:00,2024-04-05,75.5,2024-04-05,2159.26,2.15926,652.09652,4,4,188.75,-463.34652000000006,-253.90347999999994,7.418397544552034,Autumn
9194,2024-04-05 19:30:00,2024-04-05 19:45:00,291,291,20,19:30:00,2024-04-05,72.75,2024-04-05,2159.26,2.15926,628.3446600000001,4,4,181.875,-446.4696600000001,-244.65533999999994,7.370196180877319,Autumn
9195,2024-04-05 19:45:00,2024-04-05 20:00:00,293,293,20,19:45:00,2024-04-05,73.25,2024-04-05,2159.26,2.15926,632.66318,4,4,183.125,-449.53818,-246.33681999999996,7.379094139046543,Autumn
9196,2024-04-05 20:00:00,2024-04-05 20:15:00,286,286,21,20:00:00,2024-04-05,71.5,2024-04-05,2623.33,2.6233299999999997,750.2723799999999,4,4,178.75,-571.5223799999999,-107.72762000000009,5.864507281204226,Autumn
9197,2024-04-05 20:15:00,2024-04-05 20:30:00,289,289,21,20:15:00,2024-04-05,72.25,2024-04-05,2623.33,2.6233299999999997,758.1423699999999,4,4,180.625,-577.5173699999999,-108.85763000000009,5.875326853775697,Autumn
9198,2024-04-05 20:30:00,2024-04-05 20:45:00,281,281,21,20:30:00,2024-04-05,70.25,2024-04-05,2623.33,2.6233299999999997,737.15573,4,4,175.625,-561.53073,-105.84427000000008,5.846219923632909,Autumn
9199,2024-04-05 20:45:00,2024-04-05 21:00:00,274,274,21,20:45:00,2024-04-05,68.5,2024-04-05,2623.33,2.6233299999999997,718.7924199999999,4,4,171.25,-547.5424199999999,-103.20758000000008,5.820063350741192,Autumn
9200,2024-04-05 21:00:00,2024-04-05 21:15:00,276,276,22,21:00:00,2024-04-05,69.0,2024-04-05,1891.95,1.89195,522.1782000000001,4,4,172.5,-349.67820000000006,-305.8218,8.814821151472147,Autumn
9201,2024-04-05 21:15:00,2024-04-05 21:30:00,272,272,22,21:15:00,2024-04-05,68.0,2024-04-05,1891.95,1.89195,514.6104,4,4,170.0,-344.6104,-301.3896,8.791924954386168,Autumn
9202,2024-04-05 21:30:00,2024-04-05 21:45:00,252,252,22,21:30:00,2024-04-05,63.0,2024-04-05,1891.95,1.89195,476.7714,4,4,157.5,-319.2714,-279.2286,8.67214450368956,Autumn
9203,2024-04-05 21:45:00,2024-04-05 22:00:00,260,260,22,21:45:00,2024-04-05,65.0,2024-04-05,1891.95,1.89195,491.907,4,4,162.5,-329.407,-288.093,8.721159794253206,Autumn
9204,2024-04-05 22:00:00,2024-04-05 22:15:00,258,258,23,22:00:00,2024-04-05,64.5,2024-04-05,1720.23,1.72023,443.81933999999995,4,4,161.25,-282.56933999999995,-330.18066000000005,10.236662665308208,Autumn
9205,2024-04-05 22:15:00,2024-04-05 22:30:00,261,261,23,22:15:00,2024-04-05,65.25,2024-04-05,1720.23,1.72023,448.98003,4,4,163.125,-285.85503,-334.01997,10.257974586859863,Autumn
9206,2024-04-05 22:30:00,2024-04-05 22:45:00,248,248,23,22:30:00,2024-04-05,62.0,2024-04-05,1720.23,1.72023,426.61704,4,4,155.0,-271.61704,-317.38296,10.163789118321269,Autumn
9207,2024-04-05 22:45:00,2024-04-05 23:00:00,249,249,23,22:45:00,2024-04-05,62.25,2024-04-05,1720.23,1.72023,428.33727,4,4,155.625,-272.71227,-318.66273,10.171207481178552,Autumn
9208,2024-04-05 23:00:00,2024-04-05 23:15:00,251,251,24,23:00:00,2024-04-05,62.75,2024-04-05,1466.82,1.46682,368.17182,4,4,156.875,-211.29682000000003,-384.82818,14.42312504559277,Autumn
9209,2024-04-05 23:15:00,2024-04-05 23:30:00,257,257,24,23:15:00,2024-04-05,64.25,2024-04-05,1466.82,1.46682,376.97274,4,4,160.625,-216.34774,-394.02726,14.484788693635684,Autumn
9210,2024-04-05 23:30:00,2024-04-05 23:45:00,257,257,24,23:30:00,2024-04-05,64.25,2024-04-05,1466.82,1.46682,376.97274,4,4,160.625,-216.34774,-394.02726,14.484788693635684,Autumn
9211,2024-04-05 23:45:00,2024-04-06 00:00:00,257,257,24,23:45:00,2024-04-05,64.25,2024-04-05,1466.82,1.46682,376.97274,4,4,160.625,-216.34774,-394.02726,14.484788693635684,Autumn
9212,2024-04-06 00:00:00,2024-04-06 00:15:00,259,259,1,00:00:00,2024-04-06,64.75,2024-04-06,1351.25,1.35125,349.97375,4,5,161.875,-188.09875,-427.02625,18.459377473626216,Autumn
9213,2024-04-06 00:15:00,2024-04-06 00:30:00,247,247,1,00:15:00,2024-04-06,61.75,2024-04-06,1351.25,1.35125,333.75875,4,5,154.375,-179.38375000000002,-407.24125,18.3017861674678,Autumn
9214,2024-04-06 00:30:00,2024-04-06 00:45:00,253,253,1,00:30:00,2024-04-06,63.25,2024-04-06,1351.25,1.35125,341.86625000000004,4,5,158.125,-183.74125000000004,-417.13374999999996,18.38151624395893,Autumn
9215,2024-04-06 00:45:00,2024-04-06 01:00:00,254,254,1,00:45:00,2024-04-06,63.5,2024-04-06,1351.25,1.35125,343.21750000000003,4,5,158.75,-184.46750000000003,-418.78249999999997,18.39462050968663,Autumn
