index,Interval_Start,Interval_End,Consumption_kW,Hour,Time,Date,Adjusted_Consumption_kWh,Price (Kč/MWh),Price_kWh,Month,DayOfWeek,Cost on SPOT,Cost on FORWARD,Price_difference,Moving_Average,YearMonth
8939,2024-04-03 03:45:00,2024-04-03 04:00:00,295,4,03:45:00,2024-04-03,73.75,1792.35,1.79235,4,2,132.1858125,184.375,52.1891875,1770.6171428571429,2024-04
8940,2024-04-03 04:00:00,2024-04-03 04:15:00,345,5,04:00:00,2024-04-03,86.25,1789.81,1.78981,4,2,154.37111249999998,215.625,61.25388750000002,1777.4985714285715,2024-04
8941,2024-04-03 04:15:00,2024-04-03 04:30:00,340,5,04:15:00,2024-04-03,85.0,1789.81,1.78981,4,2,152.13385,212.5,60.366150000000005,1784.38,2024-04
8942,2024-04-03 04:30:00,2024-04-03 04:45:00,353,5,04:30:00,2024-04-03,88.25,1789.81,1.78981,4,2,157.9507325,220.625,62.67426750000001,1791.2614285714285,2024-04
8943,2024-04-03 04:45:00,2024-04-03 05:00:00,363,5,04:45:00,2024-04-03,90.75,1789.81,1.78981,4,2,162.4252575,226.875,64.44974250000001,1790.8985714285716,2024-04
8944,2024-04-03 05:00:00,2024-04-03 05:15:00,364,6,05:00:00,2024-04-03,91.0,1921.91,1.92191,4,2,174.89381,227.5,52.60619,1809.4071428571428,2024-04
8945,2024-04-03 05:15:00,2024-04-03 05:30:00,381,6,05:15:00,2024-04-03,95.25,1921.91,1.92191,4,2,183.0619275,238.125,55.0630725,1827.9157142857143,2024-04
8946,2024-04-03 05:30:00,2024-04-03 05:45:00,377,6,05:30:00,2024-04-03,94.25,1921.91,1.92191,4,2,181.1400175,235.625,54.4849825,1846.4242857142856,2024-04
8947,2024-04-03 05:45:00,2024-04-03 06:00:00,408,6,05:45:00,2024-04-03,102.0,1921.91,1.92191,4,2,196.03482,255.0,58.96518,1865.2957142857144,2024-04
8948,2024-04-03 06:00:00,2024-04-03 06:15:00,459,7,06:00:00,2024-04-03,114.75,2393.77,2.39377,4,2,274.6851075,286.875,12.189892499999983,1951.5757142857144,2024-04
8949,2024-04-03 06:15:00,2024-04-03 06:30:00,488,7,06:15:00,2024-04-03,122.0,2393.77,2.39377,4,2,292.03994,305.0,12.96006,2037.8557142857144,2024-04
8950,2024-04-03 06:30:00,2024-04-03 06:45:00,830,7,06:30:00,2024-04-03,207.5,2393.77,2.39377,4,2,496.707275,518.75,22.04272500000002,2124.135714285714,2024-04
8951,2024-04-03 06:45:00,2024-04-03 07:00:00,734,7,06:45:00,2024-04-03,183.5,2393.77,2.39377,4,2,439.256795,458.75,19.49320499999999,2191.5442857142857,2024-04
8952,2024-04-03 07:00:00,2024-04-03 07:15:00,1085,8,07:00:00,2024-04-03,271.25,2902.39,2.90239,4,2,787.2732875,678.125,-109.14828750000004,2331.612857142857,2024-04
8953,2024-04-03 07:15:00,2024-04-03 07:30:00,1160,8,07:15:00,2024-04-03,290.0,2902.39,2.90239,4,2,841.6931,725.0,-116.69309999999996,2471.681428571429,2024-04
8954,2024-04-03 07:30:00,2024-04-03 07:45:00,1190,8,07:30:00,2024-04-03,297.5,2902.39,2.90239,4,2,863.4610250000001,743.75,-119.71102500000006,2611.75,2024-04
8955,2024-04-03 07:45:00,2024-04-03 08:00:00,1135,8,07:45:00,2024-04-03,283.75,2902.39,2.90239,4,2,823.5531625,709.375,-114.17816249999998,2684.41,2024-04
8956,2024-04-03 08:00:00,2024-04-03 08:15:00,1050,9,08:00:00,2024-04-03,262.5,2851.17,2.85117,4,2,748.432125,656.25,-92.18212500000004,2749.752857142857,2024-04
8957,2024-04-03 08:15:00,2024-04-03 08:30:00,1009,9,08:15:00,2024-04-03,252.25,2851.17,2.85117,4,2,719.2076325,630.625,-88.58263250000005,2815.095714285714,2024-04
8958,2024-04-03 08:30:00,2024-04-03 08:45:00,1046,9,08:30:00,2024-04-03,261.5,2851.17,2.85117,4,2,745.580955,653.75,-91.83095500000002,2880.438571428572,2024-04
8959,2024-04-03 08:45:00,2024-04-03 09:00:00,1110,9,08:45:00,2024-04-03,277.5,2851.17,2.85117,4,2,791.1996750000001,693.75,-97.44967500000008,2873.121428571428,2024-04
8960,2024-04-03 09:00:00,2024-04-03 09:15:00,1078,10,09:00:00,2024-04-03,269.5,2209.69,2.20969,4,2,595.5114550000001,673.75,78.23854499999993,2774.1642857142856,2024-04
8961,2024-04-03 09:15:00,2024-04-03 09:30:00,1046,10,09:15:00,2024-04-03,261.5,2209.69,2.20969,4,2,577.833935,653.75,75.916065,2675.207142857143,2024-04
8962,2024-04-03 09:30:00,2024-04-03 09:45:00,1029,10,09:30:00,2024-04-03,257.25,2209.69,2.20969,4,2,568.4427525,643.125,74.68224750000002,2576.25,2024-04
8963,2024-04-03 09:45:00,2024-04-03 10:00:00,874,10,09:45:00,2024-04-03,218.5,2209.69,2.20969,4,2,482.817265,546.25,63.43273499999998,2484.61,2024-04
8964,2024-04-03 10:00:00,2024-04-03 10:15:00,924,11,10:00:00,2024-04-03,231.0,1970.84,1.97084,4,2,455.26404,577.5,122.23595999999998,2358.848571428571,2024-04
8965,2024-04-03 10:15:00,2024-04-03 10:30:00,1022,11,10:15:00,2024-04-03,255.5,1970.84,1.97084,4,2,503.54962,638.75,135.20038,2233.087142857143,2024-04
8966,2024-04-03 10:30:00,2024-04-03 10:45:00,1081,11,10:30:00,2024-04-03,270.25,1970.84,1.97084,4,2,532.61951,675.625,143.00549,2107.325714285714,2024-04
8967,2024-04-03 10:45:00,2024-04-03 11:00:00,1061,11,10:45:00,2024-04-03,265.25,1970.84,1.97084,4,2,522.76531,663.125,140.35969,2073.2042857142856,2024-04
8968,2024-04-03 11:00:00,2024-04-03 11:15:00,954,12,11:00:00,2024-04-03,238.5,1903.65,1.90365,4,2,454.020525,596.25,142.22947499999998,2029.484285714286,2024-04
8969,2024-04-03 11:15:00,2024-04-03 11:30:00,922,12,11:15:00,2024-04-03,230.5,1903.65,1.90365,4,2,438.791325,576.25,137.45867500000003,1985.7642857142855,2024-04
8970,2024-04-03 11:30:00,2024-04-03 11:45:00,1033,12,11:30:00,2024-04-03,258.25,1903.65,1.90365,4,2,491.6176125,645.625,154.0073875,1942.0442857142857,2024-04
8971,2024-04-03 11:45:00,2024-04-03 12:00:00,1116,12,11:45:00,2024-04-03,279.0,1903.65,1.90365,4,2,531.11835,697.5,166.38165000000004,1932.445714285714,2024-04
8972,2024-04-03 12:00:00,2024-04-03 12:15:00,1098,13,12:00:00,2024-04-03,274.5,1844.32,1.84432,4,2,506.26584,686.25,179.98415999999995,1914.3714285714289,2024-04
8973,2024-04-03 12:15:00,2024-04-03 12:30:00,1069,13,12:15:00,2024-04-03,267.25,1844.32,1.84432,4,2,492.89452,668.125,175.23048,1896.297142857143,2024-04
8974,2024-04-03 12:30:00,2024-04-03 12:45:00,969,13,12:30:00,2024-04-03,242.25,1844.32,1.84432,4,2,446.78652,605.625,158.83848,1878.2228571428573,2024-04
8975,2024-04-03 12:45:00,2024-04-03 13:00:00,950,13,12:45:00,2024-04-03,237.5,1844.32,1.84432,4,2,438.026,593.75,155.724,1869.7471428571428,2024-04
8976,2024-04-03 13:00:00,2024-04-03 13:15:00,1056,14,13:00:00,2024-04-03,264.0,1782.96,1.78296,4,2,470.7014400000001,660.0,189.2985599999999,1852.5057142857145,2024-04
8977,2024-04-03 13:15:00,2024-04-03 13:30:00,1093,14,13:15:00,2024-04-03,273.25,1782.96,1.78296,4,2,487.19382,683.125,195.93118,1835.2642857142855,2024-04
8978,2024-04-03 13:30:00,2024-04-03 13:45:00,1052,14,13:30:00,2024-04-03,263.0,1782.96,1.78296,4,2,468.9184800000001,657.5,188.5815199999999,1818.0228571428568,2024-04
8979,2024-04-03 13:45:00,2024-04-03 14:00:00,931,14,13:45:00,2024-04-03,232.75,1782.96,1.78296,4,2,414.98394,581.875,166.89105999999998,1809.2571428571428,2024-04
8980,2024-04-03 14:00:00,2024-04-03 14:15:00,933,15,14:00:00,2024-04-03,233.25,1727.18,1.7271800000000002,4,2,402.86473500000005,583.125,180.26026499999995,1792.5228571428572,2024-04
8981,2024-04-03 14:15:00,2024-04-03 14:30:00,1023,15,14:15:00,2024-04-03,255.75,1727.18,1.7271800000000002,4,2,441.726285,639.375,197.648715,1775.7885714285717,2024-04
8982,2024-04-03 14:30:00,2024-04-03 14:45:00,1077,15,14:30:00,2024-04-03,269.25,1727.18,1.7271800000000002,4,2,465.043215,673.125,208.081785,1759.054285714286,2024-04
8983,2024-04-03 14:45:00,2024-04-03 15:00:00,942,15,14:45:00,2024-04-03,235.5,1727.18,1.7271800000000002,4,2,406.75089,588.75,181.99911,1751.0857142857146,2024-04
8984,2024-04-03 15:00:00,2024-04-03 15:15:00,824,16,15:00:00,2024-04-03,206.0,1823.79,1.82379,4,2,375.70074,515.0,139.29926,1756.9185714285716,2024-04
8985,2024-04-03 15:15:00,2024-04-03 15:30:00,868,16,15:15:00,2024-04-03,217.0,1823.79,1.82379,4,2,395.76243,542.5,146.73757,1762.751428571429,2024-04
8986,2024-04-03 15:30:00,2024-04-03 15:45:00,995,16,15:30:00,2024-04-03,248.75,1823.79,1.82379,4,2,453.6677625,621.875,168.20723750000002,1768.5842857142857,2024-04
8987,2024-04-03 15:45:00,2024-04-03 16:00:00,1010,16,15:45:00,2024-04-03,252.5,1823.79,1.82379,4,2,460.506975,631.25,170.743025,1782.3857142857144,2024-04
8988,2024-04-03 16:00:00,2024-04-03 16:15:00,872,17,16:00:00,2024-04-03,218.0,1914.81,1.91481,4,2,417.42858,545.0,127.57142,1809.19,2024-04
8989,2024-04-03 16:15:00,2024-04-03 16:30:00,812,17,16:15:00,2024-04-03,203.0,1914.81,1.91481,4,2,388.70643,507.5,118.79357,1835.9942857142853,2024-04
8990,2024-04-03 16:30:00,2024-04-03 16:45:00,886,17,16:30:00,2024-04-03,221.5,1914.81,1.91481,4,2,424.130415,553.75,129.61958499999997,1862.7985714285712,2024-04
8991,2024-04-03 16:45:00,2024-04-03 17:00:00,991,17,16:45:00,2024-04-03,247.75,1914.81,1.91481,4,2,474.3941775,619.375,144.9808225,1875.8014285714287,2024-04
8992,2024-04-03 17:00:00,2024-04-03 17:15:00,645,18,17:00:00,2024-04-03,161.25,2377.03,2.3770300000000004,4,2,383.29608750000006,403.125,19.828912499999944,1954.8357142857144,2024-04
8993,2024-04-03 17:15:00,2024-04-03 17:30:00,608,18,17:15:00,2024-04-03,152.0,2377.03,2.3770300000000004,4,2,361.30856000000006,380.0,18.691439999999943,2033.87,2024-04
8994,2024-04-03 17:30:00,2024-04-03 17:45:00,573,18,17:30:00,2024-04-03,143.25,2377.03,2.3770300000000004,4,2,340.50954750000005,358.125,17.615452499999947,2112.904285714286,2024-04
8995,2024-04-03 17:45:00,2024-04-03 18:00:00,566,18,17:45:00,2024-04-03,141.5,2377.03,2.3770300000000004,4,2,336.34974500000004,353.75,17.40025499999996,2178.9357142857143,2024-04
8996,2024-04-03 18:00:00,2024-04-03 18:15:00,318,19,18:00:00,2024-04-03,79.5,2789.05,2.78905,4,2,221.729475,198.75,-22.979475000000008,2303.827142857143,2024-04
8997,2024-04-03 18:15:00,2024-04-03 18:30:00,326,19,18:15:00,2024-04-03,81.5,2789.05,2.78905,4,2,227.307575,203.75,-23.55757500000001,2428.718571428572,2024-04
8998,2024-04-03 18:30:00,2024-04-03 18:45:00,325,19,18:30:00,2024-04-03,81.25,2789.05,2.78905,4,2,226.6103125,203.125,-23.485312499999992,2553.61,2024-04
8999,2024-04-03 18:45:00,2024-04-03 19:00:00,325,19,18:45:00,2024-04-03,81.25,2789.05,2.78905,4,2,226.6103125,203.125,-23.485312499999992,2612.4700000000003,2024-04
9000,2024-04-03 19:00:00,2024-04-03 19:15:00,324,20,19:00:00,2024-04-03,81.0,3220.34,3.22034,4,2,260.84754000000004,202.5,-58.34754000000004,2732.942857142857,2024-04
9001,2024-04-03 19:15:00,2024-04-03 19:30:00,326,20,19:15:00,2024-04-03,81.5,3220.34,3.22034,4,2,262.45771,203.75,-58.70771000000002,2853.415714285715,2024-04
9002,2024-04-03 19:30:00,2024-04-03 19:45:00,322,20,19:30:00,2024-04-03,80.5,3220.34,3.22034,4,2,259.23737,201.25,-57.98737,2973.888571428572,2024-04
9003,2024-04-03 19:45:00,2024-04-03 20:00:00,325,20,19:45:00,2024-04-03,81.25,3220.34,3.22034,4,2,261.652625,203.125,-58.527625,3035.5014285714287,2024-04
9004,2024-04-03 20:00:00,2024-04-03 20:15:00,328,21,20:00:00,2024-04-03,82.0,2721.86,2.72186,4,2,223.19252,205.0,-18.19252,3025.9028571428576,2024-04
9005,2024-04-03 20:15:00,2024-04-03 20:30:00,323,21,20:15:00,2024-04-03,80.75,2721.86,2.72186,4,2,219.790195,201.875,-17.91519500000001,3016.3042857142864,2024-04
9006,2024-04-03 20:30:00,2024-04-03 20:45:00,302,21,20:30:00,2024-04-03,75.5,2721.86,2.72186,4,2,205.50043,188.75,-16.750429999999994,3006.7057142857143,2024-04
9007,2024-04-03 20:45:00,2024-04-03 21:00:00,309,21,20:45:00,2024-04-03,77.25,2721.86,2.72186,4,2,210.263685,193.125,-17.13868500000001,2935.494285714285,2024-04
9008,2024-04-03 21:00:00,2024-04-03 21:15:00,298,22,21:00:00,2024-04-03,74.5,2181.29,2.18129,4,2,162.50610500000002,186.25,23.74389499999998,2787.058571428571,2024-04
9009,2024-04-03 21:15:00,2024-04-03 21:30:00,290,22,21:15:00,2024-04-03,72.5,2181.29,2.18129,4,2,158.143525,181.25,23.10647499999999,2638.6228571428574,2024-04
9010,2024-04-03 21:30:00,2024-04-03 21:45:00,294,22,21:30:00,2024-04-03,73.5,2181.29,2.18129,4,2,160.324815,183.75,23.425185,2490.1871428571426,2024-04
9011,2024-04-03 21:45:00,2024-04-03 22:00:00,283,22,21:45:00,2024-04-03,70.75,2181.29,2.18129,4,2,154.3262675,176.875,22.5487325,2412.962857142857,2024-04
9012,2024-04-03 22:00:00,2024-04-03 22:15:00,266,23,22:00:00,2024-04-03,66.5,2026.88,2.02688,4,2,134.78752000000003,166.25,31.46247999999997,2313.68,2024-04
9013,2024-04-03 22:15:00,2024-04-03 22:30:00,266,23,22:15:00,2024-04-03,66.5,2026.88,2.02688,4,2,134.78752000000003,166.25,31.46247999999997,2214.3971428571426,2024-04
9014,2024-04-03 22:30:00,2024-04-03 22:45:00,263,23,22:30:00,2024-04-03,65.75,2026.88,2.02688,4,2,133.26736000000002,164.375,31.10763999999997,2115.1142857142854,2024-04
9015,2024-04-03 22:45:00,2024-04-03 23:00:00,259,23,22:45:00,2024-04-03,64.75,2026.88,2.02688,4,2,131.24048000000002,161.875,30.63451999999998,2093.055714285714,2024-04
9016,2024-04-03 23:00:00,2024-04-03 23:15:00,265,24,23:00:00,2024-04-03,66.25,1745.44,1.74544,4,2,115.6354,165.625,49.9896,2030.7914285714285,2024-04
9017,2024-04-03 23:15:00,2024-04-03 23:30:00,262,24,23:15:00,2024-04-03,65.5,1745.44,1.74544,4,2,114.32632,163.75,49.42368,1968.527142857143,2024-04
9018,2024-04-03 23:30:00,2024-04-03 23:45:00,259,24,23:30:00,2024-04-03,64.75,1745.44,1.74544,4,2,113.01724,161.875,48.85776,1906.2628571428572,2024-04
9019,2024-04-03 23:45:00,2024-04-04 00:00:00,253,24,23:45:00,2024-04-03,63.25,1745.44,1.74544,4,2,110.39908,158.125,47.72592,1866.0571428571432,2024-04
9020,2024-04-04 00:00:00,2024-04-04 00:15:00,257,1,00:00:00,2024-04-04,64.25,1411.79,1.41179,4,3,90.7075075,160.625,69.9174925,1778.1871428571428,2024-04
9021,2024-04-04 00:15:00,2024-04-04 00:30:00,261,1,00:15:00,2024-04-04,65.25,1411.79,1.41179,4,3,92.1192975,163.125,71.0057025,1690.317142857143,2024-04
9022,2024-04-04 00:30:00,2024-04-04 00:45:00,257,1,00:30:00,2024-04-04,64.25,1411.79,1.41179,4,3,90.7075075,160.625,69.9174925,1602.4471428571428,2024-04
9023,2024-04-04 00:45:00,2024-04-04 01:00:00,248,1,00:45:00,2024-04-04,62.0,1411.79,1.41179,4,3,87.53098,155.0,67.46902,1554.782857142857,2024-04
9024,2024-04-04 01:00:00,2024-04-04 01:15:00,251,2,01:00:00,2024-04-04,62.75,1361.17,1.36117,4,3,85.4134175,156.875,71.4615825,1499.8871428571426,2024-04
9025,2024-04-04 01:15:00,2024-04-04 01:30:00,252,2,01:15:00,2024-04-04,63.0,1361.17,1.36117,4,3,85.75371,157.5,71.74629,1444.9914285714283,2024-04
9026,2024-04-04 01:30:00,2024-04-04 01:45:00,252,2,01:30:00,2024-04-04,63.0,1361.17,1.36117,4,3,85.75371,157.5,71.74629,1390.0957142857146,2024-04
9027,2024-04-04 01:45:00,2024-04-04 02:00:00,256,2,01:45:00,2024-04-04,64.0,1361.17,1.36117,4,3,87.11488,160.0,72.88512,1382.8642857142856,2024-04
9028,2024-04-04 02:00:00,2024-04-04 02:15:00,255,3,02:00:00,2024-04-04,63.75,1254.62,1.2546199999999998,4,3,79.982025,159.375,79.392975,1360.4114285714284,2024-04
9029,2024-04-04 02:15:00,2024-04-04 02:30:00,253,3,02:15:00,2024-04-04,63.25,1254.62,1.2546199999999998,4,3,79.35471499999998,158.125,78.77028500000002,1337.9585714285713,2024-04
9030,2024-04-04 02:30:00,2024-04-04 02:45:00,247,3,02:30:00,2024-04-04,61.75,1254.62,1.2546199999999998,4,3,77.47278499999999,154.375,76.90221500000001,1315.5057142857145,2024-04
9031,2024-04-04 02:45:00,2024-04-04 03:00:00,250,3,02:45:00,2024-04-04,62.5,1254.62,1.2546199999999998,4,3,78.41375,156.25,77.83625,1300.2842857142855,2024-04
9032,2024-04-04 03:00:00,2024-04-04 03:15:00,265,4,03:00:00,2024-04-04,66.25,1290.05,1.29005,4,3,85.4658125,165.625,80.1591875,1290.1242857142856,2024-04
9033,2024-04-04 03:15:00,2024-04-04 03:30:00,264,4,03:15:00,2024-04-04,66.0,1290.05,1.29005,4,3,85.1433,165.0,79.8567,1279.9642857142858,2024-04
9034,2024-04-04 03:30:00,2024-04-04 03:45:00,284,4,03:30:00,2024-04-04,71.0,1290.05,1.29005,4,3,91.59355,177.5,85.90645,1269.8042857142857,2024-04
9035,2024-04-04 03:45:00,2024-04-04 04:00:00,296,4,03:45:00,2024-04-04,74.0,1290.05,1.29005,4,3,95.4637,185.0,89.5363,1274.865714285714,2024-04
9036,2024-04-04 04:00:00,2024-04-04 04:15:00,314,5,04:00:00,2024-04-04,78.5,1450.52,1.45052,4,3,113.86582,196.25,82.38418,1302.8514285714284,2024-04
9037,2024-04-04 04:15:00,2024-04-04 04:30:00,306,5,04:15:00,2024-04-04,76.5,1450.52,1.45052,4,3,110.96478,191.25,80.28522,1330.837142857143,2024-04
9038,2024-04-04 04:30:00,2024-04-04 04:45:00,315,5,04:30:00,2024-04-04,78.75,1450.52,1.45052,4,3,114.22845,196.875,82.64655,1358.8228571428572,2024-04
9039,2024-04-04 04:45:00,2024-04-04 05:00:00,325,5,04:45:00,2024-04-04,81.25,1450.52,1.45052,4,3,117.85475,203.125,85.27025,1381.7471428571428,2024-04
9040,2024-04-04 05:00:00,2024-04-04 05:15:00,353,6,05:00:00,2024-04-04,88.25,1550.24,1.55024,4,3,136.80868,220.625,83.81631999999999,1418.9171428571428,2024-04
9041,2024-04-04 05:15:00,2024-04-04 05:30:00,355,6,05:15:00,2024-04-04,88.75,1550.24,1.55024,4,3,137.5838,221.875,84.2912,1456.087142857143,2024-04
9042,2024-04-04 05:30:00,2024-04-04 05:45:00,372,6,05:30:00,2024-04-04,93.0,1550.24,1.55024,4,3,144.17232,232.5,88.32767999999999,1493.257142857143,2024-04
9043,2024-04-04 05:45:00,2024-04-04 06:00:00,435,6,05:45:00,2024-04-04,108.75,1550.24,1.55024,4,3,168.5886,271.875,103.2864,1507.5028571428572,2024-04
9044,2024-04-04 06:00:00,2024-04-04 06:15:00,437,7,06:00:00,2024-04-04,109.25,2013.92,2.01392,4,3,220.02076,273.125,53.10424,1587.9885714285715,2024-04
9045,2024-04-04 06:15:00,2024-04-04 06:30:00,474,7,06:15:00,2024-04-04,118.5,2013.92,2.01392,4,3,238.64952,296.25,57.600480000000005,1668.4742857142858,2024-04
9046,2024-04-04 06:30:00,2024-04-04 06:45:00,732,7,06:30:00,2024-04-04,183.0,2013.92,2.01392,4,3,368.54736,457.5,88.95263999999997,1748.9599999999998,2024-04
9047,2024-04-04 06:45:00,2024-04-04 07:00:00,622,7,06:45:00,2024-04-04,155.5,2013.92,2.01392,4,3,313.16456000000005,388.75,75.58543999999995,1815.2,2024-04
9048,2024-04-04 07:00:00,2024-04-04 07:15:00,919,8,07:00:00,2024-04-04,229.75,2277.9,2.2779000000000003,4,3,523.347525,574.375,51.02747499999998,1919.1514285714288,2024-04
9049,2024-04-04 07:15:00,2024-04-04 07:30:00,1042,8,07:15:00,2024-04-04,260.5,2277.9,2.2779000000000003,4,3,593.39295,651.25,57.85704999999996,2023.1028571428571,2024-04
9050,2024-04-04 07:30:00,2024-04-04 07:45:00,1077,8,07:30:00,2024-04-04,269.25,2277.9,2.2779000000000003,4,3,613.3245750000001,673.125,59.80042499999991,2127.054285714286,2024-04
9051,2024-04-04 07:45:00,2024-04-04 08:00:00,1055,8,07:45:00,2024-04-04,263.75,2277.9,2.2779000000000003,4,3,600.7961250000001,659.375,58.578874999999925,2164.7657142857142,2024-04
9052,2024-04-04 08:00:00,2024-04-04 08:15:00,1040,9,08:00:00,2024-04-04,260.0,1918.75,1.91875,4,3,498.875,650.0,151.125,2151.17,2024-04
9053,2024-04-04 08:15:00,2024-04-04 08:30:00,957,9,08:15:00,2024-04-04,239.25,1918.75,1.91875,4,3,459.0609375,598.125,139.06406249999998,2137.574285714286,2024-04
9054,2024-04-04 08:30:00,2024-04-04 08:45:00,829,9,08:30:00,2024-04-04,207.25,1918.75,1.91875,4,3,397.6609375,518.125,120.4640625,2123.9785714285717,2024-04
9055,2024-04-04 08:45:00,2024-04-04 09:00:00,973,9,08:45:00,2024-04-04,243.25,1918.75,1.91875,4,3,466.7359375,608.125,141.38906250000002,2072.671428571429,2024-04
9056,2024-04-04 09:00:00,2024-04-04 09:15:00,1064,10,09:00:00,2024-04-04,266.0,1784.61,1.7846099999999998,4,3,474.70625999999993,665.0,190.29374000000007,2002.2014285714288,2024-04
9057,2024-04-04 09:15:00,2024-04-04 09:30:00,1091,10,09:15:00,2024-04-04,272.75,1784.61,1.7846099999999998,4,3,486.7523775,681.875,195.1226225,1931.7314285714283,2024-04
9058,2024-04-04 09:30:00,2024-04-04 09:45:00,1063,10,09:30:00,2024-04-04,265.75,1784.61,1.7846099999999998,4,3,474.2601075,664.375,190.1148925,1861.2614285714285,2024-04
9059,2024-04-04 09:45:00,2024-04-04 10:00:00,1082,10,09:45:00,2024-04-04,270.5,1784.61,1.7846099999999998,4,3,482.737005,676.25,193.512995,1842.0985714285712,2024-04
9060,2024-04-04 10:00:00,2024-04-04 10:15:00,995,11,10:00:00,2024-04-04,248.75,1681.85,1.6818499999999998,4,3,418.3601875,621.875,203.5148125,1808.2557142857145,2024-04
9061,2024-04-04 10:15:00,2024-04-04 10:30:00,859,11,10:15:00,2024-04-04,214.75,1681.85,1.6818499999999998,4,3,361.1772875,536.875,175.69771250000002,1774.412857142857,2024-04
9062,2024-04-04 10:30:00,2024-04-04 10:45:00,961,11,10:30:00,2024-04-04,240.25,1681.85,1.6818499999999998,4,3,404.0644625,600.625,196.5605375,1740.57,2024-04
9063,2024-04-04 10:45:00,2024-04-04 11:00:00,1055,11,10:45:00,2024-04-04,263.75,1681.85,1.6818499999999998,4,3,443.5879375,659.375,215.7870625,1725.89,2024-04
9064,2024-04-04 11:00:00,2024-04-04 11:15:00,1073,12,11:00:00,2024-04-04,268.25,1560.36,1.56036,4,3,418.56657,670.625,252.05843,1693.8542857142857,2024-04
9065,2024-04-04 11:15:00,2024-04-04 11:30:00,975,12,11:15:00,2024-04-04,243.75,1560.36,1.56036,4,3,380.33775,609.375,229.03725,1661.8185714285714,2024-04
9066,2024-04-04 11:30:00,2024-04-04 11:45:00,901,12,11:30:00,2024-04-04,225.25,1560.36,1.56036,4,3,351.47109,563.125,211.65391,1629.7828571428568,2024-04
9067,2024-04-04 11:45:00,2024-04-04 12:00:00,920,12,11:45:00,2024-04-04,230.0,1560.36,1.56036,4,3,358.8828,575.0,216.11720000000005,1612.4271428571428,2024-04
9068,2024-04-04 12:00:00,2024-04-04 12:15:00,1037,13,12:00:00,2024-04-04,259.25,1418.88,1.41888,4,3,367.84464,648.125,280.28036,1574.86,2024-04
9069,2024-04-04 12:15:00,2024-04-04 12:30:00,926,13,12:15:00,2024-04-04,231.5,1418.88,1.41888,4,3,328.47072000000003,578.75,250.27928,1537.292857142857,2024-04
9070,2024-04-04 12:30:00,2024-04-04 12:45:00,890,13,12:30:00,2024-04-04,222.5,1418.88,1.41888,4,3,315.7008,556.25,240.5492,1499.7257142857145,2024-04
9071,2024-04-04 12:45:00,2024-04-04 13:00:00,928,13,12:45:00,2024-04-04,232.0,1418.88,1.41888,4,3,329.18016000000006,580.0,250.81983999999997,1479.5142857142855,2024-04
9072,2024-04-04 13:00:00,2024-04-04 13:15:00,1034,14,13:00:00,2024-04-04,258.5,1373.83,1.37383,4,3,355.135055,646.25,291.114945,1452.8671428571429,2024-04
9073,2024-04-04 13:15:00,2024-04-04 13:30:00,953,14,13:15:00,2024-04-04,238.25,1373.83,1.37383,4,3,327.31499749999995,595.625,268.31000250000005,1426.22,2024-04
9074,2024-04-04 13:30:00,2024-04-04 13:45:00,853,14,13:30:00,2024-04-04,213.25,1373.83,1.37383,4,3,292.9692475,533.125,240.1557525,1399.5728571428572,2024-04
9075,2024-04-04 13:45:00,2024-04-04 14:00:00,894,14,13:45:00,2024-04-04,223.5,1373.83,1.37383,4,3,307.051005,558.75,251.698995,1393.137142857143,2024-04
9076,2024-04-04 14:00:00,2024-04-04 14:15:00,1022,15,14:00:00,2024-04-04,255.5,1364.46,1.36446,4,3,348.61953,638.75,290.13047,1385.3628571428574,2024-04
9077,2024-04-04 14:15:00,2024-04-04 14:30:00,1006,15,14:15:00,2024-04-04,251.5,1364.46,1.36446,4,3,343.16169,628.75,285.58831,1377.5885714285712,2024-04
9078,2024-04-04 14:30:00,2024-04-04 14:45:00,878,15,14:30:00,2024-04-04,219.5,1364.46,1.36446,4,3,299.49897,548.75,249.25103,1369.814285714286,2024-04
9079,2024-04-04 14:45:00,2024-04-04 15:00:00,925,15,14:45:00,2024-04-04,231.25,1364.46,1.36446,4,3,315.531375,578.125,262.593625,1368.4757142857145,2024-04
9080,2024-04-04 15:00:00,2024-04-04 15:15:00,960,16,15:00:00,2024-04-04,240.0,1381.17,1.38117,4,3,331.4808,600.0,268.5192,1369.5242857142855,2024-04
9081,2024-04-04 15:15:00,2024-04-04 15:30:00,926,16,15:15:00,2024-04-04,231.5,1381.17,1.38117,4,3,319.740855,578.75,259.009145,1370.5728571428572,2024-04
9082,2024-04-04 15:30:00,2024-04-04 15:45:00,805,16,15:30:00,2024-04-04,201.25,1381.17,1.38117,4,3,277.9604625,503.125,225.1645375,1371.6214285714286,2024-04
9083,2024-04-04 15:45:00,2024-04-04 16:00:00,779,16,15:45:00,2024-04-04,194.75,1381.17,1.38117,4,3,268.9828575,486.875,217.8921425,1374.0085714285713,2024-04
9084,2024-04-04 16:00:00,2024-04-04 16:15:00,834,17,16:00:00,2024-04-04,208.5,1403.44,1.40344,4,3,292.61724,521.25,228.63276,1379.577142857143,2024-04
