index,Interval_Start,Interval_End,Consumption_kW,Hour,Time,Date,Adjusted_Consumption_kWh,Price (Kč/MWh),Price_kWh,Month,DayOfWeek,Cost on SPOT,Cost on FORWARD,Price_difference,Moving_Average,YearMonth,Increased_SPOT_Price,New_Price_difference,Cheaper
9370,2024-04-07 15:30:00,2024-04-07 15:45:00,279,16,15:30:00,2024-04-07,69.75,-127.46,-0.12746,4,6,-8.890334999999999,174.375,183.265335,-343.5114285714285,2024-04,-9.779368499999999,-184.1543685,1
9371,2024-04-07 15:45:00,2024-04-07 16:00:00,284,16,15:45:00,2024-04-07,71.0,-127.46,-0.12746,4,6,-9.04966,177.5,186.54966,-289.49857142857144,2024-04,-9.954626,-187.454626,1
9372,2024-04-07 16:00:00,2024-04-07 16:15:00,299,17,16:00:00,2024-04-07,74.75,-4.05,-0.00405,4,6,-0.3027375,186.875,187.1777375,-217.8557142857143,2024-04,-0.33301125000000004,-187.20801125,1
9373,2024-04-07 16:15:00,2024-04-07 16:30:00,295,17,16:15:00,2024-04-07,73.75,-4.05,-0.00405,4,6,-0.2986875,184.375,184.6736875,-146.21285714285713,2024-04,-0.32855625,-184.70355625,1
9374,2024-04-07 16:30:00,2024-04-07 16:45:00,291,17,16:30:00,2024-04-07,72.75,-4.05,-0.00405,4,6,-0.2946375,181.875,182.1696375,-74.57000000000001,2024-04,-0.32410125,-182.19910125,1
9375,2024-04-07 16:45:00,2024-04-07 17:00:00,304,17,16:45:00,2024-04-07,76.0,-4.05,-0.00405,4,6,-0.3077999999999999,190.0,190.3078,-56.94,2024-04,-0.33857999999999994,-190.33858,1
9376,2024-04-07 17:00:00,2024-04-07 17:15:00,294,18,17:00:00,2024-04-07,73.5,170.2,0.1702,4,6,12.5097,183.75,171.2403,-14.41714285714286,2024-04,13.760670000000001,-169.98933,1
9377,2024-04-07 17:15:00,2024-04-07 17:30:00,292,18,17:15:00,2024-04-07,73.0,170.2,0.1702,4,6,12.4246,182.5,170.0754,28.10571428571429,2024-04,13.667060000000001,-168.83294,1
9378,2024-04-07 17:30:00,2024-04-07 17:45:00,299,18,17:30:00,2024-04-07,74.75,170.2,0.1702,4,6,12.722449999999998,186.875,174.15255,70.62857142857142,2024-04,13.994695,-172.880305,1
9379,2024-04-07 17:45:00,2024-04-07 18:00:00,299,18,17:45:00,2024-04-07,74.75,170.2,0.1702,4,6,12.722449999999998,186.875,174.15255,95.52142857142856,2024-04,13.994695,-172.880305,1
9380,2024-04-07 18:00:00,2024-04-07 18:15:00,276,19,18:00:00,2024-04-07,69.0,2248.53,2.24853,4,6,155.14857,172.5,17.351429999999993,417.3185714285714,2024-04,170.663427,-1.8365729999999871,1
9381,2024-04-07 18:15:00,2024-04-07 18:30:00,275,19,18:15:00,2024-04-07,68.75,2248.53,2.24853,4,6,154.58643750000002,171.875,17.288562499999983,739.1157142857144,2024-04,170.04508125000004,-1.8299187499999618,1
9382,2024-04-07 18:30:00,2024-04-07 18:45:00,270,19,18:30:00,2024-04-07,67.5,2248.53,2.24853,4,6,151.775775,168.75,16.97422499999999,1060.912857142857,2024-04,166.95335250000002,-1.7966474999999775,1
9383,2024-04-07 18:45:00,2024-04-07 19:00:00,273,19,18:45:00,2024-04-07,68.25,2248.53,2.24853,4,6,153.4621725,170.625,17.16282749999999,1357.817142857143,2024-04,168.80838975000003,-1.8166102499999681,1
9384,2024-04-07 19:00:00,2024-04-07 19:15:00,277,20,19:00:00,2024-04-07,69.25,2691.87,2.69187,4,6,186.4119975,173.125,-13.286997500000012,1718.0557142857144,2024-04,205.05319725000004,31.92819725000004,0
9385,2024-04-07 19:15:00,2024-04-07 19:30:00,278,20,19:15:00,2024-04-07,69.5,2691.87,2.69187,4,6,187.084965,173.75,-13.334965000000013,2078.2942857142857,2024-04,205.79346150000003,32.043461500000035,0
9386,2024-04-07 19:30:00,2024-04-07 19:45:00,285,20,19:30:00,2024-04-07,71.25,2691.87,2.69187,4,6,191.7957375,178.125,-13.6707375,2438.532857142857,2024-04,210.97531125,32.850311250000004,0
9387,2024-04-07 19:45:00,2024-04-07 20:00:00,280,20,19:45:00,2024-04-07,70.0,2691.87,2.69187,4,6,188.4309,175.0,-13.430900000000008,2501.867142857143,2024-04,207.27399000000003,32.273990000000026,0
9388,2024-04-07 20:00:00,2024-04-07 20:15:00,296,21,20:00:00,2024-04-07,74.0,2690.86,2.6908600000000003,4,6,199.12364,185.0,-14.123639999999996,2565.057142857143,2024-04,219.03600400000002,34.03600400000002,0
9389,2024-04-07 20:15:00,2024-04-07 20:30:00,289,21,20:15:00,2024-04-07,72.25,2690.86,2.6908600000000003,4,6,194.414635,180.625,-13.789635000000004,2628.247142857143,2024-04,213.85609850000003,33.23109850000003,0
9390,2024-04-07 20:30:00,2024-04-07 20:45:00,292,21,20:30:00,2024-04-07,73.0,2690.86,2.6908600000000003,4,6,196.43278,182.5,-13.932780000000008,2691.437142857143,2024-04,216.07605800000002,33.57605800000002,0
9391,2024-04-07 20:45:00,2024-04-07 21:00:00,292,21,20:45:00,2024-04-07,73.0,2690.86,2.6908600000000003,4,6,196.43278,182.5,-13.932780000000008,2691.292857142857,2024-04,216.07605800000002,33.57605800000002,0
9392,2024-04-07 21:00:00,2024-04-07 21:15:00,278,22,21:00:00,2024-04-07,69.5,2299.62,2.29962,4,6,159.82359,173.75,13.926410000000004,2635.257142857143,2024-04,175.805949,2.0559489999999983,1
9393,2024-04-07 21:15:00,2024-04-07 21:30:00,288,22,21:15:00,2024-04-07,72.0,2299.62,2.29962,4,6,165.57264,180.0,14.427359999999991,2579.2214285714285,2024-04,182.129904,2.1299040000000105,1
9394,2024-04-07 21:30:00,2024-04-07 21:45:00,273,22,21:30:00,2024-04-07,68.25,2299.62,2.29962,4,6,156.949065,170.625,13.67593500000001,2523.1857142857148,2024-04,172.6439715,2.018971499999992,1
9395,2024-04-07 21:45:00,2024-04-07 22:00:00,269,22,21:45:00,2024-04-07,67.25,2299.62,2.29962,4,6,154.649445,168.125,13.475555000000014,2467.2942857142857,2024-04,170.1143895,1.9893894999999873,1
9396,2024-04-07 22:00:00,2024-04-07 22:15:00,243,23,22:00:00,2024-04-07,60.75,1986.02,1.98602,4,6,120.650715,151.875,31.224284999999995,2366.6028571428574,2024-04,132.7157865,-19.159213499999993,1
9397,2024-04-07 22:15:00,2024-04-07 22:30:00,247,23,22:15:00,2024-04-07,61.75,1986.02,1.98602,4,6,122.636735,154.375,31.738265,2265.9114285714286,2024-04,134.90040850000003,-19.474591499999974,1
9398,2024-04-07 22:30:00,2024-04-07 22:45:00,243,23,22:30:00,2024-04-07,60.75,1986.02,1.98602,4,6,120.650715,151.875,31.224284999999995,2165.2200000000003,2024-04,132.7157865,-19.159213499999993,1
9399,2024-04-07 22:45:00,2024-04-07 23:00:00,242,23,22:45:00,2024-04-07,60.5,1986.02,1.98602,4,6,120.15421,151.25,31.09579,2120.42,2024-04,132.169631,-19.08036899999999,1
9400,2024-04-07 23:00:00,2024-04-07 23:15:00,251,24,23:00:00,2024-04-07,62.75,1839.09,1.83909,4,6,115.4028975,156.875,41.472102500000005,2054.63,2024-04,126.94318725000001,-29.93181274999999,1
9401,2024-04-07 23:15:00,2024-04-07 23:30:00,249,24,23:15:00,2024-04-07,62.25,1839.09,1.83909,4,6,114.4833525,155.625,41.141647500000005,1988.84,2024-04,125.93168775000001,-29.69331224999999,1
9402,2024-04-07 23:30:00,2024-04-07 23:45:00,244,24,23:30:00,2024-04-07,61.0,1839.09,1.83909,4,6,112.18449,152.5,40.31551,1923.05,2024-04,123.402939,-29.097060999999997,1
9403,2024-04-07 23:45:00,2024-04-08 00:00:00,247,24,23:45:00,2024-04-07,61.75,1839.09,1.83909,4,6,113.5638075,154.375,40.8111925,1902.06,2024-04,124.92018825000001,-29.45481174999999,1
9404,2024-04-08 00:00:00,2024-04-08 00:15:00,265,1,00:00:00,2024-04-08,66.25,1722.37,1.72237,4,0,114.1070125,165.625,51.5179875,1864.3957142857143,2024-04,125.51771375000001,-40.10728624999999,1
9405,2024-04-08 00:15:00,2024-04-08 00:30:00,267,1,00:15:00,2024-04-08,66.75,1722.37,1.72237,4,0,114.9681975,166.875,51.9068025,1826.7314285714283,2024-04,126.46501725000002,-40.40998274999998,1
9406,2024-04-08 00:30:00,2024-04-08 00:45:00,265,1,00:30:00,2024-04-08,66.25,1722.37,1.72237,4,0,114.1070125,165.625,51.5179875,1789.0671428571425,2024-04,125.51771375000001,-40.10728624999999,1
9407,2024-04-08 00:45:00,2024-04-08 01:00:00,269,1,00:45:00,2024-04-08,67.25,1722.37,1.72237,4,0,115.8293825,168.125,52.295617500000006,1772.392857142857,2024-04,127.41232075,-40.712679249999994,1
9408,2024-04-08 01:00:00,2024-04-08 01:15:00,260,2,01:00:00,2024-04-08,65.0,1741.64,1.74164,4,0,113.2066,162.5,49.293400000000005,1758.4714285714283,2024-04,124.52726,-37.97274,1
9409,2024-04-08 01:15:00,2024-04-08 01:30:00,261,2,01:15:00,2024-04-08,65.25,1741.64,1.74164,4,0,113.64201,163.125,49.48299,1744.55,2024-04,125.00621100000001,-38.11878899999999,1
9410,2024-04-08 01:30:00,2024-04-08 01:45:00,262,2,01:30:00,2024-04-08,65.5,1741.64,1.74164,4,0,114.07742,163.75,49.67258,1730.6285714285714,2024-04,125.48516200000002,-38.26483799999998,1
9411,2024-04-08 01:45:00,2024-04-08 02:00:00,257,2,01:45:00,2024-04-08,64.25,1741.64,1.74164,4,0,111.90037,160.625,48.724630000000005,1733.3814285714284,2024-04,123.090407,-37.534593,1
9412,2024-04-08 02:00:00,2024-04-08 02:15:00,259,3,02:00:00,2024-04-08,64.75,1663.29,1.66329,4,0,107.6980275,161.875,54.176972500000005,1724.9414285714286,2024-04,118.46783025,-43.407169749999994,1
9413,2024-04-08 02:15:00,2024-04-08 02:30:00,270,3,02:15:00,2024-04-08,67.5,1663.29,1.66329,4,0,112.272075,168.75,56.477925,1716.501428571429,2024-04,123.4992825,-45.25071749999999,1
9414,2024-04-08 02:30:00,2024-04-08 02:45:00,260,3,02:30:00,2024-04-08,65.0,1663.29,1.66329,4,0,108.11385,162.5,54.38615,1708.061428571429,2024-04,118.92523500000001,-43.574764999999985,1
9415,2024-04-08 02:45:00,2024-04-08 03:00:00,256,3,02:45:00,2024-04-08,64.0,1663.29,1.66329,4,0,106.45056,160.0,53.54944,1696.8685714285716,2024-04,117.095616,-42.90438399999999,1
9416,2024-04-08 03:00:00,2024-04-08 03:15:00,264,4,03:00:00,2024-04-08,66.0,1721.86,1.72186,4,0,113.64276,165.0,51.35724,1694.042857142857,2024-04,125.007036,-39.992964,1
9417,2024-04-08 03:15:00,2024-04-08 03:30:00,264,4,03:15:00,2024-04-08,66.0,1721.86,1.72186,4,0,113.64276,165.0,51.35724,1691.217142857143,2024-04,125.007036,-39.992964,1
9418,2024-04-08 03:30:00,2024-04-08 03:45:00,273,4,03:30:00,2024-04-08,68.25,1721.86,1.72186,4,0,117.516945,170.625,53.10805499999999,1688.3914285714286,2024-04,129.2686395,-41.356360499999994,1
9419,2024-04-08 03:45:00,2024-04-08 04:00:00,299,4,03:45:00,2024-04-08,74.75,1721.86,1.72186,4,0,128.709035,186.875,58.165965,1696.7585714285713,2024-04,141.57993850000003,-45.295061499999974,1
9420,2024-04-08 04:00:00,2024-04-08 04:15:00,358,5,04:00:00,2024-04-08,89.5,1743.16,1.74316,4,0,156.01282,223.75,67.73718,1708.1685714285716,2024-04,171.61410200000003,-52.13589799999997,1
9421,2024-04-08 04:15:00,2024-04-08 04:30:00,334,5,04:15:00,2024-04-08,83.5,1743.16,1.74316,4,0,145.55386,208.75,63.196140000000014,1719.5785714285714,2024-04,160.10924599999998,-48.640754000000015,1
9422,2024-04-08 04:30:00,2024-04-08 04:45:00,343,5,04:30:00,2024-04-08,85.75,1743.16,1.74316,4,0,149.47597,214.375,64.89903000000001,1730.9885714285713,2024-04,164.423567,-49.95143300000001,1
9423,2024-04-08 04:45:00,2024-04-08 05:00:00,340,5,04:45:00,2024-04-08,85.0,1743.16,1.74316,4,0,148.1686,212.5,64.3314,1734.0314285714287,2024-04,162.98546000000002,-49.51453999999998,1
9424,2024-04-08 05:00:00,2024-04-08 05:15:00,348,6,05:00:00,2024-04-08,87.0,1897.82,1.89782,4,0,165.11033999999998,217.5,52.38966000000002,1759.1685714285716,2024-04,181.621374,-35.878626,1
9425,2024-04-08 05:15:00,2024-04-08 05:30:00,367,6,05:15:00,2024-04-08,91.75,1897.82,1.89782,4,0,174.12498499999998,229.375,55.25001500000002,1784.3057142857144,2024-04,191.5374835,-37.83751649999999,1
9426,2024-04-08 05:30:00,2024-04-08 05:45:00,368,6,05:30:00,2024-04-08,92.0,1897.82,1.89782,4,0,174.59944,230.0,55.40056000000001,1809.4428571428573,2024-04,192.059384,-37.940616000000006,1
9427,2024-04-08 05:45:00,2024-04-08 06:00:00,369,6,05:45:00,2024-04-08,92.25,1897.82,1.89782,4,0,175.073895,230.625,55.55110500000001,1831.537142857143,2024-04,192.5812845,-38.04371549999999,1
9428,2024-04-08 06:00:00,2024-04-08 06:15:00,428,7,06:00:00,2024-04-08,107.0,2505.07,2.5050700000000004,4,0,268.04249000000004,267.5,-0.5424900000000434,1940.3814285714288,2024-04,294.84673900000007,27.34673900000007,0
9429,2024-04-08 06:15:00,2024-04-08 06:30:00,473,7,06:15:00,2024-04-08,118.25,2505.07,2.5050700000000004,4,0,296.2245275,295.625,-0.599527500000022,2049.2257142857147,2024-04,325.84698025000006,30.22198025000006,0
9430,2024-04-08 06:30:00,2024-04-08 06:45:00,769,7,06:30:00,2024-04-08,192.25,2505.07,2.5050700000000004,4,0,481.5997075000001,480.625,-0.9747075000000792,2158.07,2024-04,529.7596782500001,49.13467825000009,0
9431,2024-04-08 06:45:00,2024-04-08 07:00:00,655,7,06:45:00,2024-04-08,163.75,2505.07,2.5050700000000004,4,0,410.2052125000001,409.375,-0.8302125000000729,2244.82,2024-04,451.22573375000013,41.85073375000013,0
9432,2024-04-08 07:00:00,2024-04-08 07:15:00,696,8,07:00:00,2024-04-08,174.0,3470.85,3.47085,4,0,603.9279,435.0,-168.92790000000002,2469.538571428572,2024-04,664.3206900000001,229.32069000000013,0
9433,2024-04-08 07:15:00,2024-04-08 07:30:00,679,8,07:15:00,2024-04-08,169.75,3470.85,3.47085,4,0,589.1767875,424.375,-164.80178750000005,2694.2571428571428,2024-04,648.0944662500001,223.7194662500001,0
9434,2024-04-08 07:30:00,2024-04-08 07:45:00,669,8,07:30:00,2024-04-08,167.25,3470.85,3.47085,4,0,580.4996625,418.125,-162.3746625,2918.9757142857147,2024-04,638.54962875,220.42462875,0
9435,2024-04-08 07:45:00,2024-04-08 08:00:00,709,8,07:45:00,2024-04-08,177.25,3470.85,3.47085,4,0,615.2081625,443.125,-172.08316249999996,3056.944285714286,2024-04,676.72897875,233.60397875,0
9436,2024-04-08 08:00:00,2024-04-08 08:15:00,741,9,08:00:00,2024-04-08,185.25,2805.02,2.80502,4,0,519.629955,463.125,-56.504955,3099.7942857142857,2024-04,571.5929505,108.46795050000003,0
9437,2024-04-08 08:15:00,2024-04-08 08:30:00,720,9,08:15:00,2024-04-08,180.0,2805.02,2.80502,4,0,504.9036,450.0,-54.90359999999998,3142.644285714286,2024-04,555.39396,105.39395999999999,0
9438,2024-04-08 08:30:00,2024-04-08 08:45:00,1049,9,08:30:00,2024-04-08,262.25,2805.02,2.80502,4,0,735.616495,655.625,-79.99149499999999,3185.494285714286,2024-04,809.1781445,153.55314450000003,0
9439,2024-04-08 08:45:00,2024-04-08 09:00:00,1180,9,08:45:00,2024-04-08,295.0,2805.02,2.80502,4,0,827.4808999999999,737.5,-89.9808999999999,3090.375714285714,2024-04,910.22899,172.72898999999995,0
9440,2024-04-08 09:00:00,2024-04-08 09:15:00,884,10,09:00:00,2024-04-08,221.0,1926.73,1.92673,4,0,425.80733,552.5,126.69267000000002,2869.787142857143,2024-04,468.388063,-84.11193700000001,1
9441,2024-04-08 09:15:00,2024-04-08 09:30:00,914,10,09:15:00,2024-04-08,228.5,1926.73,1.92673,4,0,440.257805,571.25,130.99219499999998,2649.1985714285715,2024-04,484.2835855000001,-86.96641449999993,1
9442,2024-04-08 09:30:00,2024-04-08 09:45:00,1223,10,09:30:00,2024-04-08,305.75,1926.73,1.92673,4,0,589.0976975,764.375,175.27730250000002,2428.61,2024-04,648.00746725,-116.36753275000001,1
9443,2024-04-08 09:45:00,2024-04-08 10:00:00,1053,10,09:45:00,2024-04-08,263.25,1926.73,1.92673,4,0,507.2116725,658.125,150.91332749999998,2303.14,2024-04,557.9328397500001,-100.19216024999992,1
9444,2024-04-08 10:00:00,2024-04-08 10:15:00,912,11,10:00:00,2024-04-08,228.0,1077.59,1.0775899999999998,4,0,245.69052,570.0,324.30948,2056.3642857142854,2024-04,270.259572,-299.740428,1
9445,2024-04-08 10:15:00,2024-04-08 10:30:00,923,11,10:15:00,2024-04-08,230.75,1077.59,1.0775899999999998,4,0,248.6538925,576.875,328.2211075,1809.588571428572,2024-04,273.51928175000006,-303.35571824999994,1
9446,2024-04-08 10:30:00,2024-04-08 10:45:00,1157,11,10:30:00,2024-04-08,289.25,1077.59,1.0775899999999998,4,0,311.69290749999993,723.125,411.43209250000007,1562.8128571428572,2024-04,342.86219824999995,-380.26280175000005,1
9447,2024-04-08 10:45:00,2024-04-08 11:00:00,1031,11,10:45:00,2024-04-08,257.75,1077.59,1.0775899999999998,4,0,277.7488225,644.375,366.6261775,1441.5071428571428,2024-04,305.52370475000004,-338.85129524999996,1
9448,2024-04-08 11:00:00,2024-04-08 11:15:00,896,12,11:00:00,2024-04-08,224.0,881.59,0.88159,4,0,197.47616,560.0,362.52384,1292.2014285714286,2024-04,217.22377600000002,-342.77622399999996,1
9449,2024-04-08 11:15:00,2024-04-08 11:30:00,894,12,11:15:00,2024-04-08,223.5,881.59,0.88159,4,0,197.035365,558.75,361.714635,1142.8957142857143,2024-04,216.73890150000003,-342.0110985,1
9450,2024-04-08 11:30:00,2024-04-08 11:45:00,1083,12,11:30:00,2024-04-08,270.75,881.59,0.88159,4,0,238.6904925,676.875,438.1845075,993.59,2024-04,262.55954175000005,-414.31545824999995,1
9451,2024-04-08 11:45:00,2024-04-08 12:00:00,1120,12,11:45:00,2024-04-08,280.0,881.59,0.88159,4,0,246.8452,700.0,453.1548,965.59,2024-04,271.52972000000005,-428.47027999999995,1
9452,2024-04-08 12:00:00,2024-04-08 12:15:00,889,13,12:00:00,2024-04-08,222.25,857.76,0.85776,4,0,190.63716,555.625,364.98784,934.1857142857142,2024-04,209.70087600000002,-345.924124,1
9453,2024-04-08 12:15:00,2024-04-08 12:30:00,902,13,12:15:00,2024-04-08,225.5,857.76,0.85776,4,0,193.42488,563.75,370.32512,902.7814285714286,2024-04,212.76736800000003,-350.98263199999997,1
9454,2024-04-08 12:30:00,2024-04-08 12:45:00,881,13,12:30:00,2024-04-08,220.25,857.76,0.85776,4,0,188.92164,550.625,361.70336,871.3771428571429,2024-04,207.813804,-342.811196,1
9455,2024-04-08 12:45:00,2024-04-08 13:00:00,849,13,12:45:00,2024-04-08,212.25,857.76,0.85776,4,0,182.05956,530.625,348.56544,867.972857142857,2024-04,200.26551600000002,-330.35948399999995,1
9456,2024-04-08 13:00:00,2024-04-08 13:15:00,1052,14,13:00:00,2024-04-08,263.0,800.2,0.8002,4,0,210.4526,657.5,447.0474,856.3457142857143,2024-04,231.49786,-426.00214,1
9457,2024-04-08 13:15:00,2024-04-08 13:30:00,1029,14,13:15:00,2024-04-08,257.25,800.2,0.8002,4,0,205.85145,643.125,437.27355,844.7185714285714,2024-04,226.436595,-416.688405,1
9458,2024-04-08 13:30:00,2024-04-08 13:45:00,986,14,13:30:00,2024-04-08,246.5,800.2,0.8002,4,0,197.2493,616.25,419.0007,833.0914285714287,2024-04,216.97423000000003,-399.27576999999997,1
9459,2024-04-08 13:45:00,2024-04-08 14:00:00,1018,14,13:45:00,2024-04-08,254.5,800.2,0.8002,4,0,203.6509,636.25,432.5991,824.8685714285714,2024-04,224.01599000000002,-412.23401,1
9460,2024-04-08 14:00:00,2024-04-08 14:15:00,813,15,14:00:00,2024-04-08,203.25,829.11,0.82911,4,0,168.5166075,508.125,339.60839250000004,820.7757142857143,2024-04,185.36826825,-322.75673175,1
9461,2024-04-08 14:15:00,2024-04-08 14:30:00,877,15,14:15:00,2024-04-08,219.25,829.11,0.82911,4,0,181.7823675,548.125,366.3426325,816.6828571428571,2024-04,199.96060425000002,-348.16439575,1
9462,2024-04-08 14:30:00,2024-04-08 14:45:00,934,15,14:30:00,2024-04-08,233.5,829.11,0.82911,4,0,193.597185,583.75,390.152815,812.5900000000001,2024-04,212.9569035,-370.7930965,1
9463,2024-04-08 14:45:00,2024-04-08 15:00:00,1112,15,14:45:00,2024-04-08,278.0,829.11,0.82911,4,0,230.49258,695.0,464.50742,816.72,2024-04,253.541838,-441.458162,1
9464,2024-04-08 15:00:00,2024-04-08 15:15:00,1109,16,15:00:00,2024-04-08,277.25,1013.44,1.01344,4,0,280.97624,693.125,412.14876,847.1828571428572,2024-04,309.07386400000007,-384.05113599999993,1
9465,2024-04-08 15:15:00,2024-04-08 15:30:00,998,16,15:15:00,2024-04-08,249.5,1013.44,1.01344,4,0,252.85328000000004,623.75,370.89672,877.6457142857143,2024-04,278.1386080000001,-345.6113919999999,1
9466,2024-04-08 15:30:00,2024-04-08 15:45:00,833,16,15:30:00,2024-04-08,208.25,1013.44,1.01344,4,0,211.04888000000005,520.625,309.57611999999995,908.1085714285716,2024-04,232.15376800000007,-288.47123199999993,1
9467,2024-04-08 15:45:00,2024-04-08 16:00:00,804,16,15:45:00,2024-04-08,201.0,1013.44,1.01344,4,0,203.70144,502.5,298.79856,934.4414285714286,2024-04,224.071584,-278.42841599999997,1
9468,2024-04-08 16:00:00,2024-04-08 16:15:00,785,17,16:00:00,2024-04-08,196.25,1485.55,1.48555,4,0,291.5391875,490.625,199.0858125,1028.2185714285715,2024-04,320.69310625,-169.93189374999997,1
9469,2024-04-08 16:15:00,2024-04-08 16:30:00,791,17,16:15:00,2024-04-08,197.75,1485.55,1.48555,4,0,293.7675125,494.375,200.6074875,1121.9957142857145,2024-04,323.14426375000005,-171.23073624999995,1
9470,2024-04-08 16:30:00,2024-04-08 16:45:00,797,17,16:30:00,2024-04-08,199.25,1485.55,1.48555,4,0,295.9958375,498.125,202.1291625,1215.7728571428572,2024-04,325.59542125,-172.52957874999998,1
9471,2024-04-08 16:45:00,2024-04-08 17:00:00,810,17,16:45:00,2024-04-08,202.5,1485.55,1.48555,4,0,300.823875,506.25,205.426125,1283.217142857143,2024-04,330.9062625,-175.34373749999997,1
9472,2024-04-08 17:00:00,2024-04-08 17:15:00,809,18,17:00:00,2024-04-08,202.25,1849.65,1.84965,4,0,374.0917125,505.625,131.53328749999997,1402.6757142857143,2024-04,411.50088375000007,-94.12411624999993,1
9473,2024-04-08 17:15:00,2024-04-08 17:30:00,805,18,17:15:00,2024-04-08,201.25,1849.65,1.84965,4,0,372.2420625,503.125,130.88293750000005,1522.1342857142856,2024-04,409.46626875,-93.65873125000002,1
9474,2024-04-08 17:30:00,2024-04-08 17:45:00,803,18,17:30:00,2024-04-08,200.75,1849.65,1.84965,4,0,371.3172375,501.875,130.55776250000002,1641.5928571428574,2024-04,408.44896125,-93.42603874999998,1
9475,2024-04-08 17:45:00,2024-04-08 18:00:00,792,18,17:45:00,2024-04-08,198.0,1849.65,1.84965,4,0,366.2307,495.0,128.7693,1693.607142857143,2024-04,402.85377000000005,-92.14622999999995,1
9476,2024-04-08 18:00:00,2024-04-08 18:15:00,568,19,18:00:00,2024-04-08,142.0,2595.34,2.59534,4,0,368.53828,355.0,-13.538279999999986,1852.148571428572,2024-04,405.392108,50.39210800000001,0
9477,2024-04-08 18:15:00,2024-04-08 18:30:00,564,19,18:15:00,2024-04-08,141.0,2595.34,2.59534,4,0,365.94294,352.5,-13.44294000000002,2010.69,2024-04,402.53723400000007,50.03723400000007,0
9478,2024-04-08 18:30:00,2024-04-08 18:45:00,563,19,18:30:00,2024-04-08,140.75,2595.34,2.59534,4,0,365.294105,351.875,-13.419105000000002,2169.2314285714288,2024-04,401.82351550000004,49.94851550000004,0
9479,2024-04-08 18:45:00,2024-04-08 19:00:00,560,19,18:45:00,2024-04-08,140.0,2595.34,2.59534,4,0,363.34760000000006,350.0,-13.347600000000057,2275.7585714285715,2024-04,399.6823600000001,49.682360000000074,0
9480,2024-04-08 19:00:00,2024-04-08 19:15:00,568,20,19:00:00,2024-04-08,142.0,3380.58,3.38058,4,0,480.04236,355.0,-125.04235999999996,2494.462857142857,2024-04,528.046596,173.04659600000002,0
9481,2024-04-08 19:15:00,2024-04-08 19:30:00,569,20,19:15:00,2024-04-08,142.25,3380.58,3.38058,4,0,480.887505,355.625,-125.26250499999998,2713.1671428571426,2024-04,528.9762555,173.35125549999998,0
9482,2024-04-08 19:30:00,2024-04-08 19:45:00,550,20,19:30:00,2024-04-08,137.5,3380.58,3.38058,4,0,464.8297500000001,343.75,-121.0797500000001,2931.871428571428,2024-04,511.31272500000017,167.56272500000017,0
9483,2024-04-08 19:45:00,2024-04-08 20:00:00,549,20,19:45:00,2024-04-08,137.25,3380.58,3.38058,4,0,463.984605,343.125,-120.859605,3044.048571428572,2024-04,510.38306550000004,167.25806550000004,0
9484,2024-04-08 20:00:00,2024-04-08 20:15:00,563,21,20:00:00,2024-04-08,140.75,3078.1,3.0781,4,0,433.242575,351.875,-81.36757499999999,3113.014285714285,2024-04,476.56683250000003,124.69183250000003,0
9485,2024-04-08 20:15:00,2024-04-08 20:30:00,750,21,20:15:00,2024-04-08,187.5,3078.1,3.0781,4,0,577.14375,468.75,-108.39374999999995,3181.98,2024-04,634.858125,166.10812499999997,0
9486,2024-04-08 20:30:00,2024-04-08 20:45:00,648,21,20:30:00,2024-04-08,162.0,3078.1,3.0781,4,0,498.6522,405.0,-93.6522,3250.945714285714,2024-04,548.51742,143.51742000000002,0
9487,2024-04-08 20:45:00,2024-04-08 21:00:00,558,21,20:45:00,2024-04-08,139.5,3078.1,3.0781,4,0,429.39495,348.75,-80.64495,3207.7342857142858,2024-04,472.334445,123.58444500000002,0
9488,2024-04-08 21:00:00,2024-04-08 21:15:00,556,22,21:00:00,2024-04-08,139.0,2156.44,2.15644,4,0,299.74516,347.5,47.75484,3032.857142857142,2024-04,329.71967600000005,-17.78032399999995,1
9489,2024-04-08 21:15:00,2024-04-08 21:30:00,563,22,21:15:00,2024-04-08,140.75,2156.44,2.15644,4,0,303.51893,351.875,48.35606999999999,2857.98,2024-04,333.87082300000003,-18.00417699999997,1
9490,2024-04-08 21:30:00,2024-04-08 21:45:00,739,22,21:30:00,2024-04-08,184.75,2156.44,2.15644,4,0,398.40229,461.875,63.472710000000006,2683.102857142857,2024-04,438.242519,-23.632480999999984,1
9491,2024-04-08 21:45:00,2024-04-08 22:00:00,535,22,21:45:00,2024-04-08,133.75,2156.44,2.15644,4,0,288.42385,334.375,45.951149999999984,2551.4371428571426,2024-04,317.26623500000005,-17.10876499999995,1
9492,2024-04-08 22:00:00,2024-04-08 22:15:00,510,23,22:00:00,2024-04-08,127.5,1868.92,1.86892,4,0,238.2873,318.75,80.46270000000001,2378.697142857143,2024-04,262.11603,-56.63396999999998,1
9493,2024-04-08 22:15:00,2024-04-08 22:30:00,534,23,22:15:00,2024-04-08,133.5,1868.92,1.86892,4,0,249.50082,333.75,84.24918,2205.957142857143,2024-04,274.45090200000004,-59.29909799999996,1
