index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Adjusted_Consumption_kWh,Day,Price (Kč/MWh),Price_kWh,Month,DayOfWeek,Fixed_Cost (Kč),Cost_Difference (Kč),Savings,Elasticity,Season,Price_for_consumed_kWh
12598,2024-05-11 06:30:00,2024-05-11 06:45:00,224,224,7,06:30:00,2024-05-11,56.0,2024-05-11,2159.62,2.15962,5,5,448.0,0,-188.24512000000004,7.028729916081768,Autumn,120.93872
12599,2024-05-11 06:45:00,2024-05-11 07:00:00,218,218,7,06:45:00,2024-05-11,54.5,2024-05-11,2159.62,2.15962,5,5,436.0,0,-183.20284000000004,6.99346578992303,Autumn,117.69929
12600,2024-05-11 07:00:00,2024-05-11 07:15:00,225,225,8,07:00:00,2024-05-11,56.25,2024-05-11,1994.8,1.9948,5,5,450.0,0,-226.17,7.84323955099351,Autumn,112.2075
12601,2024-05-11 07:15:00,2024-05-11 07:30:00,221,221,8,07:15:00,2024-05-11,55.25,2024-05-11,1994.8,1.9948,5,5,442.0,0,-222.1492,7.817263355385634,Autumn,110.2127
12602,2024-05-11 07:30:00,2024-05-11 07:45:00,226,226,8,07:30:00,2024-05-11,56.5,2024-05-11,1994.8,1.9948,5,5,452.0,0,-227.1752,7.849661442120427,Autumn,112.7062
12603,2024-05-11 07:45:00,2024-05-11 08:00:00,219,219,8,07:45:00,2024-05-11,54.75,2024-05-11,1994.8,1.9948,5,5,438.0,0,-220.13880000000003,7.8040984094819,Autumn,109.2153
12604,2024-05-11 08:00:00,2024-05-11 08:15:00,256,256,9,08:00:00,2024-05-11,64.0,2024-05-11,1406.58,1.40658,5,5,512.0,0,-407.91552,16.253832558143063,Autumn,90.02112
12605,2024-05-11 08:15:00,2024-05-11 08:30:00,248,248,9,08:15:00,2024-05-11,62.0,2024-05-11,1406.58,1.40658,5,5,496.0,0,-395.16816,16.160771870453452,Autumn,87.20796
12606,2024-05-11 08:30:00,2024-05-11 08:45:00,244,244,9,08:30:00,2024-05-11,61.0,2024-05-11,1406.58,1.40658,5,5,488.0,0,-388.79448,16.11310959342006,Autumn,85.80138
12607,2024-05-11 08:45:00,2024-05-11 09:00:00,247,247,9,08:45:00,2024-05-11,61.75,2024-05-11,1406.58,1.40658,5,5,494.0,0,-393.57474,16.14892876160106,Autumn,86.856315
12608,2024-05-11 09:00:00,2024-05-11 09:15:00,245,245,10,09:00:00,2024-05-11,61.25,2024-05-11,169.56,0.16956,5,5,490.0,0,-693.4577999999999,-3.100089076070825,Autumn,10.38555
12609,2024-05-11 09:15:00,2024-05-11 09:30:00,247,247,10,09:15:00,2024-05-11,61.75,2024-05-11,169.56,0.16956,5,5,494.0,0,-699.1186799999999,-3.104670594351397,Autumn,10.47033
12610,2024-05-11 09:30:00,2024-05-11 09:45:00,240,240,10,09:30:00,2024-05-11,60.0,2024-05-11,169.56,0.16956,5,5,480.0,0,-679.3055999999999,-3.0884696201996125,Autumn,10.1736
12611,2024-05-11 09:45:00,2024-05-11 10:00:00,247,247,10,09:45:00,2024-05-11,61.75,2024-05-11,169.56,0.16956,5,5,494.0,0,-699.1186799999999,-3.104670594351397,Autumn,10.47033
12612,2024-05-11 10:00:00,2024-05-11 10:15:00,222,222,11,10:00:00,2024-05-11,55.5,2024-05-11,0.0,0.0,5,5,444.0,0,-666.0,-0.0,Autumn,0.0
12613,2024-05-11 10:15:00,2024-05-11 10:30:00,238,238,11,10:15:00,2024-05-11,59.5,2024-05-11,0.0,0.0,5,5,476.0,0,-714.0,-0.0,Autumn,0.0
12614,2024-05-11 10:30:00,2024-05-11 10:45:00,238,238,11,10:30:00,2024-05-11,59.5,2024-05-11,0.0,0.0,5,5,476.0,0,-714.0,-0.0,Autumn,0.0
12615,2024-05-11 10:45:00,2024-05-11 11:00:00,232,232,11,10:45:00,2024-05-11,58.0,2024-05-11,0.0,0.0,5,5,464.0,0,-696.0,-0.0,Autumn,0.0
12616,2024-05-11 11:00:00,2024-05-11 11:15:00,237,237,12,11:00:00,2024-05-11,59.25,2024-05-11,-272.54,-0.27254,5,5,474.0,0,-775.59198,,Autumn,-16.147995
12617,2024-05-11 11:15:00,2024-05-11 11:30:00,234,234,12,11:15:00,2024-05-11,58.5,2024-05-11,-272.54,-0.27254,5,5,468.0,0,-765.77436,,Autumn,-15.94359
12618,2024-05-11 11:30:00,2024-05-11 11:45:00,228,228,12,11:30:00,2024-05-11,57.0,2024-05-11,-272.54,-0.27254,5,5,456.0,0,-746.13912,,Autumn,-15.53478
12619,2024-05-11 11:45:00,2024-05-11 12:00:00,236,236,12,11:45:00,2024-05-11,59.0,2024-05-11,-272.54,-0.27254,5,5,472.0,0,-772.3194400000001,,Autumn,-16.07986
12620,2024-05-11 12:00:00,2024-05-11 12:15:00,256,256,13,12:00:00,2024-05-11,64.0,2024-05-11,-544.83,-0.54483,5,5,512.0,0,-907.47648,,Autumn,-34.86912
12621,2024-05-11 12:15:00,2024-05-11 12:30:00,245,245,13,12:15:00,2024-05-11,61.25,2024-05-11,-544.83,-0.54483,5,5,490.0,0,-868.4833500000001,,Autumn,-33.3708375
12622,2024-05-11 12:30:00,2024-05-11 12:45:00,254,254,13,12:30:00,2024-05-11,63.5,2024-05-11,-544.83,-0.54483,5,5,508.0,0,-900.3868200000001,,Autumn,-34.596705
12623,2024-05-11 12:45:00,2024-05-11 13:00:00,246,246,13,12:45:00,2024-05-11,61.5,2024-05-11,-544.83,-0.54483,5,5,492.0,0,-872.02818,,Autumn,-33.507045000000005
12624,2024-05-11 13:00:00,2024-05-11 13:15:00,250,250,14,13:00:00,2024-05-11,62.5,2024-05-11,-582.48,-0.58248,5,5,500.0,0,-895.62,,Autumn,-36.405
12625,2024-05-11 13:15:00,2024-05-11 13:30:00,250,250,14,13:15:00,2024-05-11,62.5,2024-05-11,-582.48,-0.58248,5,5,500.0,0,-895.62,,Autumn,-36.405
12626,2024-05-11 13:30:00,2024-05-11 13:45:00,246,246,14,13:30:00,2024-05-11,61.5,2024-05-11,-582.48,-0.58248,5,5,492.0,0,-881.29008,,Autumn,-35.82252
12627,2024-05-11 13:45:00,2024-05-11 14:00:00,244,244,14,13:45:00,2024-05-11,61.0,2024-05-11,-582.48,-0.58248,5,5,488.0,0,-874.1251199999999,,Autumn,-35.53128
12628,2024-05-11 14:00:00,2024-05-11 14:15:00,224,224,15,14:00:00,2024-05-11,56.0,2024-05-11,-625.12,-0.62512,5,5,448.0,0,-812.02688,,Autumn,-35.00672
12629,2024-05-11 14:15:00,2024-05-11 14:30:00,232,232,15,14:15:00,2024-05-11,58.0,2024-05-11,-625.12,-0.62512,5,5,464.0,0,-841.02784,,Autumn,-36.25696
12630,2024-05-11 14:30:00,2024-05-11 14:45:00,219,219,15,14:30:00,2024-05-11,54.75,2024-05-11,-625.12,-0.62512,5,5,438.0,0,-793.9012799999999,,Autumn,-34.22532
12631,2024-05-11 14:45:00,2024-05-11 15:00:00,225,225,15,14:45:00,2024-05-11,56.25,2024-05-11,-625.12,-0.62512,5,5,450.0,0,-815.6519999999999,,Autumn,-35.163000000000004
12632,2024-05-11 15:00:00,2024-05-11 15:15:00,229,229,16,15:00:00,2024-05-11,57.25,2024-05-11,-302.96,-0.30296,5,5,458.0,0,-756.37784,,Autumn,-17.34446
12633,2024-05-11 15:15:00,2024-05-11 15:30:00,229,229,16,15:15:00,2024-05-11,57.25,2024-05-11,-302.96,-0.30296,5,5,458.0,0,-756.37784,,Autumn,-17.34446
12634,2024-05-11 15:30:00,2024-05-11 15:45:00,225,225,16,15:30:00,2024-05-11,56.25,2024-05-11,-302.96,-0.30296,5,5,450.0,0,-743.166,,Autumn,-17.0415
12635,2024-05-11 15:45:00,2024-05-11 16:00:00,221,221,16,15:45:00,2024-05-11,55.25,2024-05-11,-302.96,-0.30296,5,5,442.0,0,-729.95416,,Autumn,-16.73854
12636,2024-05-11 16:00:00,2024-05-11 16:15:00,250,250,17,16:00:00,2024-05-11,62.5,2024-05-11,-10.72,-0.01072,5,5,500.0,0,-752.6800000000001,,Autumn,-0.67
12637,2024-05-11 16:15:00,2024-05-11 16:30:00,242,242,17,16:15:00,2024-05-11,60.5,2024-05-11,-10.72,-0.01072,5,5,484.0,0,-728.59424,,Autumn,-0.64856
12638,2024-05-11 16:30:00,2024-05-11 16:45:00,243,243,17,16:30:00,2024-05-11,60.75,2024-05-11,-10.72,-0.01072,5,5,486.0,0,-731.60496,,Autumn,-0.65124
12639,2024-05-11 16:45:00,2024-05-11 17:00:00,246,246,17,16:45:00,2024-05-11,61.5,2024-05-11,-10.72,-0.01072,5,5,492.0,0,-740.63712,,Autumn,-0.65928
12640,2024-05-11 17:00:00,2024-05-11 17:15:00,244,244,18,17:00:00,2024-05-11,61.0,2024-05-11,830.59,0.83059,5,5,488.0,0,-529.33604,-29.61533355961223,Autumn,50.66599
12641,2024-05-11 17:15:00,2024-05-11 17:30:00,248,248,18,17:15:00,2024-05-11,62.0,2024-05-11,830.59,0.83059,5,5,496.0,0,-538.01368,-29.702935162789498,Autumn,51.49658
12642,2024-05-11 17:30:00,2024-05-11 17:45:00,243,243,18,17:30:00,2024-05-11,60.75,2024-05-11,830.59,0.83059,5,5,486.0,0,-527.16663,-29.59320876509988,Autumn,50.4583425
12643,2024-05-11 17:45:00,2024-05-11 18:00:00,246,246,18,17:45:00,2024-05-11,61.5,2024-05-11,830.59,0.83059,5,5,492.0,0,-533.67486,-29.659312415201384,Autumn,51.081285
12644,2024-05-11 18:00:00,2024-05-11 18:15:00,222,222,19,18:00:00,2024-05-11,55.5,2024-05-11,2169.1,2.1691,5,5,444.0,0,-184.45980000000003,6.977387725625729,Autumn,120.38505
12645,2024-05-11 18:15:00,2024-05-11 18:30:00,217,217,19,18:15:00,2024-05-11,54.25,2024-05-11,2169.1,2.1691,5,5,434.0,0,-180.30530000000005,6.947968036305548,Autumn,117.673675
12646,2024-05-11 18:30:00,2024-05-11 18:45:00,215,215,19,18:30:00,2024-05-11,53.75,2024-05-11,2169.1,2.1691,5,5,430.0,0,-178.64350000000005,6.936009909081517,Autumn,116.589125
12647,2024-05-11 18:45:00,2024-05-11 19:00:00,232,232,19,18:45:00,2024-05-11,58.0,2024-05-11,2169.1,2.1691,5,5,464.0,0,-192.76880000000008,7.0342898151363045,Autumn,125.8078
12648,2024-05-11 19:00:00,2024-05-11 19:15:00,225,225,20,19:00:00,2024-05-11,56.25,2024-05-11,2653.83,2.65383,5,5,450.0,0,-77.88824999999997,5.549261140662753,Autumn,149.2779375
12649,2024-05-11 19:15:00,2024-05-11 19:30:00,227,227,20,19:15:00,2024-05-11,56.75,2024-05-11,2653.83,2.65383,5,5,454.0,0,-78.58058999999997,5.558328333388056,Autumn,150.60485250000002
12650,2024-05-11 19:30:00,2024-05-11 19:45:00,225,225,20,19:30:00,2024-05-11,56.25,2024-05-11,2653.83,2.65383,5,5,450.0,0,-77.88824999999997,5.549261140662753,Autumn,149.2779375
12651,2024-05-11 19:45:00,2024-05-11 20:00:00,223,223,20,19:45:00,2024-05-11,55.75,2024-05-11,2653.83,2.65383,5,5,446.0,0,-77.19590999999997,5.540112989788646,Autumn,147.9510225
12652,2024-05-11 20:00:00,2024-05-11 20:15:00,237,237,21,20:00:00,2024-05-11,59.25,2024-05-11,3028.36,3.02836,5,5,474.0,0,6.721320000000039,4.934977821757289,Autumn,179.43033
12653,2024-05-11 20:15:00,2024-05-11 20:30:00,247,247,21,20:15:00,2024-05-11,61.75,2024-05-11,3028.36,3.02836,5,5,494.0,0,7.00492000000004,4.972276922883873,Autumn,187.00123
12654,2024-05-11 20:30:00,2024-05-11 20:45:00,242,242,21,20:30:00,2024-05-11,60.5,2024-05-11,3028.36,3.02836,5,5,484.0,0,6.863120000000039,4.9538200466769,Autumn,183.21578
12655,2024-05-11 20:45:00,2024-05-11 21:00:00,239,239,21,20:45:00,2024-05-11,59.75,2024-05-11,3028.36,3.02836,5,5,478.0,0,6.778040000000039,4.942561982288969,Autumn,180.94451
12656,2024-05-11 21:00:00,2024-05-11 21:15:00,227,227,22,21:00:00,2024-05-11,56.75,2024-05-11,2658.82,2.65882,5,5,454.0,0,-77.44786,5.547650650363537,Autumn,150.888035
12657,2024-05-11 21:15:00,2024-05-11 21:30:00,222,222,22,21:15:00,2024-05-11,55.5,2024-05-11,2658.82,2.65882,5,5,444.0,0,-75.74196,5.524874255922279,Autumn,147.56450999999998
12658,2024-05-11 21:30:00,2024-05-11 21:45:00,221,221,22,21:30:00,2024-05-11,55.25,2024-05-11,2658.82,2.65882,5,5,442.0,0,-75.40078000000001,5.520257463265339,Autumn,146.899805
12659,2024-05-11 21:45:00,2024-05-11 22:00:00,219,219,22,21:45:00,2024-05-11,54.75,2024-05-11,2658.82,2.65882,5,5,438.0,0,-74.71842000000001,5.510960873451909,Autumn,145.570395
12660,2024-05-11 22:00:00,2024-05-11 22:15:00,198,198,23,22:00:00,2024-05-11,49.5,2024-05-11,2183.81,2.18381,5,5,396.0,0,-161.60562000000004,6.770532563134509,Autumn,108.098595
12661,2024-05-11 22:15:00,2024-05-11 22:30:00,196,196,23,22:15:00,2024-05-11,49.0,2024-05-11,2183.81,2.18381,5,5,392.0,0,-159.97324000000003,6.757534550516915,Autumn,107.00669
12662,2024-05-11 22:30:00,2024-05-11 22:45:00,201,201,23,22:30:00,2024-05-11,50.25,2024-05-11,2183.81,2.18381,5,5,402.0,0,-164.05419000000003,6.789785455960474,Autumn,109.73645249999998
12663,2024-05-11 22:45:00,2024-05-11 23:00:00,194,194,23,22:45:00,2024-05-11,48.5,2024-05-11,2183.81,2.18381,5,5,388.0,0,-158.34086000000005,6.744403222623924,Autumn,105.914785
12664,2024-05-11 23:00:00,2024-05-11 23:15:00,197,197,24,23:00:00,2024-05-11,49.25,2024-05-11,1729.99,1.72999,5,5,394.0,0,-250.19197000000003,9.63884891698284,Autumn,85.2020075
12665,2024-05-11 23:15:00,2024-05-11 23:30:00,194,194,24,23:15:00,2024-05-11,48.5,2024-05-11,1729.99,1.72999,5,5,388.0,0,-246.38194,9.61085195997842,Autumn,83.90451499999999
12666,2024-05-11 23:30:00,2024-05-11 23:45:00,190,190,24,23:30:00,2024-05-11,47.5,2024-05-11,1729.99,1.72999,5,5,380.0,0,-241.3019,9.572841573423108,Autumn,82.174525
12667,2024-05-11 23:45:00,2024-05-12 00:00:00,189,189,24,23:45:00,2024-05-11,47.25,2024-05-11,1729.99,1.72999,5,5,378.0,0,-240.03189,9.563213938614206,Autumn,81.74202749999999
12668,2024-05-12 00:00:00,2024-05-12 00:15:00,215,215,1,00:00:00,2024-05-12,53.75,2024-05-12,1640.47,1.64047,5,6,430.0,0,-292.29895,10.850151113260866,Autumn,88.1752625
12669,2024-05-12 00:15:00,2024-05-12 00:30:00,214,214,1,00:15:00,2024-05-12,53.5,2024-05-12,1640.47,1.64047,5,6,428.0,0,-290.93942,10.840732577432323,Autumn,87.765145
12670,2024-05-12 00:30:00,2024-05-12 00:45:00,208,208,1,00:30:00,2024-05-12,52.0,2024-05-12,1640.47,1.64047,5,6,416.0,0,-282.78224,10.783280205114371,Autumn,85.30444
12671,2024-05-12 00:45:00,2024-05-12 01:00:00,216,216,1,00:45:00,2024-05-12,54.0,2024-05-12,1640.47,1.64047,5,6,432.0,0,-293.65848,10.859525943429508,Autumn,88.58538
12672,2024-05-12 01:00:00,2024-05-12 01:15:00,211,211,2,01:00:00,2024-05-12,52.75,2024-05-12,1368.68,1.36868,5,6,422.0,0,-344.20852,17.052455579215003,Autumn,72.19787000000001
12673,2024-05-12 01:15:00,2024-05-12 01:30:00,212,212,2,01:15:00,2024-05-12,53.0,2024-05-12,1368.68,1.36868,5,6,424.0,0,-345.83984,17.067520705327336,Autumn,72.54004
12674,2024-05-12 01:30:00,2024-05-12 01:45:00,214,214,2,01:30:00,2024-05-12,53.5,2024-05-12,1368.68,1.36868,5,6,428.0,0,-349.10248,17.097438936756987,Autumn,73.22438000000001
12675,2024-05-12 01:45:00,2024-05-12 02:00:00,217,217,2,01:45:00,2024-05-12,54.25,2024-05-12,1368.68,1.36868,5,6,434.0,0,-353.99643999999995,17.141796055494286,Autumn,74.25089000000001
12676,2024-05-12 02:00:00,2024-05-12 02:15:00,187,187,3,02:00:00,2024-05-12,46.75,2024-05-12,1115.34,1.11534,5,6,374.0,0,-352.43142,47.92178990012768,Autumn,52.142145
12677,2024-05-12 02:15:00,2024-05-12 02:30:00,193,193,3,02:15:00,2024-05-12,48.25,2024-05-12,1115.34,1.11534,5,6,386.0,0,-363.73938,48.21110629008637,Autumn,53.815155
12678,2024-05-12 02:30:00,2024-05-12 02:45:00,192,192,3,02:30:00,2024-05-12,48.0,2024-05-12,1115.34,1.11534,5,6,384.0,0,-361.85472,48.16351696606581,Autumn,53.53632
12679,2024-05-12 02:45:00,2024-05-12 03:00:00,193,193,3,02:45:00,2024-05-12,48.25,2024-05-12,1115.34,1.11534,5,6,386.0,0,-363.73938,48.21110629008637,Autumn,53.815155
12680,2024-05-12 03:00:00,2024-05-12 03:15:00,192,192,4,03:00:00,2024-05-12,48.0,2024-05-12,1034.05,1.03405,5,6,384.0,0,-377.4624,157.01922860300127,Autumn,49.6344
12681,2024-05-12 03:15:00,2024-05-12 03:30:00,190,190,4,03:15:00,2024-05-12,47.5,2024-05-12,1034.05,1.03405,5,6,380.0,0,-373.5305,156.7064950081452,Autumn,49.117375
12682,2024-05-12 03:30:00,2024-05-12 03:45:00,202,202,4,03:30:00,2024-05-12,50.5,2024-05-12,1034.05,1.03405,5,6,404.0,0,-397.1219,158.53558397764058,Autumn,52.219525
12683,2024-05-12 03:45:00,2024-05-12 04:00:00,201,201,4,03:45:00,2024-05-12,50.25,2024-05-12,1034.05,1.03405,5,6,402.0,0,-395.15595,158.38736637608713,Autumn,51.9610125
12684,2024-05-12 04:00:00,2024-05-12 04:15:00,226,226,5,04:00:00,2024-05-12,56.5,2024-05-12,1164.47,1.16447,5,6,452.0,0,-414.82978,35.59910482156755,Autumn,65.79255500000001
12685,2024-05-12 04:15:00,2024-05-12 04:30:00,222,222,5,04:15:00,2024-05-12,55.5,2024-05-12,1164.47,1.16447,5,6,444.0,0,-407.48766,35.48182577184798,Autumn,64.62808500000001
12686,2024-05-12 04:30:00,2024-05-12 04:45:00,228,228,5,04:30:00,2024-05-12,57.0,2024-05-12,1164.47,1.16447,5,6,456.0,0,-418.50084,35.65696821136969,Autumn,66.37479
12687,2024-05-12 04:45:00,2024-05-12 05:00:00,225,225,5,04:45:00,2024-05-12,56.25,2024-05-12,1164.47,1.16447,5,6,450.0,0,-412.99425,35.569980817040026,Autumn,65.50143750000001
12688,2024-05-12 05:00:00,2024-05-12 05:15:00,226,226,6,05:00:00,2024-05-12,56.5,2024-05-12,1094.4,1.0944,5,6,452.0,0,-430.6656,60.09044744112066,Autumn,61.8336
12689,2024-05-12 05:15:00,2024-05-12 05:30:00,226,226,6,05:15:00,2024-05-12,56.5,2024-05-12,1094.4,1.0944,5,6,452.0,0,-430.6656,60.09044744112066,Autumn,61.8336
12690,2024-05-12 05:30:00,2024-05-12 05:45:00,228,228,6,05:30:00,2024-05-12,57.0,2024-05-12,1094.4,1.0944,5,6,456.0,0,-434.4768,60.18811947532204,Autumn,62.3808
12691,2024-05-12 05:45:00,2024-05-12 06:00:00,232,232,6,05:45:00,2024-05-12,58.0,2024-05-12,1094.4,1.0944,5,6,464.0,0,-442.0992,60.38091919001392,Autumn,63.4752
12692,2024-05-12 06:00:00,2024-05-12 06:15:00,218,218,7,06:00:00,2024-05-12,54.5,2024-05-12,439.11,0.43911,5,6,436.0,0,-558.2740200000001,-6.54247898620979,Autumn,23.931495
12693,2024-05-12 06:15:00,2024-05-12 06:30:00,211,211,7,06:15:00,2024-05-12,52.75,2024-05-12,439.11,0.43911,5,6,422.0,0,-540.34779,-6.502823192729639,Autumn,23.1630525
12694,2024-05-12 06:30:00,2024-05-12 06:45:00,213,213,7,06:30:00,2024-05-12,53.25,2024-05-12,439.11,0.43911,5,6,426.0,0,-545.46957,-6.514286098150152,Autumn,23.3826075
12695,2024-05-12 06:45:00,2024-05-12 07:00:00,208,208,7,06:45:00,2024-05-12,52.0,2024-05-12,439.11,0.43911,5,6,416.0,0,-532.66512,-6.48542348304281,Autumn,22.83372
12696,2024-05-12 07:00:00,2024-05-12 07:15:00,212,212,8,07:00:00,2024-05-12,53.0,2024-05-12,119.44,0.11944,5,6,424.0,0,-610.67872,-2.5208163227479394,Autumn,6.33032
12697,2024-05-12 07:15:00,2024-05-12 07:30:00,212,212,8,07:15:00,2024-05-12,53.0,2024-05-12,119.44,0.11944,5,6,424.0,0,-610.67872,-2.5208163227479394,Autumn,6.33032
12698,2024-05-12 07:30:00,2024-05-12 07:45:00,210,210,8,07:30:00,2024-05-12,52.5,2024-05-12,119.44,0.11944,5,6,420.0,0,-604.9176,-2.516355613771265,Autumn,6.2706
12699,2024-05-12 07:45:00,2024-05-12 08:00:00,216,216,8,07:45:00,2024-05-12,54.0,2024-05-12,119.44,0.11944,5,6,432.0,0,-622.20096,-2.5296128643488487,Autumn,6.44976
12700,2024-05-12 08:00:00,2024-05-12 08:15:00,229,229,9,08:00:00,2024-05-12,57.25,2024-05-12,58.6,0.0586,5,6,458.0,0,-673.5806,-1.9152917103474552,Autumn,3.35485
12701,2024-05-12 08:15:00,2024-05-12 08:30:00,239,239,9,08:15:00,2024-05-12,59.75,2024-05-12,58.6,0.0586,5,6,478.0,0,-702.9946,-1.9303573565547607,Autumn,3.50135
12702,2024-05-12 08:30:00,2024-05-12 08:45:00,247,247,9,08:30:00,2024-05-12,61.75,2024-05-12,58.6,0.0586,5,6,494.0,0,-726.5258,-1.9419627657297005,Autumn,3.61855
12703,2024-05-12 08:45:00,2024-05-12 09:00:00,250,250,9,08:45:00,2024-05-12,62.5,2024-05-12,58.6,0.0586,5,6,500.0,0,-735.3499999999999,-1.9462181388874304,Autumn,3.6625
12704,2024-05-12 09:00:00,2024-05-12 09:15:00,249,249,10,09:00:00,2024-05-12,62.25,2024-05-12,-71.56,-0.07156,5,6,498.0,0,-764.81844,,Autumn,-4.45461
12705,2024-05-12 09:15:00,2024-05-12 09:30:00,252,252,10,09:15:00,2024-05-12,63.0,2024-05-12,-71.56,-0.07156,5,6,504.0,0,-774.0331199999999,,Autumn,-4.50828
12706,2024-05-12 09:30:00,2024-05-12 09:45:00,245,245,10,09:30:00,2024-05-12,61.25,2024-05-12,-71.56,-0.07156,5,6,490.0,0,-752.5322,,Autumn,-4.38305
12707,2024-05-12 09:45:00,2024-05-12 10:00:00,245,245,10,09:45:00,2024-05-12,61.25,2024-05-12,-71.56,-0.07156,5,6,490.0,0,-752.5322,,Autumn,-4.38305
12708,2024-05-12 10:00:00,2024-05-12 10:15:00,219,219,11,10:00:00,2024-05-12,54.75,2024-05-12,-648.56,-0.6485599999999999,5,6,438.0,0,-799.03464,,Autumn,-35.50865999999999
12709,2024-05-12 10:15:00,2024-05-12 10:30:00,227,227,11,10:15:00,2024-05-12,56.75,2024-05-12,-648.56,-0.6485599999999999,5,6,454.0,0,-828.22312,,Autumn,-36.80578
12710,2024-05-12 10:30:00,2024-05-12 10:45:00,256,256,11,10:30:00,2024-05-12,64.0,2024-05-12,-648.56,-0.6485599999999999,5,6,512.0,0,-934.03136,,Autumn,-41.50784
12711,2024-05-12 10:45:00,2024-05-12 11:00:00,246,246,11,10:45:00,2024-05-12,61.5,2024-05-12,-648.56,-0.6485599999999999,5,6,492.0,0,-897.54576,,Autumn,-39.88643999999999
12712,2024-05-12 11:00:00,2024-05-12 11:15:00,236,236,12,11:00:00,2024-05-12,59.0,2024-05-12,-1787.84,-1.78784,5,6,472.0,0,-1129.93024,,Autumn,-105.48256
12713,2024-05-12 11:15:00,2024-05-12 11:30:00,234,234,12,11:15:00,2024-05-12,58.5,2024-05-12,-1787.84,-1.78784,5,6,468.0,0,-1120.35456,,Autumn,-104.58864
12714,2024-05-12 11:30:00,2024-05-12 11:45:00,235,235,12,11:30:00,2024-05-12,58.75,2024-05-12,-1787.84,-1.78784,5,6,470.0,0,-1125.1424,,Autumn,-105.0356
12715,2024-05-12 11:45:00,2024-05-12 12:00:00,233,233,12,11:45:00,2024-05-12,58.25,2024-05-12,-1787.84,-1.78784,5,6,466.0,0,-1115.56672,,Autumn,-104.14168
12716,2024-05-12 12:00:00,2024-05-12 12:15:00,280,280,13,12:00:00,2024-05-12,70.0,2024-05-12,-2525.67,-2.52567,5,6,560.0,0,-1547.1876,,Autumn,-176.7969
12717,2024-05-12 12:15:00,2024-05-12 12:30:00,267,267,13,12:15:00,2024-05-12,66.75,2024-05-12,-2525.67,-2.52567,5,6,534.0,0,-1475.35389,,Autumn,-168.5884725
12718,2024-05-12 12:30:00,2024-05-12 12:45:00,255,255,13,12:30:00,2024-05-12,63.75,2024-05-12,-2525.67,-2.52567,5,6,510.0,0,-1409.04585,,Autumn,-161.0114625
12719,2024-05-12 12:45:00,2024-05-12 13:00:00,248,248,13,12:45:00,2024-05-12,62.0,2024-05-12,-2525.67,-2.52567,5,6,496.0,0,-1370.36616,,Autumn,-156.59153999999998
12720,2024-05-12 13:00:00,2024-05-12 13:15:00,246,246,14,13:00:00,2024-05-12,61.5,2024-05-12,-3459.73,-3.45973,5,6,492.0,0,-1589.0935800000002,,Autumn,-212.773395
12721,2024-05-12 13:15:00,2024-05-12 13:30:00,249,249,14,13:15:00,2024-05-12,62.25,2024-05-12,-3459.73,-3.45973,5,6,498.0,0,-1608.47277,,Autumn,-215.3681925
12722,2024-05-12 13:30:00,2024-05-12 13:45:00,251,251,14,13:30:00,2024-05-12,62.75,2024-05-12,-3459.73,-3.45973,5,6,502.0,0,-1621.3922300000002,,Autumn,-217.0980575
12723,2024-05-12 13:45:00,2024-05-12 14:00:00,252,252,14,13:45:00,2024-05-12,63.0,2024-05-12,-3459.73,-3.45973,5,6,504.0,0,-1627.8519600000002,,Autumn,-217.96299
12724,2024-05-12 14:00:00,2024-05-12 14:15:00,227,227,15,14:00:00,2024-05-12,56.75,2024-05-12,-3408.86,-3.40886,5,6,454.0,0,-1454.81122,,Autumn,-193.452805
12725,2024-05-12 14:15:00,2024-05-12 14:30:00,226,226,15,14:15:00,2024-05-12,56.5,2024-05-12,-3408.86,-3.40886,5,6,452.0,0,-1448.40236,,Autumn,-192.60059
12726,2024-05-12 14:30:00,2024-05-12 14:45:00,224,224,15,14:30:00,2024-05-12,56.0,2024-05-12,-3408.86,-3.40886,5,6,448.0,0,-1435.58464,,Autumn,-190.89616
12727,2024-05-12 14:45:00,2024-05-12 15:00:00,227,227,15,14:45:00,2024-05-12,56.75,2024-05-12,-3408.86,-3.40886,5,6,454.0,0,-1454.81122,,Autumn,-193.452805
12728,2024-05-12 15:00:00,2024-05-12 15:15:00,226,226,16,15:00:00,2024-05-12,56.5,2024-05-12,-2233.68,-2.23368,5,6,452.0,0,-1182.81168,,Autumn,-126.20291999999998
12729,2024-05-12 15:15:00,2024-05-12 15:30:00,231,231,16,15:15:00,2024-05-12,57.75,2024-05-12,-2233.68,-2.23368,5,6,462.0,0,-1208.9800799999998,,Autumn,-128.99501999999998
12730,2024-05-12 15:30:00,2024-05-12 15:45:00,225,225,16,15:30:00,2024-05-12,56.25,2024-05-12,-2233.68,-2.23368,5,6,450.0,0,-1177.578,,Autumn,-125.64449999999998
12731,2024-05-12 15:45:00,2024-05-12 16:00:00,221,221,16,15:45:00,2024-05-12,55.25,2024-05-12,-2233.68,-2.23368,5,6,442.0,0,-1156.64328,,Autumn,-123.41082
12732,2024-05-12 16:00:00,2024-05-12 16:15:00,243,243,17,16:00:00,2024-05-12,60.75,2024-05-12,-768.75,-0.76875,5,6,486.0,0,-915.80625,,Autumn,-46.7015625
