category,Denní průměr,Hodinová cena
Mon Jun 17 2024,,1393.36
Mon Jun 17 2024,,1041.55
Mon Jun 17 2024,,985.89
Mon Jun 17 2024,,1186.04
Mon Jun 17 2024,,1397.32
Mon Jun 17 2024,,1655.11
Mon Jun 17 2024,,2143.47
Mon Jun 17 2024,,2939.11
Mon Jun 17 2024,,4438.11
Mon Jun 17 2024,,5507.62
Mon Jun 17 2024,,5249.58
Mon Jun 17 2024,,3441.58
Mon Jun 17 2024,,2545.99
Tue Jun 18 2024,2421.74,2585.58
Tue Jun 18 2024,,2279.54
Tue Jun 18 2024,,2193.94
Tue Jun 18 2024,,2171.43
Tue Jun 18 2024,,2175.39
Tue Jun 18 2024,,2402.01
Tue Jun 18 2024,,3379.98
Tue Jun 18 2024,,3149.4
Tue Jun 18 2024,,2332.73
Tue Jun 18 2024,,1825.81
Tue Jun 18 2024,,1488.11
Tue Jun 18 2024,,1284.75
Tue Jun 18 2024,,1179.85
Tue Jun 18 2024,,1128.14
Tue Jun 18 2024,,1272.13
Tue Jun 18 2024,,1656.34
Tue Jun 18 2024,,1833.98
Tue Jun 18 2024,,2235.01
Tue Jun 18 2024,,3135.8
Tue Jun 18 2024,,4795.11
Tue Jun 18 2024,,4974.22
Tue Jun 18 2024,,3594.72
Tue Jun 18 2024,,2743.42
Tue Jun 18 2024,,2304.28
Wed Jun 19 2024,2259.17,2475.68
Wed Jun 19 2024,,2280.8
Wed Jun 19 2024,,2187.93
Wed Jun 19 2024,,2170.14
Wed Jun 19 2024,,2136.55
Wed Jun 19 2024,,2188.17
Wed Jun 19 2024,,2717
Wed Jun 19 2024,,2815.06
Wed Jun 19 2024,,2608.07
Wed Jun 19 2024,,2132.1
Wed Jun 19 2024,,1852.75
Wed Jun 19 2024,,1657.86
Wed Jun 19 2024,,1446.93
Wed Jun 19 2024,,986.76
Wed Jun 19 2024,,553.28
Wed Jun 19 2024,,895.62
Wed Jun 19 2024,,1546.71
Wed Jun 19 2024,,2022.19
Wed Jun 19 2024,,2507.05
Wed Jun 19 2024,,3086.26
Wed Jun 19 2024,,5748.68
Wed Jun 19 2024,,3130.23
Wed Jun 19 2024,,2762.94
Wed Jun 19 2024,,2311.43
