index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Day,Price (Kč/MWh)
237,2024-01-03 11:15:00,2024-01-03 11:30:00,900,900,12,11:15:00,2024-01-03,2024-01-03,1406.23
238,2024-01-03 11:30:00,2024-01-03 11:45:00,991,991,12,11:30:00,2024-01-03,2024-01-03,1406.23
239,2024-01-03 11:45:00,2024-01-03 12:00:00,1015,1015,12,11:45:00,2024-01-03,2024-01-03,1406.23
240,2024-01-03 12:00:00,2024-01-03 12:15:00,819,819,13,12:00:00,2024-01-03,2024-01-03,1381.55
241,2024-01-03 12:15:00,2024-01-03 12:30:00,948,948,13,12:15:00,2024-01-03,2024-01-03,1381.55
242,2024-01-03 12:30:00,2024-01-03 12:45:00,996,996,13,12:30:00,2024-01-03,2024-01-03,1381.55
243,2024-01-03 12:45:00,2024-01-03 13:00:00,1011,1011,13,12:45:00,2024-01-03,2024-01-03,1381.55
244,2024-01-03 13:00:00,2024-01-03 13:15:00,812,812,14,13:00:00,2024-01-03,2024-01-03,1382.29
245,2024-01-03 13:15:00,2024-01-03 13:30:00,899,899,14,13:15:00,2024-01-03,2024-01-03,1382.29
246,2024-01-03 13:30:00,2024-01-03 13:45:00,954,954,14,13:30:00,2024-01-03,2024-01-03,1382.29
247,2024-01-03 13:45:00,2024-01-03 14:00:00,1009,1009,14,13:45:00,2024-01-03,2024-01-03,1382.29
248,2024-01-03 14:00:00,2024-01-03 14:15:00,790,790,15,14:00:00,2024-01-03,2024-01-03,1533.31
249,2024-01-03 14:15:00,2024-01-03 14:30:00,824,824,15,14:15:00,2024-01-03,2024-01-03,1533.31
250,2024-01-03 14:30:00,2024-01-03 14:45:00,872,872,15,14:30:00,2024-01-03,2024-01-03,1533.31
251,2024-01-03 14:45:00,2024-01-03 15:00:00,942,942,15,14:45:00,2024-01-03,2024-01-03,1533.31
252,2024-01-03 15:00:00,2024-01-03 15:15:00,785,785,16,15:00:00,2024-01-03,2024-01-03,1740.82
253,2024-01-03 15:15:00,2024-01-03 15:30:00,729,729,16,15:15:00,2024-01-03,2024-01-03,1740.82
254,2024-01-03 15:30:00,2024-01-03 15:45:00,731,731,16,15:30:00,2024-01-03,2024-01-03,1740.82
255,2024-01-03 15:45:00,2024-01-03 16:00:00,726,726,16,15:45:00,2024-01-03,2024-01-03,1740.82
256,2024-01-03 16:00:00,2024-01-03 16:15:00,665,665,17,16:00:00,2024-01-03,2024-01-03,1915.52
257,2024-01-03 16:15:00,2024-01-03 16:30:00,648,648,17,16:15:00,2024-01-03,2024-01-03,1915.52
258,2024-01-03 16:30:00,2024-01-03 16:45:00,649,649,17,16:30:00,2024-01-03,2024-01-03,1915.52
259,2024-01-03 16:45:00,2024-01-03 17:00:00,646,646,17,16:45:00,2024-01-03,2024-01-03,1915.52
260,2024-01-03 17:00:00,2024-01-03 17:15:00,592,592,18,17:00:00,2024-01-03,2024-01-03,2078.38
261,2024-01-03 17:15:00,2024-01-03 17:30:00,553,553,18,17:15:00,2024-01-03,2024-01-03,2078.38
262,2024-01-03 17:30:00,2024-01-03 17:45:00,552,552,18,17:30:00,2024-01-03,2024-01-03,2078.38
263,2024-01-03 17:45:00,2024-01-03 18:00:00,541,541,18,17:45:00,2024-01-03,2024-01-03,2078.38
264,2024-01-03 18:00:00,2024-01-03 18:15:00,410,410,19,18:00:00,2024-01-03,2024-01-03,2101.57
265,2024-01-03 18:15:00,2024-01-03 18:30:00,410,410,19,18:15:00,2024-01-03,2024-01-03,2101.57
266,2024-01-03 18:30:00,2024-01-03 18:45:00,418,418,19,18:30:00,2024-01-03,2024-01-03,2101.57
267,2024-01-03 18:45:00,2024-01-03 19:00:00,401,401,19,18:45:00,2024-01-03,2024-01-03,2101.57
268,2024-01-03 19:00:00,2024-01-03 19:15:00,377,377,20,19:00:00,2024-01-03,2024-01-03,2021.87
269,2024-01-03 19:15:00,2024-01-03 19:30:00,373,373,20,19:15:00,2024-01-03,2024-01-03,2021.87
270,2024-01-03 19:30:00,2024-01-03 19:45:00,366,366,20,19:30:00,2024-01-03,2024-01-03,2021.87
271,2024-01-03 19:45:00,2024-01-03 20:00:00,365,365,20,19:45:00,2024-01-03,2024-01-03,2021.87
272,2024-01-03 20:00:00,2024-01-03 20:15:00,363,363,21,20:00:00,2024-01-03,2024-01-03,1806.95
273,2024-01-03 20:15:00,2024-01-03 20:30:00,359,359,21,20:15:00,2024-01-03,2024-01-03,1806.95
274,2024-01-03 20:30:00,2024-01-03 20:45:00,362,362,21,20:30:00,2024-01-03,2024-01-03,1806.95
275,2024-01-03 20:45:00,2024-01-03 21:00:00,351,351,21,20:45:00,2024-01-03,2024-01-03,1806.95
276,2024-01-03 21:00:00,2024-01-03 21:15:00,350,350,22,21:00:00,2024-01-03,2024-01-03,1663.34
277,2024-01-03 21:15:00,2024-01-03 21:30:00,344,344,22,21:15:00,2024-01-03,2024-01-03,1663.34
278,2024-01-03 21:30:00,2024-01-03 21:45:00,328,328,22,21:30:00,2024-01-03,2024-01-03,1663.34
279,2024-01-03 21:45:00,2024-01-03 22:00:00,318,318,22,21:45:00,2024-01-03,2024-01-03,1663.34
280,2024-01-03 22:00:00,2024-01-03 22:15:00,323,323,23,22:00:00,2024-01-03,2024-01-03,1603.88
281,2024-01-03 22:15:00,2024-01-03 22:30:00,313,313,23,22:15:00,2024-01-03,2024-01-03,1603.88
282,2024-01-03 22:30:00,2024-01-03 22:45:00,304,304,23,22:30:00,2024-01-03,2024-01-03,1603.88
283,2024-01-03 22:45:00,2024-01-03 23:00:00,297,297,23,22:45:00,2024-01-03,2024-01-03,1603.88
284,2024-01-03 23:00:00,2024-01-03 23:15:00,305,305,24,23:00:00,2024-01-03,2024-01-03,1434.11
285,2024-01-03 23:15:00,2024-01-03 23:30:00,296,296,24,23:15:00,2024-01-03,2024-01-03,1434.11
286,2024-01-03 23:30:00,2024-01-03 23:45:00,302,302,24,23:30:00,2024-01-03,2024-01-03,1434.11
287,2024-01-03 23:45:00,2024-01-04 00:00:00,301,301,24,23:45:00,2024-01-03,2024-01-03,1434.11
288,2024-01-04 00:00:00,2024-01-04 00:15:00,295,295,1,00:00:00,2024-01-04,2024-01-04,1412.45
289,2024-01-04 00:15:00,2024-01-04 00:30:00,287,287,1,00:15:00,2024-01-04,2024-01-04,1412.45
290,2024-01-04 00:30:00,2024-01-04 00:45:00,293,293,1,00:30:00,2024-01-04,2024-01-04,1412.45
291,2024-01-04 00:45:00,2024-01-04 01:00:00,298,298,1,00:45:00,2024-01-04,2024-01-04,1412.45
292,2024-01-04 01:00:00,2024-01-04 01:15:00,295,295,2,01:00:00,2024-01-04,2024-01-04,1243.84
293,2024-01-04 01:15:00,2024-01-04 01:30:00,292,292,2,01:15:00,2024-01-04,2024-01-04,1243.84
294,2024-01-04 01:30:00,2024-01-04 01:45:00,289,289,2,01:30:00,2024-01-04,2024-01-04,1243.84
295,2024-01-04 01:45:00,2024-01-04 02:00:00,290,290,2,01:45:00,2024-01-04,2024-01-04,1243.84
296,2024-01-04 02:00:00,2024-01-04 02:15:00,297,297,3,02:00:00,2024-01-04,2024-01-04,986.0
297,2024-01-04 02:15:00,2024-01-04 02:30:00,325,325,3,02:15:00,2024-01-04,2024-01-04,986.0
298,2024-01-04 02:30:00,2024-01-04 02:45:00,321,321,3,02:30:00,2024-01-04,2024-01-04,986.0
299,2024-01-04 02:45:00,2024-01-04 03:00:00,302,302,3,02:45:00,2024-01-04,2024-01-04,986.0
300,2024-01-04 03:00:00,2024-01-04 03:15:00,330,330,4,03:00:00,2024-01-04,2024-01-04,628.08
301,2024-01-04 03:15:00,2024-01-04 03:30:00,321,321,4,03:15:00,2024-01-04,2024-01-04,628.08
302,2024-01-04 03:30:00,2024-01-04 03:45:00,320,320,4,03:30:00,2024-01-04,2024-01-04,628.08
303,2024-01-04 03:45:00,2024-01-04 04:00:00,322,322,4,03:45:00,2024-01-04,2024-01-04,628.08
304,2024-01-04 04:00:00,2024-01-04 04:15:00,364,364,5,04:00:00,2024-01-04,2024-01-04,862.75
305,2024-01-04 04:15:00,2024-01-04 04:30:00,337,337,5,04:15:00,2024-01-04,2024-01-04,862.75
306,2024-01-04 04:30:00,2024-01-04 04:45:00,371,371,5,04:30:00,2024-01-04,2024-01-04,862.75
307,2024-01-04 04:45:00,2024-01-04 05:00:00,342,342,5,04:45:00,2024-01-04,2024-01-04,862.75
308,2024-01-04 05:00:00,2024-01-04 05:15:00,401,401,6,05:00:00,2024-01-04,2024-01-04,1423.04
309,2024-01-04 05:15:00,2024-01-04 05:30:00,387,387,6,05:15:00,2024-01-04,2024-01-04,1423.04
310,2024-01-04 05:30:00,2024-01-04 05:45:00,391,391,6,05:30:00,2024-01-04,2024-01-04,1423.04
311,2024-01-04 05:45:00,2024-01-04 06:00:00,414,414,6,05:45:00,2024-01-04,2024-01-04,1423.04
312,2024-01-04 06:00:00,2024-01-04 06:15:00,425,425,7,06:00:00,2024-01-04,2024-01-04,1790.82
313,2024-01-04 06:15:00,2024-01-04 06:30:00,441,441,7,06:15:00,2024-01-04,2024-01-04,1790.82
314,2024-01-04 06:30:00,2024-01-04 06:45:00,616,616,7,06:30:00,2024-01-04,2024-01-04,1790.82
315,2024-01-04 06:45:00,2024-01-04 07:00:00,574,574,7,06:45:00,2024-01-04,2024-01-04,1790.82
316,2024-01-04 07:00:00,2024-01-04 07:15:00,947,947,8,07:00:00,2024-01-04,2024-01-04,2095.74
317,2024-01-04 07:15:00,2024-01-04 07:30:00,1058,1058,8,07:15:00,2024-01-04,2024-01-04,2095.74
318,2024-01-04 07:30:00,2024-01-04 07:45:00,1101,1101,8,07:30:00,2024-01-04,2024-01-04,2095.74
319,2024-01-04 07:45:00,2024-01-04 08:00:00,1079,1079,8,07:45:00,2024-01-04,2024-01-04,2095.74
320,2024-01-04 08:00:00,2024-01-04 08:15:00,1019,1019,9,08:00:00,2024-01-04,2024-01-04,2254.74
321,2024-01-04 08:15:00,2024-01-04 08:30:00,814,814,9,08:15:00,2024-01-04,2024-01-04,2254.74
322,2024-01-04 08:30:00,2024-01-04 08:45:00,896,896,9,08:30:00,2024-01-04,2024-01-04,2254.74
323,2024-01-04 08:45:00,2024-01-04 09:00:00,974,974,9,08:45:00,2024-01-04,2024-01-04,2254.74
324,2024-01-04 09:00:00,2024-01-04 09:15:00,1036,1036,10,09:00:00,2024-01-04,2024-01-04,2322.03
325,2024-01-04 09:15:00,2024-01-04 09:30:00,838,838,10,09:15:00,2024-01-04,2024-01-04,2322.03
326,2024-01-04 09:30:00,2024-01-04 09:45:00,803,803,10,09:30:00,2024-01-04,2024-01-04,2322.03
327,2024-01-04 09:45:00,2024-01-04 10:00:00,880,880,10,09:45:00,2024-01-04,2024-01-04,2322.03
328,2024-01-04 10:00:00,2024-01-04 10:15:00,997,997,11,10:00:00,2024-01-04,2024-01-04,2263.61
329,2024-01-04 10:15:00,2024-01-04 10:30:00,847,847,11,10:15:00,2024-01-04,2024-01-04,2263.61
330,2024-01-04 10:30:00,2024-01-04 10:45:00,827,827,11,10:30:00,2024-01-04,2024-01-04,2263.61
331,2024-01-04 10:45:00,2024-01-04 11:00:00,877,877,11,10:45:00,2024-01-04,2024-01-04,2263.61
332,2024-01-04 11:00:00,2024-01-04 11:15:00,979,979,12,11:00:00,2024-01-04,2024-01-04,2225.16
333,2024-01-04 11:15:00,2024-01-04 11:30:00,830,830,12,11:15:00,2024-01-04,2024-01-04,2225.16
334,2024-01-04 11:30:00,2024-01-04 11:45:00,855,855,12,11:30:00,2024-01-04,2024-01-04,2225.16
335,2024-01-04 11:45:00,2024-01-04 12:00:00,925,925,12,11:45:00,2024-01-04,2024-01-04,2225.16
336,2024-01-04 12:00:00,2024-01-04 12:15:00,1057,1057,13,12:00:00,2024-01-04,2024-01-04,2132.23
337,2024-01-04 12:15:00,2024-01-04 12:30:00,899,899,13,12:15:00,2024-01-04,2024-01-04,2132.23
338,2024-01-04 12:30:00,2024-01-04 12:45:00,829,829,13,12:30:00,2024-01-04,2024-01-04,2132.23
339,2024-01-04 12:45:00,2024-01-04 13:00:00,915,915,13,12:45:00,2024-01-04,2024-01-04,2132.23
340,2024-01-04 13:00:00,2024-01-04 13:15:00,987,987,14,13:00:00,2024-01-04,2024-01-04,2118.91
341,2024-01-04 13:15:00,2024-01-04 13:30:00,825,825,14,13:15:00,2024-01-04,2024-01-04,2118.91
342,2024-01-04 13:30:00,2024-01-04 13:45:00,806,806,14,13:30:00,2024-01-04,2024-01-04,2118.91
343,2024-01-04 13:45:00,2024-01-04 14:00:00,898,898,14,13:45:00,2024-01-04,2024-01-04,2118.91
344,2024-01-04 14:00:00,2024-01-04 14:15:00,958,958,15,14:00:00,2024-01-04,2024-01-04,2270.51
345,2024-01-04 14:15:00,2024-01-04 14:30:00,770,770,15,14:15:00,2024-01-04,2024-01-04,2270.51
346,2024-01-04 14:30:00,2024-01-04 14:45:00,853,853,15,14:30:00,2024-01-04,2024-01-04,2270.51
347,2024-01-04 14:45:00,2024-01-04 15:00:00,873,873,15,14:45:00,2024-01-04,2024-01-04,2270.51
348,2024-01-04 15:00:00,2024-01-04 15:15:00,974,974,16,15:00:00,2024-01-04,2024-01-04,2430.98
349,2024-01-04 15:15:00,2024-01-04 15:30:00,768,768,16,15:15:00,2024-01-04,2024-01-04,2430.98
350,2024-01-04 15:30:00,2024-01-04 15:45:00,728,728,16,15:30:00,2024-01-04,2024-01-04,2430.98
351,2024-01-04 15:45:00,2024-01-04 16:00:00,729,729,16,15:45:00,2024-01-04,2024-01-04,2430.98
352,2024-01-04 16:00:00,2024-01-04 16:15:00,677,677,17,16:00:00,2024-01-04,2024-01-04,2588.25
353,2024-01-04 16:15:00,2024-01-04 16:30:00,668,668,17,16:15:00,2024-01-04,2024-01-04,2588.25
354,2024-01-04 16:30:00,2024-01-04 16:45:00,650,650,17,16:30:00,2024-01-04,2024-01-04,2588.25
355,2024-01-04 16:45:00,2024-01-04 17:00:00,657,657,17,16:45:00,2024-01-04,2024-01-04,2588.25
356,2024-01-04 17:00:00,2024-01-04 17:15:00,584,584,18,17:00:00,2024-01-04,2024-01-04,2930.39
357,2024-01-04 17:15:00,2024-01-04 17:30:00,548,548,18,17:15:00,2024-01-04,2024-01-04,2930.39
358,2024-01-04 17:30:00,2024-01-04 17:45:00,545,545,18,17:30:00,2024-01-04,2024-01-04,2930.39
359,2024-01-04 17:45:00,2024-01-04 18:00:00,556,556,18,17:45:00,2024-01-04,2024-01-04,2930.39
360,2024-01-04 18:00:00,2024-01-04 18:15:00,427,427,19,18:00:00,2024-01-04,2024-01-04,3045.02
361,2024-01-04 18:15:00,2024-01-04 18:30:00,422,422,19,18:15:00,2024-01-04,2024-01-04,3045.02
362,2024-01-04 18:30:00,2024-01-04 18:45:00,417,417,19,18:30:00,2024-01-04,2024-01-04,3045.02
363,2024-01-04 18:45:00,2024-01-04 19:00:00,393,393,19,18:45:00,2024-01-04,2024-01-04,3045.02
364,2024-01-04 19:00:00,2024-01-04 19:15:00,396,396,20,19:00:00,2024-01-04,2024-01-04,2836.97
365,2024-01-04 19:15:00,2024-01-04 19:30:00,382,382,20,19:15:00,2024-01-04,2024-01-04,2836.97
366,2024-01-04 19:30:00,2024-01-04 19:45:00,374,374,20,19:30:00,2024-01-04,2024-01-04,2836.97
367,2024-01-04 19:45:00,2024-01-04 20:00:00,375,375,20,19:45:00,2024-01-04,2024-01-04,2836.97
368,2024-01-04 20:00:00,2024-01-04 20:15:00,370,370,21,20:00:00,2024-01-04,2024-01-04,2513.81
369,2024-01-04 20:15:00,2024-01-04 20:30:00,360,360,21,20:15:00,2024-01-04,2024-01-04,2513.81
370,2024-01-04 20:30:00,2024-01-04 20:45:00,358,358,21,20:30:00,2024-01-04,2024-01-04,2513.81
371,2024-01-04 20:45:00,2024-01-04 21:00:00,366,366,21,20:45:00,2024-01-04,2024-01-04,2513.81
372,2024-01-04 21:00:00,2024-01-04 21:15:00,341,341,22,21:00:00,2024-01-04,2024-01-04,2387.11
373,2024-01-04 21:15:00,2024-01-04 21:30:00,342,342,22,21:15:00,2024-01-04,2024-01-04,2387.11
374,2024-01-04 21:30:00,2024-01-04 21:45:00,345,345,22,21:30:00,2024-01-04,2024-01-04,2387.11
375,2024-01-04 21:45:00,2024-01-04 22:00:00,335,335,22,21:45:00,2024-01-04,2024-01-04,2387.11
376,2024-01-04 22:00:00,2024-01-04 22:15:00,324,324,23,22:00:00,2024-01-04,2024-01-04,2296.89
377,2024-01-04 22:15:00,2024-01-04 22:30:00,320,320,23,22:15:00,2024-01-04,2024-01-04,2296.89
378,2024-01-04 22:30:00,2024-01-04 22:45:00,314,314,23,22:30:00,2024-01-04,2024-01-04,2296.89
379,2024-01-04 22:45:00,2024-01-04 23:00:00,308,308,23,22:45:00,2024-01-04,2024-01-04,2296.89
380,2024-01-04 23:00:00,2024-01-04 23:15:00,310,310,24,23:00:00,2024-01-04,2024-01-04,2187.44
381,2024-01-04 23:15:00,2024-01-04 23:30:00,311,311,24,23:15:00,2024-01-04,2024-01-04,2187.44
382,2024-01-04 23:30:00,2024-01-04 23:45:00,300,300,24,23:30:00,2024-01-04,2024-01-04,2187.44
383,2024-01-04 23:45:00,2024-01-05 00:00:00,304,304,24,23:45:00,2024-01-04,2024-01-04,2187.44
384,2024-01-05 00:00:00,2024-01-05 00:15:00,303,303,1,00:00:00,2024-01-05,2024-01-05,2117.57
385,2024-01-05 00:15:00,2024-01-05 00:30:00,295,295,1,00:15:00,2024-01-05,2024-01-05,2117.57
386,2024-01-05 00:30:00,2024-01-05 00:45:00,289,289,1,00:30:00,2024-01-05,2024-01-05,2117.57
387,2024-01-05 00:45:00,2024-01-05 01:00:00,297,297,1,00:45:00,2024-01-05,2024-01-05,2117.57
388,2024-01-05 01:00:00,2024-01-05 01:15:00,294,294,2,01:00:00,2024-01-05,2024-01-05,1980.55
389,2024-01-05 01:15:00,2024-01-05 01:30:00,295,295,2,01:15:00,2024-01-05,2024-01-05,1980.55
390,2024-01-05 01:30:00,2024-01-05 01:45:00,288,288,2,01:30:00,2024-01-05,2024-01-05,1980.55
391,2024-01-05 01:45:00,2024-01-05 02:00:00,294,294,2,01:45:00,2024-01-05,2024-01-05,1980.55
392,2024-01-05 02:00:00,2024-01-05 02:15:00,301,301,3,02:00:00,2024-01-05,2024-01-05,1894.45
393,2024-01-05 02:15:00,2024-01-05 02:30:00,297,297,3,02:15:00,2024-01-05,2024-01-05,1894.45
394,2024-01-05 02:30:00,2024-01-05 02:45:00,303,303,3,02:30:00,2024-01-05,2024-01-05,1894.45
395,2024-01-05 02:45:00,2024-01-05 03:00:00,295,295,3,02:45:00,2024-01-05,2024-01-05,1894.45
396,2024-01-05 03:00:00,2024-01-05 03:15:00,298,298,4,03:00:00,2024-01-05,2024-01-05,1798.26
397,2024-01-05 03:15:00,2024-01-05 03:30:00,312,312,4,03:15:00,2024-01-05,2024-01-05,1798.26
398,2024-01-05 03:30:00,2024-01-05 03:45:00,328,328,4,03:30:00,2024-01-05,2024-01-05,1798.26
399,2024-01-05 03:45:00,2024-01-05 04:00:00,344,344,4,03:45:00,2024-01-05,2024-01-05,1798.26
400,2024-01-05 04:00:00,2024-01-05 04:15:00,362,362,5,04:00:00,2024-01-05,2024-01-05,1808.84
401,2024-01-05 04:15:00,2024-01-05 04:30:00,338,338,5,04:15:00,2024-01-05,2024-01-05,1808.84
402,2024-01-05 04:30:00,2024-01-05 04:45:00,348,348,5,04:30:00,2024-01-05,2024-01-05,1808.84
403,2024-01-05 04:45:00,2024-01-05 05:00:00,363,363,5,04:45:00,2024-01-05,2024-01-05,1808.84
404,2024-01-05 05:00:00,2024-01-05 05:15:00,384,384,6,05:00:00,2024-01-05,2024-01-05,1862.96
405,2024-01-05 05:15:00,2024-01-05 05:30:00,382,382,6,05:15:00,2024-01-05,2024-01-05,1862.96
406,2024-01-05 05:30:00,2024-01-05 05:45:00,387,387,6,05:30:00,2024-01-05,2024-01-05,1862.96
407,2024-01-05 05:45:00,2024-01-05 06:00:00,412,412,6,05:45:00,2024-01-05,2024-01-05,1862.96
408,2024-01-05 06:00:00,2024-01-05 06:15:00,457,457,7,06:00:00,2024-01-05,2024-01-05,2153.98
409,2024-01-05 06:15:00,2024-01-05 06:30:00,478,478,7,06:15:00,2024-01-05,2024-01-05,2153.98
410,2024-01-05 06:30:00,2024-01-05 06:45:00,656,656,7,06:30:00,2024-01-05,2024-01-05,2153.98
411,2024-01-05 06:45:00,2024-01-05 07:00:00,624,624,7,06:45:00,2024-01-05,2024-01-05,2153.98
412,2024-01-05 07:00:00,2024-01-05 07:15:00,1008,1008,8,07:00:00,2024-01-05,2024-01-05,2357.66
413,2024-01-05 07:15:00,2024-01-05 07:30:00,1010,1010,8,07:15:00,2024-01-05,2024-01-05,2357.66
414,2024-01-05 07:30:00,2024-01-05 07:45:00,1085,1085,8,07:30:00,2024-01-05,2024-01-05,2357.66
415,2024-01-05 07:45:00,2024-01-05 08:00:00,997,997,8,07:45:00,2024-01-05,2024-01-05,2357.66
416,2024-01-05 08:00:00,2024-01-05 08:15:00,874,874,9,08:00:00,2024-01-05,2024-01-05,2414.24
417,2024-01-05 08:15:00,2024-01-05 08:30:00,806,806,9,08:15:00,2024-01-05,2024-01-05,2414.24
418,2024-01-05 08:30:00,2024-01-05 08:45:00,981,981,9,08:30:00,2024-01-05,2024-01-05,2414.24
419,2024-01-05 08:45:00,2024-01-05 09:00:00,1003,1003,9,08:45:00,2024-01-05,2024-01-05,2414.24
420,2024-01-05 09:00:00,2024-01-05 09:15:00,896,896,10,09:00:00,2024-01-05,2024-01-05,2404.4
421,2024-01-05 09:15:00,2024-01-05 09:30:00,791,791,10,09:15:00,2024-01-05,2024-01-05,2404.4
422,2024-01-05 09:30:00,2024-01-05 09:45:00,905,905,10,09:30:00,2024-01-05,2024-01-05,2404.4
423,2024-01-05 09:45:00,2024-01-05 10:00:00,940,940,10,09:45:00,2024-01-05,2024-01-05,2404.4
424,2024-01-05 10:00:00,2024-01-05 10:15:00,969,969,11,10:00:00,2024-01-05,2024-01-05,2383.25
425,2024-01-05 10:15:00,2024-01-05 10:30:00,779,779,11,10:15:00,2024-01-05,2024-01-05,2383.25
426,2024-01-05 10:30:00,2024-01-05 10:45:00,820,820,11,10:30:00,2024-01-05,2024-01-05,2383.25
427,2024-01-05 10:45:00,2024-01-05 11:00:00,900,900,11,10:45:00,2024-01-05,2024-01-05,2383.25
428,2024-01-05 11:00:00,2024-01-05 11:15:00,1006,1006,12,11:00:00,2024-01-05,2024-01-05,2419.9
429,2024-01-05 11:15:00,2024-01-05 11:30:00,912,912,12,11:15:00,2024-01-05,2024-01-05,2419.9
430,2024-01-05 11:30:00,2024-01-05 11:45:00,797,797,12,11:30:00,2024-01-05,2024-01-05,2419.9
431,2024-01-05 11:45:00,2024-01-05 12:00:00,914,914,12,11:45:00,2024-01-05,2024-01-05,2419.9
432,2024-01-05 12:00:00,2024-01-05 12:15:00,1022,1022,13,12:00:00,2024-01-05,2024-01-05,2327.65
433,2024-01-05 12:15:00,2024-01-05 12:30:00,943,943,13,12:15:00,2024-01-05,2024-01-05,2327.65
434,2024-01-05 12:30:00,2024-01-05 12:45:00,842,842,13,12:30:00,2024-01-05,2024-01-05,2327.65
435,2024-01-05 12:45:00,2024-01-05 13:00:00,1058,1058,13,12:45:00,2024-01-05,2024-01-05,2327.65
436,2024-01-05 13:00:00,2024-01-05 13:15:00,1088,1088,14,13:00:00,2024-01-05,2024-01-05,2386.45
437,2024-01-05 13:15:00,2024-01-05 13:30:00,930,930,14,13:15:00,2024-01-05,2024-01-05,2386.45
438,2024-01-05 13:30:00,2024-01-05 13:45:00,860,860,14,13:30:00,2024-01-05,2024-01-05,2386.45
439,2024-01-05 13:45:00,2024-01-05 14:00:00,929,929,14,13:45:00,2024-01-05,2024-01-05,2386.45
440,2024-01-05 14:00:00,2024-01-05 14:15:00,971,971,15,14:00:00,2024-01-05,2024-01-05,2535.28
441,2024-01-05 14:15:00,2024-01-05 14:30:00,825,825,15,14:15:00,2024-01-05,2024-01-05,2535.28
442,2024-01-05 14:30:00,2024-01-05 14:45:00,845,845,15,14:30:00,2024-01-05,2024-01-05,2535.28
443,2024-01-05 14:45:00,2024-01-05 15:00:00,916,916,15,14:45:00,2024-01-05,2024-01-05,2535.28
444,2024-01-05 15:00:00,2024-01-05 15:15:00,943,943,16,15:00:00,2024-01-05,2024-01-05,2603.42
445,2024-01-05 15:15:00,2024-01-05 15:30:00,771,771,16,15:15:00,2024-01-05,2024-01-05,2603.42
446,2024-01-05 15:30:00,2024-01-05 15:45:00,767,767,16,15:30:00,2024-01-05,2024-01-05,2603.42
447,2024-01-05 15:45:00,2024-01-05 16:00:00,760,760,16,15:45:00,2024-01-05,2024-01-05,2603.42
448,2024-01-05 16:00:00,2024-01-05 16:15:00,710,710,17,16:00:00,2024-01-05,2024-01-05,2660.24
449,2024-01-05 16:15:00,2024-01-05 16:30:00,705,705,17,16:15:00,2024-01-05,2024-01-05,2660.24
450,2024-01-05 16:30:00,2024-01-05 16:45:00,703,703,17,16:30:00,2024-01-05,2024-01-05,2660.24
451,2024-01-05 16:45:00,2024-01-05 17:00:00,703,703,17,16:45:00,2024-01-05,2024-01-05,2660.24
452,2024-01-05 17:00:00,2024-01-05 17:15:00,633,633,18,17:00:00,2024-01-05,2024-01-05,2742.9
453,2024-01-05 17:15:00,2024-01-05 17:30:00,599,599,18,17:15:00,2024-01-05,2024-01-05,2742.9
454,2024-01-05 17:30:00,2024-01-05 17:45:00,597,597,18,17:30:00,2024-01-05,2024-01-05,2742.9
455,2024-01-05 17:45:00,2024-01-05 18:00:00,590,590,18,17:45:00,2024-01-05,2024-01-05,2742.9
456,2024-01-05 18:00:00,2024-01-05 18:15:00,389,389,19,18:00:00,2024-01-05,2024-01-05,2716.09
457,2024-01-05 18:15:00,2024-01-05 18:30:00,353,353,19,18:15:00,2024-01-05,2024-01-05,2716.09
458,2024-01-05 18:30:00,2024-01-05 18:45:00,348,348,19,18:30:00,2024-01-05,2024-01-05,2716.09
459,2024-01-05 18:45:00,2024-01-05 19:00:00,347,347,19,18:45:00,2024-01-05,2024-01-05,2716.09
460,2024-01-05 19:00:00,2024-01-05 19:15:00,350,350,20,19:00:00,2024-01-05,2024-01-05,2624.82
461,2024-01-05 19:15:00,2024-01-05 19:30:00,350,350,20,19:15:00,2024-01-05,2024-01-05,2624.82
462,2024-01-05 19:30:00,2024-01-05 19:45:00,350,350,20,19:30:00,2024-01-05,2024-01-05,2624.82
463,2024-01-05 19:45:00,2024-01-05 20:00:00,341,341,20,19:45:00,2024-01-05,2024-01-05,2624.82
464,2024-01-05 20:00:00,2024-01-05 20:15:00,338,338,21,20:00:00,2024-01-05,2024-01-05,2526.67
465,2024-01-05 20:15:00,2024-01-05 20:30:00,341,341,21,20:15:00,2024-01-05,2024-01-05,2526.67
466,2024-01-05 20:30:00,2024-01-05 20:45:00,341,341,21,20:30:00,2024-01-05,2024-01-05,2526.67
467,2024-01-05 20:45:00,2024-01-05 21:00:00,324,324,21,20:45:00,2024-01-05,2024-01-05,2526.67
468,2024-01-05 21:00:00,2024-01-05 21:15:00,311,311,22,21:00:00,2024-01-05,2024-01-05,2350.28
469,2024-01-05 21:15:00,2024-01-05 21:30:00,309,309,22,21:15:00,2024-01-05,2024-01-05,2350.28
470,2024-01-05 21:30:00,2024-01-05 21:45:00,301,301,22,21:30:00,2024-01-05,2024-01-05,2350.28
471,2024-01-05 21:45:00,2024-01-05 22:00:00,295,295,22,21:45:00,2024-01-05,2024-01-05,2350.28
