index,Interval_Start,Interval_End,Consumption_kW,Consumption_kWh,Hour,Time,Date,Adjusted_Consumption_kWh,Day,Price (Kč/MWh),Price_kWh,Cost (Kč),Month
2868,2024-01-30 21:00:00,2024-01-30 21:15:00,343,343,22,21:00:00,2024-01-30,85.75,2024-01-30,1951.53,1.95153,669.37479,2024-01
2869,2024-01-30 21:15:00,2024-01-30 21:30:00,334,334,22,21:15:00,2024-01-30,83.5,2024-01-30,1951.53,1.95153,651.81102,2024-01
2870,2024-01-30 21:30:00,2024-01-30 21:45:00,330,330,22,21:30:00,2024-01-30,82.5,2024-01-30,1951.53,1.95153,644.0049,2024-01
2871,2024-01-30 21:45:00,2024-01-30 22:00:00,319,319,22,21:45:00,2024-01-30,79.75,2024-01-30,1951.53,1.95153,622.53807,2024-01
2872,2024-01-30 22:00:00,2024-01-30 22:15:00,287,287,23,22:00:00,2024-01-30,71.75,2024-01-30,1884.98,1.88498,540.9892600000001,2024-01
2873,2024-01-30 22:15:00,2024-01-30 22:30:00,284,284,23,22:15:00,2024-01-30,71.0,2024-01-30,1884.98,1.88498,535.33432,2024-01
2874,2024-01-30 22:30:00,2024-01-30 22:45:00,277,277,23,22:30:00,2024-01-30,69.25,2024-01-30,1884.98,1.88498,522.13946,2024-01
2875,2024-01-30 22:45:00,2024-01-30 23:00:00,286,286,23,22:45:00,2024-01-30,71.5,2024-01-30,1884.98,1.88498,539.10428,2024-01
2876,2024-01-30 23:00:00,2024-01-30 23:15:00,290,290,24,23:00:00,2024-01-30,72.5,2024-01-30,1786.63,1.7866300000000002,518.1227,2024-01
2877,2024-01-30 23:15:00,2024-01-30 23:30:00,266,266,24,23:15:00,2024-01-30,66.5,2024-01-30,1786.63,1.7866300000000002,475.24358000000007,2024-01
2878,2024-01-30 23:30:00,2024-01-30 23:45:00,269,269,24,23:30:00,2024-01-30,67.25,2024-01-30,1786.63,1.7866300000000002,480.60347,2024-01
2879,2024-01-30 23:45:00,2024-01-31 00:00:00,268,268,24,23:45:00,2024-01-30,67.0,2024-01-30,1786.63,1.7866300000000002,478.81684000000007,2024-01
2880,2024-01-31 00:00:00,2024-01-31 00:15:00,275,275,1,00:00:00,2024-01-31,68.75,2024-01-31,1787.74,1.78774,491.62850000000003,2024-01
2881,2024-01-31 00:15:00,2024-01-31 00:30:00,271,271,1,00:15:00,2024-01-31,67.75,2024-01-31,1787.74,1.78774,484.47754000000003,2024-01
2882,2024-01-31 00:30:00,2024-01-31 00:45:00,267,267,1,00:30:00,2024-01-31,66.75,2024-01-31,1787.74,1.78774,477.32658000000004,2024-01
2883,2024-01-31 00:45:00,2024-01-31 01:00:00,252,252,1,00:45:00,2024-01-31,63.0,2024-01-31,1787.74,1.78774,450.51048000000003,2024-01
2884,2024-01-31 01:00:00,2024-01-31 01:15:00,255,255,2,01:00:00,2024-01-31,63.75,2024-01-31,1751.41,1.7514100000000001,446.60955,2024-01
2885,2024-01-31 01:15:00,2024-01-31 01:30:00,264,264,2,01:15:00,2024-01-31,66.0,2024-01-31,1751.41,1.7514100000000001,462.37224000000003,2024-01
2886,2024-01-31 01:30:00,2024-01-31 01:45:00,262,262,2,01:30:00,2024-01-31,65.5,2024-01-31,1751.41,1.7514100000000001,458.86942000000005,2024-01
2887,2024-01-31 01:45:00,2024-01-31 02:00:00,252,252,2,01:45:00,2024-01-31,63.0,2024-01-31,1751.41,1.7514100000000001,441.35532,2024-01
2888,2024-01-31 02:00:00,2024-01-31 02:15:00,249,249,3,02:00:00,2024-01-31,62.25,2024-01-31,1764.1,1.7641,439.2609,2024-01
2889,2024-01-31 02:15:00,2024-01-31 02:30:00,255,255,3,02:15:00,2024-01-31,63.75,2024-01-31,1764.1,1.7641,449.8455,2024-01
2890,2024-01-31 02:30:00,2024-01-31 02:45:00,262,262,3,02:30:00,2024-01-31,65.5,2024-01-31,1764.1,1.7641,462.1942,2024-01
2891,2024-01-31 02:45:00,2024-01-31 03:00:00,263,263,3,02:45:00,2024-01-31,65.75,2024-01-31,1764.1,1.7641,463.9583,2024-01
2892,2024-01-31 03:00:00,2024-01-31 03:15:00,263,263,4,03:00:00,2024-01-31,65.75,2024-01-31,1737.47,1.73747,456.95461,2024-01
2893,2024-01-31 03:15:00,2024-01-31 03:30:00,259,259,4,03:15:00,2024-01-31,64.75,2024-01-31,1737.47,1.73747,450.00473,2024-01
2894,2024-01-31 03:30:00,2024-01-31 03:45:00,276,276,4,03:30:00,2024-01-31,69.0,2024-01-31,1737.47,1.73747,479.54172,2024-01
2895,2024-01-31 03:45:00,2024-01-31 04:00:00,306,306,4,03:45:00,2024-01-31,76.5,2024-01-31,1737.47,1.73747,531.66582,2024-01
2896,2024-01-31 04:00:00,2024-01-31 04:15:00,345,345,5,04:00:00,2024-01-31,86.25,2024-01-31,1717.31,1.71731,592.47195,2024-01
2897,2024-01-31 04:15:00,2024-01-31 04:30:00,350,350,5,04:15:00,2024-01-31,87.5,2024-01-31,1717.31,1.71731,601.0585,2024-01
2898,2024-01-31 04:30:00,2024-01-31 04:45:00,362,362,5,04:30:00,2024-01-31,90.5,2024-01-31,1717.31,1.71731,621.66622,2024-01
2899,2024-01-31 04:45:00,2024-01-31 05:00:00,345,345,5,04:45:00,2024-01-31,86.25,2024-01-31,1717.31,1.71731,592.47195,2024-01
2900,2024-01-31 05:00:00,2024-01-31 05:15:00,389,389,6,05:00:00,2024-01-31,97.25,2024-01-31,1831.04,1.83104,712.27456,2024-01
2901,2024-01-31 05:15:00,2024-01-31 05:30:00,381,381,6,05:15:00,2024-01-31,95.25,2024-01-31,1831.04,1.83104,697.62624,2024-01
2902,2024-01-31 05:30:00,2024-01-31 05:45:00,374,374,6,05:30:00,2024-01-31,93.5,2024-01-31,1831.04,1.83104,684.80896,2024-01
2903,2024-01-31 05:45:00,2024-01-31 06:00:00,383,383,6,05:45:00,2024-01-31,95.75,2024-01-31,1831.04,1.83104,701.28832,2024-01
2904,2024-01-31 06:00:00,2024-01-31 06:15:00,452,452,7,06:00:00,2024-01-31,113.0,2024-01-31,2114.48,2.11448,955.74496,2024-01
2905,2024-01-31 06:15:00,2024-01-31 06:30:00,481,481,7,06:15:00,2024-01-31,120.25,2024-01-31,2114.48,2.11448,1017.0648799999999,2024-01
2906,2024-01-31 06:30:00,2024-01-31 06:45:00,742,742,7,06:30:00,2024-01-31,185.5,2024-01-31,2114.48,2.11448,1568.94416,2024-01
2907,2024-01-31 06:45:00,2024-01-31 07:00:00,721,721,7,06:45:00,2024-01-31,180.25,2024-01-31,2114.48,2.11448,1524.54008,2024-01
2908,2024-01-31 07:00:00,2024-01-31 07:15:00,1074,1074,8,07:00:00,2024-01-31,268.5,2024-01-31,2668.17,2.66817,2865.61458,2024-01
2909,2024-01-31 07:15:00,2024-01-31 07:30:00,1100,1100,8,07:15:00,2024-01-31,275.0,2024-01-31,2668.17,2.66817,2934.987,2024-01
2910,2024-01-31 07:30:00,2024-01-31 07:45:00,1139,1139,8,07:30:00,2024-01-31,284.75,2024-01-31,2668.17,2.66817,3039.04563,2024-01
2911,2024-01-31 07:45:00,2024-01-31 08:00:00,1126,1126,8,07:45:00,2024-01-31,281.5,2024-01-31,2668.17,2.66817,3004.35942,2024-01
2912,2024-01-31 08:00:00,2024-01-31 08:15:00,1032,1032,9,08:00:00,2024-01-31,258.0,2024-01-31,3010.34,3.0103400000000002,3106.67088,2024-01
2913,2024-01-31 08:15:00,2024-01-31 08:30:00,997,997,9,08:15:00,2024-01-31,249.25,2024-01-31,3010.34,3.0103400000000002,3001.3089800000002,2024-01
2914,2024-01-31 08:30:00,2024-01-31 08:45:00,938,938,9,08:30:00,2024-01-31,234.5,2024-01-31,3010.34,3.0103400000000002,2823.6989200000003,2024-01
2915,2024-01-31 08:45:00,2024-01-31 09:00:00,1017,1017,9,08:45:00,2024-01-31,254.25,2024-01-31,3010.34,3.0103400000000002,3061.51578,2024-01
2916,2024-01-31 09:00:00,2024-01-31 09:15:00,1020,1020,10,09:00:00,2024-01-31,255.0,2024-01-31,2328.74,2.32874,2375.3147999999997,2024-01
2917,2024-01-31 09:15:00,2024-01-31 09:30:00,1080,1080,10,09:15:00,2024-01-31,270.0,2024-01-31,2328.74,2.32874,2515.0391999999997,2024-01
2918,2024-01-31 09:30:00,2024-01-31 09:45:00,934,934,10,09:30:00,2024-01-31,233.5,2024-01-31,2328.74,2.32874,2175.0431599999997,2024-01
2919,2024-01-31 09:45:00,2024-01-31 10:00:00,858,858,10,09:45:00,2024-01-31,214.5,2024-01-31,2328.74,2.32874,1998.05892,2024-01
2920,2024-01-31 10:00:00,2024-01-31 10:15:00,997,997,11,10:00:00,2024-01-31,249.25,2024-01-31,2064.96,2.06496,2058.76512,2024-01
2921,2024-01-31 10:15:00,2024-01-31 10:30:00,1062,1062,11,10:15:00,2024-01-31,265.5,2024-01-31,2064.96,2.06496,2192.98752,2024-01
2922,2024-01-31 10:30:00,2024-01-31 10:45:00,971,971,11,10:30:00,2024-01-31,242.75,2024-01-31,2064.96,2.06496,2005.07616,2024-01
2923,2024-01-31 10:45:00,2024-01-31 11:00:00,836,836,11,10:45:00,2024-01-31,209.0,2024-01-31,2064.96,2.06496,1726.3065600000002,2024-01
2924,2024-01-31 11:00:00,2024-01-31 11:15:00,960,960,12,11:00:00,2024-01-31,240.0,2024-01-31,1918.39,1.91839,1841.6544000000001,2024-01
2925,2024-01-31 11:15:00,2024-01-31 11:30:00,1025,1025,12,11:15:00,2024-01-31,256.25,2024-01-31,1918.39,1.91839,1966.34975,2024-01
2926,2024-01-31 11:30:00,2024-01-31 11:45:00,1049,1049,12,11:30:00,2024-01-31,262.25,2024-01-31,1918.39,1.91839,2012.39111,2024-01
2927,2024-01-31 11:45:00,2024-01-31 12:00:00,873,873,12,11:45:00,2024-01-31,218.25,2024-01-31,1918.39,1.91839,1674.75447,2024-01
2928,2024-01-31 12:00:00,2024-01-31 12:15:00,927,927,13,12:00:00,2024-01-31,231.75,2024-01-31,1864.14,1.8641400000000001,1728.05778,2024-01
2929,2024-01-31 12:15:00,2024-01-31 12:30:00,982,982,13,12:15:00,2024-01-31,245.5,2024-01-31,1864.14,1.8641400000000001,1830.5854800000002,2024-01
2930,2024-01-31 12:30:00,2024-01-31 12:45:00,998,998,13,12:30:00,2024-01-31,249.5,2024-01-31,1864.14,1.8641400000000001,1860.41172,2024-01
2931,2024-01-31 12:45:00,2024-01-31 13:00:00,849,849,13,12:45:00,2024-01-31,212.25,2024-01-31,1864.14,1.8641400000000001,1582.65486,2024-01
2932,2024-01-31 13:00:00,2024-01-31 13:15:00,944,944,14,13:00:00,2024-01-31,236.0,2024-01-31,1741.95,1.74195,1644.4008000000001,2024-01
2933,2024-01-31 13:15:00,2024-01-31 13:30:00,975,975,14,13:15:00,2024-01-31,243.75,2024-01-31,1741.95,1.74195,1698.4012500000001,2024-01
2934,2024-01-31 13:30:00,2024-01-31 13:45:00,1006,1006,14,13:30:00,2024-01-31,251.5,2024-01-31,1741.95,1.74195,1752.4017000000001,2024-01
2935,2024-01-31 13:45:00,2024-01-31 14:00:00,853,853,14,13:45:00,2024-01-31,213.25,2024-01-31,1741.95,1.74195,1485.88335,2024-01
2936,2024-01-31 14:00:00,2024-01-31 14:15:00,776,776,15,14:00:00,2024-01-31,194.0,2024-01-31,2186.15,2.18615,1696.4524000000001,2024-01
2937,2024-01-31 14:15:00,2024-01-31 14:30:00,898,898,15,14:15:00,2024-01-31,224.5,2024-01-31,2186.15,2.18615,1963.1627,2024-01
2938,2024-01-31 14:30:00,2024-01-31 14:45:00,999,999,15,14:30:00,2024-01-31,249.75,2024-01-31,2186.15,2.18615,2183.96385,2024-01
2939,2024-01-31 14:45:00,2024-01-31 15:00:00,928,928,15,14:45:00,2024-01-31,232.0,2024-01-31,2186.15,2.18615,2028.7472,2024-01
2940,2024-01-31 15:00:00,2024-01-31 15:15:00,736,736,16,15:00:00,2024-01-31,184.0,2024-01-31,2195.36,2.19536,1615.78496,2024-01
2941,2024-01-31 15:15:00,2024-01-31 15:30:00,770,770,16,15:15:00,2024-01-31,192.5,2024-01-31,2195.36,2.19536,1690.4272,2024-01
2942,2024-01-31 15:30:00,2024-01-31 15:45:00,903,903,16,15:30:00,2024-01-31,225.75,2024-01-31,2195.36,2.19536,1982.4100799999999,2024-01
2943,2024-01-31 15:45:00,2024-01-31 16:00:00,967,967,16,15:45:00,2024-01-31,241.75,2024-01-31,2195.36,2.19536,2122.91312,2024-01
2944,2024-01-31 16:00:00,2024-01-31 16:15:00,710,710,17,16:00:00,2024-01-31,177.5,2024-01-31,2239.65,2.23965,1590.1515000000002,2024-01
2945,2024-01-31 16:15:00,2024-01-31 16:30:00,672,672,17,16:15:00,2024-01-31,168.0,2024-01-31,2239.65,2.23965,1505.0448000000001,2024-01
2946,2024-01-31 16:30:00,2024-01-31 16:45:00,664,664,17,16:30:00,2024-01-31,166.0,2024-01-31,2239.65,2.23965,1487.1276,2024-01
2947,2024-01-31 16:45:00,2024-01-31 17:00:00,657,657,17,16:45:00,2024-01-31,164.25,2024-01-31,2239.65,2.23965,1471.4500500000001,2024-01
2948,2024-01-31 17:00:00,2024-01-31 17:15:00,599,599,18,17:00:00,2024-01-31,149.75,2024-01-31,2423.8,2.4238000000000004,1451.8562000000002,2024-01
2949,2024-01-31 17:15:00,2024-01-31 17:30:00,555,555,18,17:15:00,2024-01-31,138.75,2024-01-31,2423.8,2.4238000000000004,1345.2090000000003,2024-01
2950,2024-01-31 17:30:00,2024-01-31 17:45:00,552,552,18,17:30:00,2024-01-31,138.0,2024-01-31,2423.8,2.4238000000000004,1337.9376000000002,2024-01
2951,2024-01-31 17:45:00,2024-01-31 18:00:00,547,547,18,17:45:00,2024-01-31,136.75,2024-01-31,2423.8,2.4238000000000004,1325.8186000000003,2024-01
2952,2024-01-31 18:00:00,2024-01-31 18:15:00,379,379,19,18:00:00,2024-01-31,94.75,2024-01-31,2488.5,2.4885,943.1415000000001,2024-01
2953,2024-01-31 18:15:00,2024-01-31 18:30:00,365,365,19,18:15:00,2024-01-31,91.25,2024-01-31,2488.5,2.4885,908.3025,2024-01
2954,2024-01-31 18:30:00,2024-01-31 18:45:00,363,363,19,18:30:00,2024-01-31,90.75,2024-01-31,2488.5,2.4885,903.3255,2024-01
2955,2024-01-31 18:45:00,2024-01-31 19:00:00,357,357,19,18:45:00,2024-01-31,89.25,2024-01-31,2488.5,2.4885,888.3945000000001,2024-01
2956,2024-01-31 19:00:00,2024-01-31 19:15:00,358,358,20,19:00:00,2024-01-31,89.5,2024-01-31,2707.24,2.7072399999999996,969.1919199999999,2024-01
2957,2024-01-31 19:15:00,2024-01-31 19:30:00,359,359,20,19:15:00,2024-01-31,89.75,2024-01-31,2707.24,2.7072399999999996,971.8991599999998,2024-01
2958,2024-01-31 19:30:00,2024-01-31 19:45:00,360,360,20,19:30:00,2024-01-31,90.0,2024-01-31,2707.24,2.7072399999999996,974.6063999999999,2024-01
2959,2024-01-31 19:45:00,2024-01-31 20:00:00,343,343,20,19:45:00,2024-01-31,85.75,2024-01-31,2707.24,2.7072399999999996,928.5833199999998,2024-01
2960,2024-01-31 20:00:00,2024-01-31 20:15:00,339,339,21,20:00:00,2024-01-31,84.75,2024-01-31,2737.35,2.7373499999999997,927.96165,2024-01
2961,2024-01-31 20:15:00,2024-01-31 20:30:00,332,332,21,20:15:00,2024-01-31,83.0,2024-01-31,2737.35,2.7373499999999997,908.8001999999999,2024-01
2962,2024-01-31 20:30:00,2024-01-31 20:45:00,337,337,21,20:30:00,2024-01-31,84.25,2024-01-31,2737.35,2.7373499999999997,922.4869499999999,2024-01
2963,2024-01-31 20:45:00,2024-01-31 21:00:00,333,333,21,20:45:00,2024-01-31,83.25,2024-01-31,2737.35,2.7373499999999997,911.5375499999999,2024-01
2964,2024-01-31 21:00:00,2024-01-31 21:15:00,328,328,22,21:00:00,2024-01-31,82.0,2024-01-31,2314.31,2.31431,759.09368,2024-01
2965,2024-01-31 21:15:00,2024-01-31 21:30:00,317,317,22,21:15:00,2024-01-31,79.25,2024-01-31,2314.31,2.31431,733.63627,2024-01
2966,2024-01-31 21:30:00,2024-01-31 21:45:00,313,313,22,21:30:00,2024-01-31,78.25,2024-01-31,2314.31,2.31431,724.37903,2024-01
2967,2024-01-31 21:45:00,2024-01-31 22:00:00,317,317,22,21:45:00,2024-01-31,79.25,2024-01-31,2314.31,2.31431,733.63627,2024-01
2968,2024-01-31 22:00:00,2024-01-31 22:15:00,294,294,23,22:00:00,2024-01-31,73.5,2024-01-31,1990.8,1.9908,585.2952,2024-01
2969,2024-01-31 22:15:00,2024-01-31 22:30:00,272,272,23,22:15:00,2024-01-31,68.0,2024-01-31,1990.8,1.9908,541.4975999999999,2024-01
2970,2024-01-31 22:30:00,2024-01-31 22:45:00,268,268,23,22:30:00,2024-01-31,67.0,2024-01-31,1990.8,1.9908,533.5344,2024-01
2971,2024-01-31 22:45:00,2024-01-31 23:00:00,273,273,23,22:45:00,2024-01-31,68.25,2024-01-31,1990.8,1.9908,543.4884,2024-01
2972,2024-01-31 23:00:00,2024-01-31 23:15:00,275,275,24,23:00:00,2024-01-31,68.75,2024-01-31,1704.62,1.7046199999999998,468.77049999999997,2024-01
2973,2024-01-31 23:15:00,2024-01-31 23:30:00,261,261,24,23:15:00,2024-01-31,65.25,2024-01-31,1704.62,1.7046199999999998,444.90581999999995,2024-01
2974,2024-01-31 23:30:00,2024-01-31 23:45:00,261,261,24,23:30:00,2024-01-31,65.25,2024-01-31,1704.62,1.7046199999999998,444.90581999999995,2024-01
2975,2024-01-31 23:45:00,2024-02-01 00:00:00,260,260,24,23:45:00,2024-01-31,65.0,2024-01-31,1704.62,1.7046199999999998,443.2012,2024-01
2976,2024-02-01 00:00:00,2024-02-01 00:15:00,265,265,1,00:00:00,2024-02-01,66.25,2024-02-01,2148.19,2.14819,569.27035,2024-02
2977,2024-02-01 00:15:00,2024-02-01 00:30:00,267,267,1,00:15:00,2024-02-01,66.75,2024-02-01,2148.19,2.14819,573.56673,2024-02
2978,2024-02-01 00:30:00,2024-02-01 00:45:00,263,263,1,00:30:00,2024-02-01,65.75,2024-02-01,2148.19,2.14819,564.97397,2024-02
2979,2024-02-01 00:45:00,2024-02-01 01:00:00,257,257,1,00:45:00,2024-02-01,64.25,2024-02-01,2148.19,2.14819,552.08483,2024-02
2980,2024-02-01 01:00:00,2024-02-01 01:15:00,252,252,2,01:00:00,2024-02-01,63.0,2024-02-01,2365.03,2.3650300000000004,595.9875600000001,2024-02
2981,2024-02-01 01:15:00,2024-02-01 01:30:00,254,254,2,01:15:00,2024-02-01,63.5,2024-02-01,2365.03,2.3650300000000004,600.7176200000001,2024-02
2982,2024-02-01 01:30:00,2024-02-01 01:45:00,254,254,2,01:30:00,2024-02-01,63.5,2024-02-01,2365.03,2.3650300000000004,600.7176200000001,2024-02
2983,2024-02-01 01:45:00,2024-02-01 02:00:00,262,262,2,01:45:00,2024-02-01,65.5,2024-02-01,2365.03,2.3650300000000004,619.6378600000002,2024-02
2984,2024-02-01 02:00:00,2024-02-01 02:15:00,253,253,3,02:00:00,2024-02-01,63.25,2024-02-01,1991.85,1.99185,503.93805,2024-02
2985,2024-02-01 02:15:00,2024-02-01 02:30:00,251,251,3,02:15:00,2024-02-01,62.75,2024-02-01,1991.85,1.99185,499.95435,2024-02
2986,2024-02-01 02:30:00,2024-02-01 02:45:00,254,254,3,02:30:00,2024-02-01,63.5,2024-02-01,1991.85,1.99185,505.9299,2024-02
2987,2024-02-01 02:45:00,2024-02-01 03:00:00,258,258,3,02:45:00,2024-02-01,64.5,2024-02-01,1991.85,1.99185,513.8973,2024-02
2988,2024-02-01 03:00:00,2024-02-01 03:15:00,261,261,4,03:00:00,2024-02-01,65.25,2024-02-01,1991.85,1.99185,519.87285,2024-02
2989,2024-02-01 03:15:00,2024-02-01 03:30:00,258,258,4,03:15:00,2024-02-01,64.5,2024-02-01,1991.85,1.99185,513.8973,2024-02
2990,2024-02-01 03:30:00,2024-02-01 03:45:00,296,296,4,03:30:00,2024-02-01,74.0,2024-02-01,1991.85,1.99185,589.5876,2024-02
2991,2024-02-01 03:45:00,2024-02-01 04:00:00,287,287,4,03:45:00,2024-02-01,71.75,2024-02-01,1991.85,1.99185,571.66095,2024-02
2992,2024-02-01 04:00:00,2024-02-01 04:15:00,336,336,5,04:00:00,2024-02-01,84.0,2024-02-01,1991.85,1.99185,669.2615999999999,2024-02
2993,2024-02-01 04:15:00,2024-02-01 04:30:00,340,340,5,04:15:00,2024-02-01,85.0,2024-02-01,1991.85,1.99185,677.2289999999999,2024-02
2994,2024-02-01 04:30:00,2024-02-01 04:45:00,337,337,5,04:30:00,2024-02-01,84.25,2024-02-01,1991.85,1.99185,671.2534499999999,2024-02
2995,2024-02-01 04:45:00,2024-02-01 05:00:00,334,334,5,04:45:00,2024-02-01,83.5,2024-02-01,1991.85,1.99185,665.2778999999999,2024-02
2996,2024-02-01 05:00:00,2024-02-01 05:15:00,421,421,6,05:00:00,2024-02-01,105.25,2024-02-01,2168.36,2.1683600000000003,912.8795600000001,2024-02
2997,2024-02-01 05:15:00,2024-02-01 05:30:00,419,419,6,05:15:00,2024-02-01,104.75,2024-02-01,2168.36,2.1683600000000003,908.5428400000001,2024-02
2998,2024-02-01 05:30:00,2024-02-01 05:45:00,410,410,6,05:30:00,2024-02-01,102.5,2024-02-01,2168.36,2.1683600000000003,889.0276000000001,2024-02
2999,2024-02-01 05:45:00,2024-02-01 06:00:00,405,405,6,05:45:00,2024-02-01,101.25,2024-02-01,2168.36,2.1683600000000003,878.1858000000001,2024-02
3000,2024-02-01 06:00:00,2024-02-01 06:15:00,432,432,7,06:00:00,2024-02-01,108.0,2024-02-01,2365.03,2.3650300000000004,1021.6929600000002,2024-02
3001,2024-02-01 06:15:00,2024-02-01 06:30:00,462,462,7,06:15:00,2024-02-01,115.5,2024-02-01,2365.03,2.3650300000000004,1092.6438600000001,2024-02
3002,2024-02-01 06:30:00,2024-02-01 06:45:00,746,746,7,06:30:00,2024-02-01,186.5,2024-02-01,2365.03,2.3650300000000004,1764.3123800000003,2024-02
3003,2024-02-01 06:45:00,2024-02-01 07:00:00,690,690,7,06:45:00,2024-02-01,172.5,2024-02-01,2365.03,2.3650300000000004,1631.8707000000002,2024-02
3004,2024-02-01 07:00:00,2024-02-01 07:15:00,1012,1012,8,07:00:00,2024-02-01,253.0,2024-02-01,2489.5,2.4895,2519.3740000000003,2024-02
3005,2024-02-01 07:15:00,2024-02-01 07:30:00,1046,1046,8,07:15:00,2024-02-01,261.5,2024-02-01,2489.5,2.4895,2604.017,2024-02
3006,2024-02-01 07:30:00,2024-02-01 07:45:00,1128,1128,8,07:30:00,2024-02-01,282.0,2024-02-01,2489.5,2.4895,2808.156,2024-02
3007,2024-02-01 07:45:00,2024-02-01 08:00:00,1069,1069,8,07:45:00,2024-02-01,267.25,2024-02-01,2489.5,2.4895,2661.2755,2024-02
3008,2024-02-01 08:00:00,2024-02-01 08:15:00,959,959,9,08:00:00,2024-02-01,239.75,2024-02-01,2358.3,2.3583000000000003,2261.6097000000004,2024-02
3009,2024-02-01 08:15:00,2024-02-01 08:30:00,843,843,9,08:15:00,2024-02-01,210.75,2024-02-01,2358.3,2.3583000000000003,1988.0469000000003,2024-02
3010,2024-02-01 08:30:00,2024-02-01 08:45:00,942,942,9,08:30:00,2024-02-01,235.5,2024-02-01,2358.3,2.3583000000000003,2221.5186000000003,2024-02
3011,2024-02-01 08:45:00,2024-02-01 09:00:00,1058,1058,9,08:45:00,2024-02-01,264.5,2024-02-01,2358.3,2.3583000000000003,2495.0814000000005,2024-02
3012,2024-02-01 09:00:00,2024-02-01 09:15:00,1076,1076,10,09:00:00,2024-02-01,269.0,2024-02-01,2205.45,2.20545,2373.0642,2024-02
3013,2024-02-01 09:15:00,2024-02-01 09:30:00,860,860,10,09:15:00,2024-02-01,215.0,2024-02-01,2205.45,2.20545,1896.687,2024-02
3014,2024-02-01 09:30:00,2024-02-01 09:45:00,869,869,10,09:30:00,2024-02-01,217.25,2024-02-01,2205.45,2.20545,1916.53605,2024-02
3015,2024-02-01 09:45:00,2024-02-01 10:00:00,943,943,10,09:45:00,2024-02-01,235.75,2024-02-01,2205.45,2.20545,2079.73935,2024-02
3016,2024-02-01 10:00:00,2024-02-01 10:15:00,1051,1051,11,10:00:00,2024-02-01,262.75,2024-02-01,2097.4,2.0974,2204.3674,2024-02
3017,2024-02-01 10:15:00,2024-02-01 10:30:00,822,822,11,10:15:00,2024-02-01,205.5,2024-02-01,2097.4,2.0974,1724.0628,2024-02
3018,2024-02-01 10:30:00,2024-02-01 10:45:00,896,896,11,10:30:00,2024-02-01,224.0,2024-02-01,2097.4,2.0974,1879.2703999999999,2024-02
3019,2024-02-01 10:45:00,2024-02-01 11:00:00,974,974,11,10:45:00,2024-02-01,243.5,2024-02-01,2097.4,2.0974,2042.8676,2024-02
3020,2024-02-01 11:00:00,2024-02-01 11:15:00,987,987,12,11:00:00,2024-02-01,246.75,2024-02-01,2064.29,2.06429,2037.4542300000003,2024-02
3021,2024-02-01 11:15:00,2024-02-01 11:30:00,830,830,12,11:15:00,2024-02-01,207.5,2024-02-01,2064.29,2.06429,1713.3607000000002,2024-02
3022,2024-02-01 11:30:00,2024-02-01 11:45:00,910,910,12,11:30:00,2024-02-01,227.5,2024-02-01,2064.29,2.06429,1878.5039000000002,2024-02
3023,2024-02-01 11:45:00,2024-02-01 12:00:00,988,988,12,11:45:00,2024-02-01,247.0,2024-02-01,2064.29,2.06429,2039.51852,2024-02
3024,2024-02-01 12:00:00,2024-02-01 12:15:00,976,976,13,12:00:00,2024-02-01,244.0,2024-02-01,2068.03,2.0680300000000003,2018.3972800000001,2024-02
3025,2024-02-01 12:15:00,2024-02-01 12:30:00,783,783,13,12:15:00,2024-02-01,195.75,2024-02-01,2068.03,2.0680300000000003,1619.2674900000002,2024-02
3026,2024-02-01 12:30:00,2024-02-01 12:45:00,908,908,13,12:30:00,2024-02-01,227.0,2024-02-01,2068.03,2.0680300000000003,1877.7712400000003,2024-02
3027,2024-02-01 12:45:00,2024-02-01 13:00:00,1017,1017,13,12:45:00,2024-02-01,254.25,2024-02-01,2068.03,2.0680300000000003,2103.1865100000005,2024-02
3028,2024-02-01 13:00:00,2024-02-01 13:15:00,991,991,14,13:00:00,2024-02-01,247.75,2024-02-01,2293.08,2.29308,2272.4422799999998,2024-02
3029,2024-02-01 13:15:00,2024-02-01 13:30:00,783,783,14,13:15:00,2024-02-01,195.75,2024-02-01,2293.08,2.29308,1795.4816399999997,2024-02
3030,2024-02-01 13:30:00,2024-02-01 13:45:00,874,874,14,13:30:00,2024-02-01,218.5,2024-02-01,2293.08,2.29308,2004.1519199999998,2024-02
3031,2024-02-01 13:45:00,2024-02-01 14:00:00,929,929,14,13:45:00,2024-02-01,232.25,2024-02-01,2293.08,2.29308,2130.27132,2024-02
3032,2024-02-01 14:00:00,2024-02-01 14:15:00,956,956,15,14:00:00,2024-02-01,239.0,2024-02-01,2194.49,2.1944899999999996,2097.9324399999996,2024-02
3033,2024-02-01 14:15:00,2024-02-01 14:30:00,755,755,15,14:15:00,2024-02-01,188.75,2024-02-01,2194.49,2.1944899999999996,1656.8399499999998,2024-02
3034,2024-02-01 14:30:00,2024-02-01 14:45:00,921,921,15,14:30:00,2024-02-01,230.25,2024-02-01,2194.49,2.1944899999999996,2021.1252899999997,2024-02
3035,2024-02-01 14:45:00,2024-02-01 15:00:00,965,965,15,14:45:00,2024-02-01,241.25,2024-02-01,2194.49,2.1944899999999996,2117.6828499999997,2024-02
